DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2020-04-23 00:00:00;0;3;4;0;0;0;2;0;0;2;0
2020-04-23 00:15:00;1;2;1;0;1;1;4;0;1;5;1
2020-04-23 00:30:00;0;1;0;0;0;0;2;0;2;3;4
2020-04-23 00:45:00;1;1;0;0;1;1;1;0;0;1;0
2020-04-23 01:00:00;0;0;1;0;1;0;0;0;0;1;1
2020-04-23 01:15:00;0;1;1;0;0;0;0;0;0;1;0
2020-04-23 01:30:00;0;0;2;0;0;0;1;0;0;1;0
2020-04-23 01:45:00;0;0;1;0;0;0;0;0;0;1;3
2020-04-23 02:00:00;0;1;1;0;0;0;0;0;0;0;0
2020-04-23 02:15:00;0;0;1;0;0;1;0;0;0;1;0
2020-04-23 02:30:00;0;0;1;0;0;0;0;0;0;1;2
2020-04-23 02:45:00;0;0;0;0;0;0;0;0;1;2;1
2020-04-23 03:00:00;0;0;0;0;0;0;0;0;0;1;1
2020-04-23 03:15:00;1;0;0;0;0;0;0;0;0;1;0
2020-04-23 03:30:00;0;0;3;0;0;0;0;0;1;4;1
2020-04-23 03:45:00;0;0;0;0;0;1;1;0;0;0;1
2020-04-23 04:00:00;0;0;0;0;0;0;0;1;0;2;1
2020-04-23 04:15:00;0;0;2;0;1;0;0;1;0;0;3
2020-04-23 04:30:00;0;0;2;0;0;0;0;0;0;1;1
2020-04-23 04:45:00;0;3;4;0;0;0;0;0;0;1;1
2020-04-23 05:00:00;5;2;5;0;3;0;0;0;0;4;5
2020-04-23 05:15:00;0;6;7;1;1;1;2;0;2;4;7
2020-04-23 05:30:00;2;16;21;1;2;0;6;1;3;15;7
2020-04-23 05:45:00;0;18;17;6;6;3;2;0;3;14;10
2020-04-23 06:00:00;4;11;7;3;6;3;3;1;2;9;10
2020-04-23 06:15:00;4;15;9;1;5;3;5;1;5;17;8
2020-04-23 06:30:00;3;29;22;8;8;8;10;2;7;13;16
2020-04-23 06:45:00;5;29;32;8;12;4;11;7;9;19;21
2020-04-23 07:00:00;4;19;26;8;10;2;7;3;15;21;18
2020-04-23 07:15:00;2;33;31;7;8;4;19;5;14;19;20
2020-04-23 07:30:00;2;36;31;6;8;8;19;7;20;25;15
2020-04-23 07:45:00;4;27;35;9;9;5;19;13;14;26;17
2020-04-23 08:00:00;3;18;17;3;6;7;7;4;14;20;15
2020-04-23 08:15:00;6;28;33;14;17;9;11;7;19;19;15
2020-04-23 08:30:00;5;20;29;14;16;10;12;3;16;21;10
2020-04-23 08:45:00;4;24;30;8;12;15;16;11;21;21;17
2020-04-23 09:00:00;5;18;30;4;9;10;19;7;17;14;16
2020-04-23 09:15:00;4;23;22;9;12;10;19;9;19;26;13
2020-04-23 09:30:00;9;18;29;10;12;10;21;6;20;24;20
2020-04-23 09:45:00;2;18;37;8;12;17;15;6;16;21;15
2020-04-23 10:00:00;2;23;37;3;5;22;25;9;11;15;15
2020-04-23 10:15:00;3;25;40;5;6;13;20;10;18;15;16
2020-04-23 10:30:00;6;33;27;7;11;7;22;12;17;15;21
2020-04-23 10:45:00;7;28;25;8;12;5;17;6;15;18;19
2020-04-23 11:00:00;2;23;36;9;9;12;19;12;12;12;23
2020-04-23 11:15:00;6;41;31;11;11;18;20;14;15;21;16
2020-04-23 11:30:00;9;37;28;4;12;14;16;15;14;16;26
2020-04-23 11:45:00;9;28;36;3;11;14;29;11;16;20;18
2020-04-23 12:00:00;4;13;47;6;7;14;28;15;17;16;14
2020-04-23 12:15:00;5;25;46;11;15;11;25;15;10;19;25
2020-04-23 12:30:00;4;29;40;7;9;15;18;6;11;15;22
2020-04-23 12:45:00;9;37;30;7;14;9;16;12;15;23;22
2020-04-23 13:00:00;2;29;21;6;7;14;20;11;15;10;13
2020-04-23 13:15:00;4;23;32;5;10;9;23;8;20;18;13
2020-04-23 13:30:00;4;25;36;3;5;7;15;6;19;13;20
2020-04-23 13:45:00;2;21;31;14;17;8;22;9;15;21;19
2020-04-23 14:00:00;8;26;34;4;9;12;16;4;18;20;19
2020-04-23 14:15:00;7;22;38;11;17;15;20;11;16;19;19
2020-04-23 14:30:00;5;35;38;6;12;16;24;11;14;21;27
2020-04-23 14:45:00;8;31;34;5;7;15;27;12;15;15;20
2020-04-23 15:00:00;6;32;25;5;7;14;18;9;14;19;24
2020-04-23 15:15:00;4;33;35;7;9;9;24;11;17;19;23
2020-04-23 15:30:00;7;30;30;4;7;14;25;21;15;14;30
2020-04-23 15:45:00;3;31;38;4;6;15;24;14;19;19;24
2020-04-23 16:00:00;5;29;39;7;8;17;34;10;16;21;27
2020-04-23 16:15:00;7;34;43;5;10;12;26;15;19;21;24
2020-04-23 16:30:00;3;34;38;7;10;12;24;18;16;16;26
2020-04-23 16:45:00;6;31;34;9;11;18;29;10;19;23;22
2020-04-23 17:00:00;5;42;45;6;5;13;35;24;22;17;30
2020-04-23 17:15:00;4;26;48;6;9;12;25;16;16;17;20
2020-04-23 17:30:00;2;18;32;3;6;8;18;10;12;15;16
