DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-12-19 00:00:00;7;2;0;0;1;1;0;0
2020-12-19 00:15:00;3;4;0;0;2;0;0;0
2020-12-19 00:30:00;1;4;0;0;1;3;0;0
2020-12-19 00:45:00;0;1;0;0;3;1;0;0
2020-12-19 01:00:00;1;6;0;0;0;0;0;0
2020-12-19 01:15:00;0;1;0;0;2;0;0;0
2020-12-19 01:30:00;1;2;0;0;3;3;0;0
2020-12-19 01:45:00;0;1;0;0;2;1;0;0
2020-12-19 02:00:00;2;0;0;0;0;1;0;0
2020-12-19 02:15:00;1;0;0;0;0;1;0;0
2020-12-19 02:30:00;1;0;0;0;1;2;0;0
2020-12-19 02:45:00;0;0;0;0;1;0;0;0
2020-12-19 03:00:00;1;2;1;0;1;1;0;0
2020-12-19 03:15:00;2;2;0;0;2;0;0;0
2020-12-19 03:30:00;0;1;0;0;0;1;0;0
2020-12-19 03:45:00;3;3;0;0;0;2;0;0
2020-12-19 04:00:00;7;5;0;0;2;1;0;1
2020-12-19 04:15:00;4;4;0;0;1;2;0;0
2020-12-19 04:30:00;5;2;0;0;1;1;0;0
2020-12-19 04:45:00;7;4;0;0;3;8;0;0
2020-12-19 05:00:00;7;12;0;0;12;17;5;0
2020-12-19 05:15:00;1;14;0;0;17;28;5;4
2020-12-19 05:30:00;24;29;3;0;15;14;8;10
2020-12-19 05:45:00;56;64;1;0;19;10;7;11
2020-12-19 06:00:00;35;64;4;0;20;5;0;14
2020-12-19 06:15:00;20;29;1;0;11;9;0;9
2020-12-19 06:30:00;9;6;2;0;16;19;1;2
2020-12-19 06:45:00;7;10;1;0;11;9;0;1
2020-12-19 07:00:00;13;9;0;0;7;6;0;1
2020-12-19 07:15:00;16;8;0;0;11;6;0;2
2020-12-19 07:30:00;6;9;0;0;14;6;0;3
2020-12-19 07:45:00;4;11;3;0;11;15;1;0
2020-12-19 08:00:00;14;11;1;0;14;4;0;4
2020-12-19 08:15:00;10;7;1;0;12;6;0;0
2020-12-19 08:30:00;7;10;0;0;13;5;4;0
2020-12-19 08:45:00;6;14;0;0;7;7;0;0
2020-12-19 09:00:00;9;10;0;0;11;4;0;0
2020-12-19 09:15:00;13;8;1;0;17;7;0;0
2020-12-19 09:30:00;8;11;0;0;11;4;0;0
2020-12-19 09:45:00;12;20;0;0;13;7;0;0
2020-12-19 10:00:00;9;12;0;0;22;6;0;0
2020-12-19 10:15:00;9;13;2;0;13;5;0;0
2020-12-19 10:30:00;14;25;2;0;17;6;0;0
2020-12-19 10:45:00;18;16;2;0;16;8;0;4
2020-12-19 11:00:00;20;19;2;0;18;14;0;0
2020-12-19 11:15:00;19;22;4;0;20;13;0;2
2020-12-19 11:30:00;15;17;0;0;25;13;0;1
2020-12-19 11:45:00;13;20;1;0;23;13;0;2
2020-12-19 12:00:00;23;31;3;0;20;9;0;10
2020-12-19 12:15:00;20;28;2;0;18;6;0;0
2020-12-19 12:30:00;14;17;2;0;18;13;0;1
2020-12-19 12:45:00;15;23;0;0;14;15;0;0
2020-12-19 13:00:00;19;21;0;0;12;8;0;1
2020-12-19 13:15:00;14;21;2;0;22;15;0;2
2020-12-19 13:30:00;24;22;1;0;18;10;0;1
2020-12-19 13:45:00;16;25;0;0;17;17;0;1
2020-12-19 14:00:00;16;18;0;0;25;15;0;8
2020-12-19 14:15:00;15;20;0;0;23;9;1;1
2020-12-19 14:30:00;31;19;0;0;23;14;0;2
2020-12-19 14:45:00;18;18;0;0;19;13;0;3
2020-12-19 15:00:00;13;17;1;0;21;9;0;0
2020-12-19 15:15:00;24;15;0;0;19;18;0;0
2020-12-19 15:30:00;20;15;0;0;21;14;1;0
2020-12-19 15:45:00;14;30;0;0;19;12;0;0
2020-12-19 16:00:00;19;22;2;0;20;15;1;0
2020-12-19 16:15:00;15;21;0;0;18;21;0;0
2020-12-19 16:30:00;22;18;0;0;13;13;0;0
2020-12-19 16:45:00;19;22;0;0;21;13;0;2
2020-12-19 17:00:00;24;24;0;0;19;9;0;0
2020-12-19 17:15:00;10;18;0;0;15;18;0;0
2020-12-19 17:30:00;13;14;0;0;12;11;0;0
2020-12-19 17:45:00;16;17;0;0;18;12;0;0
2020-12-19 18:00:00;11;19;1;0;13;11;0;1
2020-12-19 18:15:00;10;9;0;0;10;10;0;0
2020-12-19 18:30:00;13;23;1;0;14;11;0;1
2020-12-19 18:45:00;11;18;0;0;8;7;0;0
2020-12-19 19:00:00;9;15;0;0;11;10;0;2
2020-12-19 19:15:00;10;19;0;0;11;8;0;0
2020-12-19 19:30:00;12;14;0;0;8;9;0;0
2020-12-19 19:45:00;4;11;0;0;6;11;0;0
2020-12-19 20:00:00;10;15;0;0;6;11;0;0
2020-12-19 20:15:00;11;11;0;0;10;5;0;0
2020-12-19 20:30:00;6;17;0;0;8;11;0;0
2020-12-19 20:45:00;9;15;0;0;12;10;0;0
2020-12-19 21:00:00;1;7;0;0;4;3;0;0
2020-12-19 21:15:00;2;3;0;0;0;3;0;0
2020-12-19 21:30:00;0;6;0;0;2;0;0;0
2020-12-19 21:45:00;1;6;0;0;1;1;0;0
2020-12-19 22:00:00;0;3;0;0;2;0;0;0
2020-12-19 22:15:00;2;3;0;0;0;0;0;0
2020-12-19 22:30:00;0;1;0;0;1;2;0;0
2020-12-19 22:45:00;1;1;0;0;0;1;0;0
2020-12-19 23:00:00;2;1;0;0;1;1;0;0
2020-12-19 23:15:00;1;2;0;0;0;0;0;0
2020-12-19 23:30:00;1;0;0;0;0;1;0;0
2020-12-19 23:45:00;0;2;0;0;0;0;0;0
