DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DA4);12(TAA);13(TAFBA);14(TAFBB);15(TAC);16(TAFBC);17(TAFBD);18(TAFBE)
2020-03-10 00:00:00;0;2;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-03-10 00:15:00;0;1;2;0;1;6;6;0;0;0;0;0;0;0;0;0;0;0
2020-03-10 00:30:00;5;8;3;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-10 00:45:00;1;1;1;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-10 01:00:00;2;1;0;1;1;3;3;0;0;0;0;0;0;0;0;0;0;0
2020-03-10 01:15:00;4;6;4;2;2;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-03-10 01:30:00;2;4;2;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-03-10 01:45:00;1;2;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-10 02:00:00;1;0;0;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0
2020-03-10 02:15:00;5;7;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2020-03-10 02:30:00;3;5;1;1;1;3;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-10 02:45:00;4;3;2;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-03-10 03:00:00;1;2;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-03-10 03:15:00;2;6;2;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-03-10 03:30:00;1;2;0;1;2;3;4;0;0;0;0;0;0;0;0;0;0;0
2020-03-10 03:45:00;6;3;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-03-10 04:00:00;3;0;4;1;1;8;8;0;0;0;0;0;0;0;0;0;0;0
2020-03-10 04:15:00;5;3;2;2;3;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-03-10 04:30:00;4;7;0;5;6;4;3;0;0;0;0;0;0;0;0;0;0;0
2020-03-10 04:45:00;22;30;6;4;5;4;8;1;0;0;1;0;0;0;0;0;0;0
2020-03-10 05:00:00;33;57;5;18;13;5;24;1;1;1;2;0;0;0;10;3;0;0
2020-03-10 05:15:00;71;151;9;29;26;8;31;3;3;2;14;9;0;0;35;0;0;0
2020-03-10 05:30:00;108;129;10;32;26;19;44;1;7;8;1;24;1;0;37;0;0;0
2020-03-10 05:45:00;82;76;16;49;13;81;127;4;7;9;5;13;12;0;30;1;0;0
2020-03-10 06:00:00;50;60;19;38;13;82;139;7;7;5;3;6;0;0;36;3;0;0
2020-03-10 06:15:00;60;62;10;48;8;35;91;2;7;7;6;0;0;0;13;5;0;0
2020-03-10 06:30:00;83;75;10;80;13;38;87;1;5;7;5;8;0;0;24;19;3;0
2020-03-10 06:45:00;76;87;11;61;7;26;79;1;9;8;9;8;0;0;11;0;0;0
2020-03-10 07:00:00;74;90;10;41;2;35;85;5;3;7;7;6;0;0;3;1;0;0
2020-03-10 07:15:00;75;79;8;45;3;41;96;3;7;10;12;13;1;0;21;8;0;0
2020-03-10 07:30:00;90;98;20;49;5;49;82;2;6;6;12;29;0;1;21;0;0;0
2020-03-10 07:45:00;86;77;17;75;9;42;81;2;4;5;13;24;0;0;25;0;0;0
2020-03-10 08:00:00;74;82;14;64;9;41;93;7;4;6;14;25;0;0;40;0;0;0
2020-03-10 08:15:00;58;59;21;42;5;44;102;5;2;5;12;6;0;0;13;2;0;0
2020-03-10 08:30:00;54;59;10;41;6;37;60;6;3;3;10;5;0;0;10;0;0;0
2020-03-10 08:45:00;50;44;14;33;4;35;53;3;2;2;13;4;0;0;9;0;0;0
2020-03-10 09:00:00;49;45;13;21;7;31;35;4;3;5;8;8;2;0;6;0;0;0
2020-03-10 09:15:00;42;33;11;25;8;19;42;6;2;3;13;2;0;0;4;1;0;0
