DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2020-03-28 00:00:00;0;4;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 00:15:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-03-28 00:30:00;0;1;1;1;0;0;0;1;2;0;0;0;0;0
2020-03-28 00:45:00;1;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-03-28 01:00:00;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 01:15:00;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2020-03-28 01:30:00;0;1;0;0;1;0;0;0;0;0;0;0;0;0
2020-03-28 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 02:00:00;1;4;0;0;0;0;0;0;3;0;0;0;0;0
2020-03-28 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 02:30:00;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-03-28 02:45:00;0;0;0;0;0;1;1;0;0;0;0;0;0;0
2020-03-28 03:00:00;0;1;0;0;0;0;0;1;0;0;0;0;0;0
2020-03-28 03:15:00;1;1;0;1;0;0;0;0;3;0;0;0;0;0
2020-03-28 03:30:00;0;2;0;0;0;0;0;1;1;0;0;0;0;0
2020-03-28 03:45:00;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 04:00:00;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 04:15:00;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-03-28 04:30:00;1;2;0;0;0;0;0;0;1;0;0;0;0;0
2020-03-28 04:45:00;0;1;0;0;0;0;0;1;2;0;0;0;0;0
2020-03-28 05:00:00;0;1;0;0;0;0;0;0;2;0;0;0;0;0
2020-03-28 05:15:00;1;5;0;0;1;0;0;2;3;0;0;0;0;0
2020-03-28 05:30:00;2;4;2;2;0;0;0;4;5;0;0;0;0;0
2020-03-28 05:45:00;1;8;2;1;0;0;0;4;4;0;0;0;0;0
2020-03-28 06:00:00;0;4;1;1;1;0;1;3;7;0;0;0;0;0
2020-03-28 06:15:00;4;3;2;2;0;0;0;5;6;0;0;0;0;0
2020-03-28 06:30:00;3;7;1;2;0;0;0;10;10;0;0;0;0;0
2020-03-28 06:45:00;5;4;4;3;0;0;0;6;5;0;0;0;0;0
2020-03-28 07:00:00;0;4;1;1;0;0;0;6;5;0;0;0;0;0
2020-03-28 07:15:00;3;7;0;0;0;2;0;1;0;0;0;0;3;3
2020-03-28 07:30:00;2;4;1;0;0;1;0;5;9;0;0;0;1;0
2020-03-28 07:45:00;4;5;0;1;1;0;0;5;8;0;0;0;0;0
2020-03-28 08:00:00;6;3;0;0;1;0;0;4;3;0;0;0;0;0
2020-03-28 08:15:00;6;12;0;0;0;0;0;0;2;0;0;0;0;0
2020-03-28 08:30:00;3;5;1;1;1;0;0;6;9;0;0;0;0;0
2020-03-28 08:45:00;15;11;2;3;1;0;0;4;6;0;0;0;4;2
2020-03-28 09:00:00;2;4;2;3;1;0;0;11;8;0;0;0;0;0
2020-03-28 09:15:00;17;13;3;5;2;0;0;8;11;0;0;0;1;0
2020-03-28 09:30:00;8;10;3;5;1;0;0;13;17;0;0;0;1;1
2020-03-28 09:45:00;9;6;0;1;0;0;0;14;9;0;0;0;1;0
2020-03-28 10:00:00;13;12;4;5;4;0;0;12;18;0;0;0;0;0
2020-03-28 10:15:00;9;12;5;3;2;2;0;14;11;0;0;0;2;0
2020-03-28 10:30:00;8;14;2;3;1;0;0;8;15;0;0;0;0;0
2020-03-28 10:45:00;16;15;2;2;3;2;0;6;9;0;0;0;3;0
2020-03-28 11:00:00;7;9;0;2;4;2;0;11;18;0;0;0;0;0
2020-03-28 11:15:00;13;16;2;2;3;3;0;14;17;0;0;0;0;0
2020-03-28 11:30:00;10;11;1;3;2;2;0;12;18;0;0;0;1;0
2020-03-28 11:45:00;12;15;1;2;4;0;0;13;18;0;0;0;4;0
2020-03-28 12:00:00;13;23;4;5;4;2;1;9;19;0;0;0;0;0
2020-03-28 12:15:00;12;14;0;0;3;4;0;5;10;0;0;0;0;0
2020-03-28 12:30:00;13;19;1;1;1;0;0;8;14;0;0;0;2;0
2020-03-28 12:45:00;8;12;2;2;1;0;0;7;10;0;0;0;4;5
2020-03-28 13:00:00;12;10;2;2;2;4;0;9;26;0;0;0;0;0
2020-03-28 13:15:00;10;12;2;3;1;1;0;7;11;0;0;0;2;0
2020-03-28 13:30:00;8;9;4;3;2;2;0;13;17;0;0;0;0;0
2020-03-28 13:45:00;9;20;3;2;2;0;1;8;17;0;0;0;0;0
2020-03-28 14:00:00;8;13;5;7;6;0;0;7;12;0;0;0;0;0
2020-03-28 14:15:00;10;13;1;0;1;1;1;8;16;0;0;0;0;0
2020-03-28 14:30:00;13;13;0;1;0;1;0;10;14;0;0;0;0;0
2020-03-28 14:45:00;7;11;2;2;1;1;0;12;15;3;0;0;5;17
2020-03-28 15:00:00;11;13;2;3;0;0;0;9;20;0;0;0;2;0
2020-03-28 15:15:00;7;13;5;4;1;2;0;6;14;5;0;0;1;0
2020-03-28 15:30:00;6;11;2;2;0;1;0;9;18;0;0;0;2;3
2020-03-28 15:45:00;281;13;1;3;3;2;0;6;14;0;0;0;2;2
2020-03-28 16:00:00;267;21;3;3;3;4;0;10;17;2;0;0;1;0
2020-03-28 16:15:00;8;16;2;2;1;4;0;11;20;0;0;0;1;0
2020-03-28 16:30:00;18;15;3;2;4;1;1;12;18;0;0;0;1;0
2020-03-28 16:45:00;12;13;3;3;0;2;0;10;13;0;0;0;0;0
2020-03-28 17:00:00;11;10;4;6;2;0;0;7;15;0;0;0;0;0
2020-03-28 17:15:00;12;21;0;2;1;2;0;9;13;0;0;0;1;0
2020-03-28 17:30:00;11;9;4;4;2;1;0;11;11;0;0;0;0;0
2020-03-28 17:45:00;30;17;1;0;1;0;0;7;10;0;0;2;0;0
2020-03-28 18:00:00;270;11;2;3;0;1;0;14;8;0;0;0;0;0
2020-03-28 18:15:00;15;14;3;4;0;2;0;11;7;0;0;0;0;0
2020-03-28 18:30:00;13;12;2;1;2;3;0;6;11;0;0;0;0;0
2020-03-28 18:45:00;11;15;1;3;2;2;0;7;15;0;0;0;0;0
2020-03-28 19:00:00;5;13;4;3;1;2;0;7;15;0;0;0;0;0
2020-03-28 19:15:00;10;13;2;3;0;1;0;4;18;0;0;0;0;0
2020-03-28 19:30:00;2;9;3;2;2;0;0;8;18;0;0;0;0;0
2020-03-28 19:45:00;4;7;1;3;0;1;0;4;10;0;0;0;0;0
2020-03-28 20:00:00;8;5;1;2;0;1;0;5;15;0;0;0;0;0
2020-03-28 20:15:00;10;16;1;4;1;2;1;3;13;0;0;0;0;0
2020-03-28 20:30:00;4;7;1;2;3;1;0;11;13;0;0;0;0;0
2020-03-28 20:45:00;4;2;2;1;2;1;1;0;5;0;0;0;0;0
2020-03-28 21:00:00;1;5;2;1;1;0;0;0;3;0;0;0;0;0
2020-03-28 21:15:00;3;3;1;2;0;1;0;2;7;0;0;0;0;0
2020-03-28 21:30:00;3;7;1;2;0;0;0;1;6;0;0;0;0;0
2020-03-28 21:45:00;3;9;0;1;1;0;0;2;3;0;0;0;0;0
2020-03-28 22:00:00;5;3;0;0;1;0;0;0;5;0;0;0;0;0
2020-03-28 22:15:00;0;1;2;1;1;0;0;0;3;0;0;0;0;0
2020-03-28 22:30:00;1;2;0;0;1;1;0;1;1;0;0;0;0;0
2020-03-28 22:45:00;1;2;0;0;0;1;0;1;3;0;0;0;0;0
2020-03-28 23:00:00;3;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-03-28 23:15:00;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-03-28 23:30:00;1;4;2;1;0;2;0;0;4;0;0;0;0;0
2020-03-28 23:45:00;1;0;1;1;0;0;0;0;1;0;0;0;0;0
