DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2020-06-27 00:00:00;12;3;16;14;0;0;0;0;0;0;0;0
2020-06-27 00:15:00;17;8;17;21;0;0;0;0;0;0;0;0
2020-06-27 00:30:00;19;11;8;9;0;0;0;0;0;0;0;0
2020-06-27 00:45:00;16;9;12;12;0;0;0;0;0;0;0;0
2020-06-27 01:00:00;11;6;7;9;0;0;0;0;0;0;0;0
2020-06-27 01:15:00;14;8;9;5;0;0;0;0;0;0;0;0
2020-06-27 01:30:00;8;5;14;10;0;0;0;0;0;0;0;0
2020-06-27 01:45:00;8;4;9;8;0;0;0;0;0;0;0;0
2020-06-27 02:00:00;5;4;11;5;0;0;0;0;0;0;0;0
2020-06-27 02:15:00;11;4;4;4;0;0;0;0;0;0;0;0
2020-06-27 02:30:00;13;3;11;4;0;0;0;0;0;0;0;0
2020-06-27 02:45:00;6;1;4;4;0;0;0;0;0;0;0;0
2020-06-27 03:00:00;3;3;5;4;0;0;0;0;0;0;0;0
2020-06-27 03:15:00;8;2;9;2;0;0;0;0;0;0;0;0
2020-06-27 03:30:00;6;3;8;2;0;0;0;0;0;0;0;0
2020-06-27 03:45:00;3;0;4;4;0;0;0;0;0;0;0;0
2020-06-27 04:00:00;4;0;3;7;0;0;0;0;0;0;0;0
2020-06-27 04:15:00;6;5;6;8;0;0;0;0;0;0;0;0
2020-06-27 04:30:00;4;1;7;7;0;0;0;0;0;0;0;0
2020-06-27 04:45:00;9;4;5;3;0;0;0;0;0;0;0;0
2020-06-27 05:00:00;12;5;8;5;0;0;0;0;0;0;0;0
2020-06-27 05:15:00;19;3;6;8;0;0;0;0;0;0;0;0
2020-06-27 05:30:00;19;6;19;8;0;0;0;0;0;0;0;0
2020-06-27 05:45:00;40;13;15;5;0;0;0;0;0;0;0;0
2020-06-27 06:00:00;20;6;12;12;0;0;0;0;0;0;0;0
2020-06-27 06:15:00;28;8;19;13;0;0;0;0;0;0;0;0
2020-06-27 06:30:00;26;16;24;24;0;0;0;0;0;0;0;0
2020-06-27 06:45:00;29;9;29;19;0;0;0;0;2;0;0;0
2020-06-27 07:00:00;39;12;21;17;0;2;0;0;2;0;0;0
2020-06-27 07:15:00;44;15;29;25;0;0;0;0;0;0;0;0
2020-06-27 07:30:00;44;13;33;25;0;0;0;0;0;3;0;0
2020-06-27 07:45:00;42;25;30;22;8;0;0;0;1;7;0;0
2020-06-27 08:00:00;52;26;31;29;1;0;0;0;5;4;0;0
2020-06-27 08:15:00;57;25;42;31;3;7;0;0;2;13;0;0
2020-06-27 08:30:00;70;37;39;31;0;5;0;0;0;1;0;0
2020-06-27 08:45:00;84;42;42;60;13;2;0;0;1;10;0;0
2020-06-27 09:00:00;74;40;51;44;2;2;0;0;2;4;0;0
2020-06-27 09:15:00;92;51;50;64;2;7;0;3;1;15;0;0
2020-06-27 09:30:00;111;56;65;53;3;15;0;0;2;4;0;0
2020-06-27 09:45:00;108;60;73;72;1;15;0;0;10;11;0;0
2020-06-27 10:00:00;99;51;65;78;5;8;1;0;6;17;0;2
2020-06-27 10:15:00;117;82;84;75;2;32;0;0;9;4;0;0
2020-06-27 10:30:00;99;72;102;84;5;8;0;0;4;5;2;0
2020-06-27 10:45:00;121;71;73;71;9;3;0;0;6;14;0;0
2020-06-27 11:00:00;122;89;90;102;5;0;0;1;5;24;4;0
2020-06-27 11:15:00;132;90;79;85;10;1;0;0;1;15;0;0
2020-06-27 11:30:00;125;92;83;85;12;5;0;0;4;13;0;0
2020-06-27 12:00:00;107;91;89;103;1;2;0;0;8;5;0;0
2020-06-27 12:15:00;108;84;86;97;27;3;0;0;6;29;0;0
2020-06-27 12:30:00;115;79;89;94;89;0;15;0;7;22;0;0
2020-06-27 12:45:00;110;70;93;103;9;2;0;0;8;4;0;0
2020-06-27 13:00:00;108;84;103;109;5;5;0;0;4;5;0;1
2020-06-27 13:15:00;116;97;82;88;5;3;0;0;6;60;0;0
2020-06-27 13:30:00;116;70;89;106;6;5;0;0;4;5;0;0
2020-06-27 13:45:00;129;96;85;89;1;3;0;0;7;0;7;0
2020-06-27 14:00:00;130;93;89;107;0;2;0;0;11;1;0;0
2020-06-27 14:15:00;111;85;92;104;10;19;0;0;9;7;0;2
2020-06-27 14:30:00;116;83;107;109;3;1;0;0;1;4;0;0
2020-06-27 14:45:00;134;73;92;93;18;2;0;0;0;28;0;0
2020-06-27 15:00:00;117;77;87;96;4;23;0;0;25;13;1;0
2020-06-27 15:15:00;119;85;65;75;20;1;0;0;1;3;0;0
2020-06-27 15:30:00;118;58;77;80;12;1;7;0;0;10;0;0
2020-06-27 15:45:00;106;65;86;84;0;0;0;0;2;36;0;0
2020-06-27 16:00:00;106;68;89;92;1;3;0;1;5;11;1;0
2020-06-27 16:15:00;88;55;81;86;2;3;0;0;0;2;0;0
2020-06-27 16:30:00;99;64;91;89;5;10;0;0;7;12;0;2
2020-06-27 16:45:00;111;76;79;83;4;6;1;0;12;7;0;0
2020-06-27 17:00:00;104;61;80;84;11;0;0;0;1;7;0;0
2020-06-27 17:15:00;101;75;80;70;3;6;0;0;6;16;0;0
2020-06-27 17:30:00;87;70;87;77;1;0;0;0;0;0;0;0
