DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-08-20 00:00:00;13;5;1;2;1;12;10;6;2;6;1
2020-08-20 00:15:00;6;8;4;6;1;14;5;2;6;5;0
2020-08-20 00:30:00;9;7;2;6;2;14;7;2;1;1;1
2020-08-20 00:45:00;9;6;0;0;1;6;4;0;2;0;0
2020-08-20 01:00:00;7;5;0;0;1;8;8;3;1;3;1
2020-08-20 01:15:00;8;6;1;1;1;7;4;0;1;4;1
2020-08-20 01:30:00;4;3;1;1;1;4;5;0;3;3;1
2020-08-20 01:45:00;14;6;1;2;1;2;4;2;0;0;0
2020-08-20 02:00:00;5;3;2;3;1;11;6;1;3;5;0
2020-08-20 02:15:00;5;5;0;2;1;4;5;1;0;3;1
2020-08-20 02:30:00;3;4;1;2;3;6;3;0;2;2;0
2020-08-20 02:45:00;4;3;1;0;0;4;2;0;0;2;2
2020-08-20 03:00:00;6;6;0;2;1;5;4;1;0;4;2
2020-08-20 03:15:00;3;2;0;0;0;3;6;0;0;2;2
2020-08-20 03:30:00;4;7;1;0;0;7;4;4;1;3;2
2020-08-20 03:45:00;6;4;0;2;0;6;4;0;0;1;1
2020-08-20 04:00:00;8;3;0;0;0;4;3;1;0;2;1
2020-08-20 04:15:00;13;7;0;3;2;9;9;3;1;1;1
2020-08-20 04:30:00;12;3;1;3;1;6;4;1;0;4;3
2020-08-20 04:45:00;16;16;2;5;3;14;9;2;1;6;1
2020-08-20 05:00:00;23;18;6;7;3;29;9;2;1;0;0
2020-08-20 05:15:00;28;24;6;10;8;53;30;2;7;8;4
2020-08-20 05:30:00;33;25;9;21;9;78;71;4;7;14;7
2020-08-20 05:45:00;43;35;5;25;14;67;72;5;12;21;4
2020-08-20 06:00:00;45;50;7;28;15;67;62;7;10;21;9
2020-08-20 06:15:00;42;46;10;26;15;79;78;9;10;21;5
2020-08-20 06:30:00;51;69;11;29;20;90;93;12;10;20;4
2020-08-20 06:45:00;51;56;20;26;13;108;101;10;15;25;11
2020-08-20 07:00:00;46;48;13;43;15;97;77;9;7;15;5
2020-08-20 07:15:00;58;67;12;30;19;92;86;20;19;25;12
2020-08-20 07:30:00;51;64;12;47;20;78;98;13;10;26;11
2020-08-20 07:45:00;66;68;18;75;24;91;91;23;17;28;10
2020-08-20 08:00:00;64;58;13;47;20;98;97;23;16;25;15
2020-08-20 08:15:00;65;57;13;77;20;68;64;10;20;31;12
2020-08-20 08:30:00;60;59;9;63;18;67;87;10;25;30;9
2020-08-20 08:45:00;78;71;18;48;25;73;77;21;16;31;13
2020-08-20 09:00:00;59;66;24;37;23;60;57;19;17;34;14
2020-08-20 09:15:00;65;82;16;91;27;59;66;18;22;37;16
2020-08-20 09:30:00;45;45;9;36;19;58;63;17;9;33;19
2020-08-20 09:45:00;
2020-08-20 10:00:00;
2020-08-20 10:15:00;
2020-08-20 10:30:00;
2020-08-20 10:45:00;
2020-08-20 11:00:00;24;19;3;4;4;22;18;4;4;11;5
2020-08-20 11:15:00;78;89;15;50;13;70;66;19;23;51;15
2020-08-20 11:30:00;76;82;29;48;16;69;61;16;24;40;27
2020-08-20 11:45:00;75;83;21;39;15;75;73;21;30;45;18
2020-08-20 12:00:00;88;95;22;56;23;74;60;19;22;61;26
2020-08-20 12:15:00;90;95;34;38;11;61;61;16;24;48;20
2020-08-20 12:30:00;80;77;20;40;13;55;63;16;27;38;17
2020-08-20 12:45:00;80;88;27;40;34;71;48;21;36;56;12
2020-08-20 13:00:00;82;84;23;59;42;68;51;24;20;51;21
2020-08-20 13:15:00;91;102;20;36;17;67;66;12;18;44;18
2020-08-20 13:30:00;94;102;21;52;26;77;84;21;21;45;22
2020-08-20 13:45:00;99;105;25;57;17;96;79;26;28;34;13
2020-08-20 14:00:00;104;114;24;46;21;86;57;24;17;45;14
2020-08-20 14:15:00;118;137;21;49;19;62;64;16;28;41;14
2020-08-20 14:30:00;118;145;27;45;19;74;80;21;20;37;15
2020-08-20 14:45:00;113;113;17;45;20;82;74;16;28;47;18
2020-08-20 15:00:00;123;128;31;43;14;73;67;25;27;48;14
2020-08-20 15:15:00;112;133;23;45;19;83;71;22;33;43;13
2020-08-20 15:30:00;119;148;27;56;23;73;75;29;30;47;15
2020-08-20 15:45:00;113;136;28;60;16;65;69;22;25;59;23
2020-08-20 16:00:00;103;124;19;48;20;70;66;16;35;62;24
2020-08-20 16:15:00;115;140;32;55;24;70;68;34;36;60;22
2020-08-20 16:30:00;123;155;29;59;24;73;64;15;30;52;22
2020-08-20 16:45:00;114;134;21;51;15;88;75;28;26;61;21
2020-08-20 17:00:00;115;131;24;56;21;73;66;29;32;57;18
2020-08-20 17:15:00;113;128;31;46;22;77;82;18;26;62;19
2020-08-20 17:30:00;105;89;22;55;25;62;68;24;33;51;17
2020-08-20 17:45:00;95;93;27;42;15;63;53;22;27;66;21
2020-08-20 18:00:00;87;96;20;44;20;72;65;21;29;51;17
2020-08-20 18:15:00;75;82;20;45;16;75;53;16;22;53;14
2020-08-20 18:30:00;82;73;17;44;10;62;58;13;16;42;18
2020-08-20 18:45:00;76;67;20;31;16;66;60;20;19;41;8
2020-08-20 19:00:00;65;50;15;35;15;60;51;13;19;38;11
2020-08-20 19:15:00;66;63;27;29;12;58;40;18;13;45;11
2020-08-20 19:30:00;43;52;13;28;19;48;39;12;12;37;10
2020-08-20 19:45:00;56;50;21;28;14;39;39;17;20;37;16
2020-08-20 20:00:00;61;45;13;27;10;60;48;10;14;40;11
2020-08-20 20:15:00;45;42;20;32;8;63;48;6;14;29;10
2020-08-20 20:30:00;46;33;14;34;6;39;30;8;10;20;6
2020-08-20 20:45:00;36;33;19;20;7;50;36;9;7;21;5
2020-08-20 21:00:00;29;29;13;34;7;50;47;11;11;21;5
2020-08-20 21:15:00;41;29;6;16;6;53;33;5;7;26;7
2020-08-20 21:30:00;41;28;7;13;5;34;24;6;6;21;8
2020-08-20 21:45:00;46;40;15;17;10;31;12;3;3;17;3
2020-08-20 22:00:00;50;47;13;13;5;29;25;4;9;23;10
2020-08-20 22:15:00;34;25;4;8;2;28;18;5;2;14;5
2020-08-20 22:30:00;35;23;5;11;4;15;11;2;5;28;6
2020-08-20 22:45:00;27;7;8;10;4;22;8;4;7;14;3
2020-08-20 23:00:00;18;9;3;11;4;17;15;2;3;9;3
2020-08-20 23:15:00;25;14;2;7;2;17;8;3;7;9;2
2020-08-20 23:30:00;17;11;8;7;1;21;10;2;2;6;3
2020-08-20 23:45:00;16;11;4;5;4;14;12;3;5;9;2
