DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-03-12 00:00:00;8;3;1;1;1;10;5;0;1;3;1
2020-03-12 00:15:00;9;9;2;1;1;11;6;1;0;2;1
2020-03-12 00:30:00;9;8;6;2;4;5;7;1;2;5;2
2020-03-12 00:45:00;5;3;1;1;0;8;6;0;1;2;0
2020-03-12 01:00:00;7;5;0;2;1;8;5;0;0;1;0
2020-03-12 01:15:00;6;4;0;1;0;12;7;2;1;1;1
2020-03-12 01:30:00;4;4;0;2;2;4;6;1;0;1;0
2020-03-12 01:45:00;6;5;2;3;1;7;5;0;0;0;0
2020-03-12 02:00:00;10;5;0;1;0;5;3;0;0;0;0
2020-03-12 02:15:00;8;5;1;0;0;6;1;0;1;0;0
2020-03-12 02:30:00;5;2;1;1;0;4;1;0;1;1;0
2020-03-12 02:45:00;2;4;1;0;0;5;4;3;0;0;0
2020-03-12 03:00:00;3;1;1;1;0;8;9;2;0;5;3
2020-03-12 03:15:00;4;5;0;3;1;5;3;1;0;1;1
2020-03-12 03:30:00;3;2;0;1;1;14;6;1;0;0;0
2020-03-12 03:45:00;9;6;2;1;0;13;5;0;0;0;0
2020-03-12 04:00:00;9;6;0;4;2;8;4;0;2;1;1
2020-03-12 04:15:00;13;10;0;8;4;14;6;0;2;0;0
2020-03-12 04:30:00;16;11;0;4;5;25;8;2;0;1;1
2020-03-12 04:45:00;21;14;3;8;9;55;16;1;2;5;4
2020-03-12 05:00:00;26;22;5;13;3;85;83;2;2;6;4
2020-03-12 05:15:00;24;29;11;10;10;132;111;5;4;12;4
2020-03-12 05:30:00;51;53;21;26;20;119;137;8;4;18;12
2020-03-12 05:45:00;100;111;35;36;14;108;117;7;9;28;10
2020-03-12 06:00:00;111;133;23;38;31;111;122;6;10;19;8
2020-03-12 06:15:00;86;103;20;31;18;133;145;8;21;29;10
2020-03-12 06:30:00;77;90;24;63;27;139;149;19;20;42;15
2020-03-12 06:45:00;65;97;26;58;27;140;169;21;19;45;14
2020-03-12 07:00:00;60;79;16;76;29;135;160;25;19;34;11
2020-03-12 07:15:00;72;86;15;103;31;127;143;38;19;41;15
2020-03-12 07:30:00;33;37;7;40;20;39;49;15;8;24;7
2020-03-12 07:45:00;84;83;21;88;36;122;155;32;41;50;11
2020-03-12 08:00:00;71;96;31;94;27;114;133;28;23;51;16
2020-03-12 08:15:00;79;77;16;51;24;114;132;37;38;39;19
2020-03-12 08:30:00;81;72;21;74;22;102;132;27;23;42;17
2020-03-12 08:45:00;62;71;25;70;26;84;93;25;28;34;16
2020-03-12 09:00:00;65;74;19;60;26;89;105;17;20;50;14
2020-03-12 09:15:00;65;77;23;58;24;79;83;32;26;49;23
2020-03-12 09:30:00;78;85;25;58;27;75;87;22;25;48;22
2020-03-12 09:45:00;59;65;17;44;15;52;54;18;19;36;20
2020-03-12 10:00:00;
2020-03-12 10:15:00;
2020-03-12 10:30:00;
2020-03-12 10:45:00;20;20;8;14;6;15;16;7;7;9;2
2020-03-12 11:00:00;
2020-03-12 11:15:00;
2020-03-12 11:30:00;
2020-03-12 11:45:00;
2020-03-12 12:00:00;30;38;9;12;3;23;24;7;7;16;4
2020-03-12 12:15:00;82;94;26;44;14;65;68;21;31;64;31
2020-03-12 12:30:00;59;70;17;15;9;39;36;18;16;31;9
2020-03-12 12:45:00;43;46;20;20;8;37;42;12;22;34;13
