DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-04-10 00:00:00;5;0;0;0;0;1;2;2
2020-04-10 00:15:00;2;1;0;0;0;3;1;1
2020-04-10 00:30:00;5;4;2;1;1;3;6;1
2020-04-10 00:45:00;5;4;1;0;0;1;3;2
2020-04-10 01:00:00;1;0;0;0;0;0;4;2
2020-04-10 01:15:00;2;0;0;0;0;0;2;2
2020-04-10 01:30:00;1;1;0;0;0;1;2;0
2020-04-10 01:45:00;3;2;1;0;0;1;0;0
2020-04-10 02:00:00;2;0;0;0;0;0;1;0
2020-04-10 02:15:00;0;1;0;0;0;1;1;0
2020-04-10 02:30:00;1;1;0;0;0;1;1;1
2020-04-10 02:45:00;1;1;1;1;1;2;0;0
2020-04-10 03:00:00;2;1;1;0;0;0;1;0
2020-04-10 03:15:00;0;0;0;0;0;1;3;2
2020-04-10 03:30:00;0;0;0;0;0;0;0;0
2020-04-10 03:45:00;0;0;0;1;2;2;1;0
2020-04-10 04:00:00;2;0;0;1;1;3;2;2
2020-04-10 04:15:00;1;6;2;0;0;0;3;0
2020-04-10 04:30:00;2;2;1;0;0;2;1;1
2020-04-10 04:45:00;3;2;0;0;1;1;3;1
2020-04-10 05:00:00;4;0;0;0;0;0;4;1
2020-04-10 05:15:00;4;6;5;1;1;2;5;4
2020-04-10 05:30:00;1;4;2;0;0;3;6;2
2020-04-10 05:45:00;9;6;8;0;0;4;4;1
2020-04-10 06:00:00;3;3;0;2;2;4;11;1
2020-04-10 06:15:00;4;3;1;0;1;6;8;6
2020-04-10 06:30:00;4;0;0;0;0;2;3;0
2020-04-10 06:45:00;7;6;1;1;1;4;3;3
2020-04-10 07:00:00;7;4;3;0;0;5;8;4
2020-04-10 07:15:00;8;4;4;3;1;6;8;1
2020-04-10 07:30:00;3;3;2;0;0;1;4;0
2020-04-10 07:45:00;10;11;7;1;0;3;7;1
2020-04-10 08:00:00;5;8;4;0;0;0;5;0
2020-04-10 08:15:00;5;4;2;0;0;5;7;1
2020-04-10 08:30:00;11;8;1;3;3;7;7;1
2020-04-10 08:45:00;11;15;12;2;3;8;12;1
2020-04-10 09:00:00;6;8;7;0;1;6;7;5
2020-04-10 09:15:00;16;15;9;4;2;12;12;4
2020-04-10 09:30:00;11;13;7;2;98;9;13;4
2020-04-10 09:45:00;16;10;6;5;25;18;14;7
2020-04-10 10:00:00;15;11;14;1;0;7;17;5
2020-04-10 10:15:00;24;17;10;4;1;10;19;6
2020-04-10 10:30:00;20;12;11;1;3;10;13;6
2020-04-10 10:45:00;21;16;12;2;2;9;28;13
2020-04-10 11:00:00;25;11;13;4;4;23;16;7
2020-04-10 11:15:00;22;15;14;2;1;13;24;9
2020-04-10 11:30:00;28;25;12;0;2;11;20;5
2020-04-10 11:45:00;20;13;7;1;1;14;23;12
2020-04-10 12:00:00;19;23;13;4;1;17;26;16
2020-04-10 12:15:00;20;13;14;2;2;16;22;10
2020-04-10 12:30:00;16;14;6;3;5;12;22;13
2020-04-10 12:45:00;28;18;6;1;4;19;32;15
2020-04-10 13:00:00;28;21;11;4;3;12;24;9
2020-04-10 13:15:00;28;20;11;2;3;20;21;6
2020-04-10 13:30:00;24;17;15;2;2;13;21;4
2020-04-10 13:45:00;23;9;8;3;3;20;23;14
2020-04-10 14:00:00;22;11;6;3;3;17;28;9
2020-04-10 14:15:00;25;14;14;2;1;11;23;11
2020-04-10 14:30:00;20;14;13;2;2;17;26;12
2020-04-10 14:45:00;24;21;10;2;2;16;24;9
2020-04-10 15:00:00;16;14;11;3;3;13;33;18
2020-04-10 15:15:00;19;23;14;1;2;20;17;8
2020-04-10 15:30:00;15;21;17;2;0;17;21;14
2020-04-10 15:45:00;23;18;8;5;3;13;27;15
2020-04-10 16:00:00;20;19;14;2;1;9;19;15
2020-04-10 16:15:00;21;24;8;5;2;17;24;5
2020-04-10 16:30:00;23;18;8;2;1;10;19;8
2020-04-10 16:45:00;24;21;16;3;1;12;26;12
2020-04-10 17:00:00;20;18;9;4;2;12;24;15
2020-04-10 17:15:00;20;14;12;2;1;11;27;13
2020-04-10 17:30:00;24;26;10;1;3;11;35;18
2020-04-10 17:45:00;22;20;5;1;1;14;30;18
2020-04-10 18:00:00;19;23;10;1;2;12;30;15
2020-04-10 18:15:00;12;13;7;2;4;12;36;15
2020-04-10 18:30:00;21;15;4;4;2;9;25;15
2020-04-10 18:45:00;17;16;7;2;2;11;24;13
2020-04-10 19:00:00;21;21;9;1;3;10;16;10
2020-04-10 19:15:00;17;11;0;1;0;11;20;17
2020-04-10 19:30:00;20;15;5;4;2;17;28;19
2020-04-10 19:45:00;14;12;7;3;0;10;17;12
2020-04-10 20:00:00;17;12;6;2;1;8;18;11
2020-04-10 20:15:00;19;16;5;1;1;12;17;10
2020-04-10 20:30:00;12;7;1;0;1;9;15;7
2020-04-10 20:45:00;12;7;3;2;1;9;20;15
