DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-01-10 00:00:00;7;12;11;0;1;0;10;3
2020-01-10 00:15:00;4;7;7;5;5;0;9;8
2020-01-10 00:30:00;6;10;10;0;3;0;8;4
2020-01-10 00:45:00;8;10;8;3;6;0;7;5
2020-01-10 01:00:00;5;3;4;1;1;0;4;2
2020-01-10 01:15:00;3;5;5;2;2;0;1;1
2020-01-10 01:30:00;2;3;3;0;0;0;2;4
2020-01-10 01:45:00;2;1;1;0;0;0;3;0
2020-01-10 02:00:00;3;4;4;1;0;0;2;1
2020-01-10 02:15:00;3;1;1;2;3;0;1;1
2020-01-10 02:30:00;1;3;2;0;0;0;1;1
2020-01-10 02:45:00;2;3;3;1;0;0;4;1
2020-01-10 03:00:00;1;6;5;0;1;0;3;2
2020-01-10 03:15:00;3;2;2;1;1;0;4;3
2020-01-10 03:30:00;1;7;7;2;1;0;4;3
2020-01-10 03:45:00;3;4;4;2;3;0;2;3
2020-01-10 04:00:00;5;7;7;0;2;0;3;3
2020-01-10 04:15:00;3;5;5;1;1;0;1;1
2020-01-10 04:30:00;0;8;8;0;3;0;7;3
2020-01-10 04:45:00;10;20;20;6;6;0;8;6
2020-01-10 05:00:00;27;36;36;7;10;0;14;7
2020-01-10 05:15:00;66;93;93;8;16;0;28;10
2020-01-10 05:30:00;68;100;101;8;11;0;44;12
2020-01-10 05:45:00;94;94;93;8;23;0;47;17
2020-01-10 06:00:00;66;58;58;7;17;0;30;17
2020-01-10 06:15:00;110;86;85;11;16;0;27;20
2020-01-10 06:30:00;139;97;99;9;16;0;52;29
2020-01-10 06:45:00;141;96;95;9;16;0;65;40
2020-01-10 07:00:00;138;105;105;13;23;0;59;37
2020-01-10 07:15:00;173;107;107;22;41;0;90;70
2020-01-10 07:30:00;172;103;108;19;24;0;79;66
2020-01-10 07:45:00;219;134;133;18;38;0;88;67
2020-01-10 08:00:00;153;97;98;9;22;0;74;52
2020-01-10 08:15:00;116;80;80;22;19;0;84;52
2020-01-10 08:30:00;89;80;75;11;20;0;66;50
2020-01-10 08:45:00;105;87;87;15;25;0;71;45
2020-01-10 09:00:00;76;63;61;13;23;0;56;27
2020-01-10 09:15:00;71;65;66;19;26;0;64;39
2020-01-10 09:30:00;87;74;69;20;27;0;77;48
2020-01-10 09:45:00;97;68;67;21;57;0;64;46
2020-01-10 10:00:00;71;58;58;13;18;0;64;42
2020-01-10 10:15:00;66;68;65;14;19;0;69;46
2020-01-10 10:30:00;62;65;67;15;40;0;73;46
2020-01-10 10:45:00;92;72;73;20;34;0;75;56
2020-01-10 11:00:00;84;73;74;24;32;0;82;54
2020-01-10 11:15:00;76;83;77;20;27;0;89;62
2020-01-10 11:30:00;99;68;71;23;26;0;94;74
2020-01-10 11:45:00;83;57;59;13;28;0;73;49
2020-01-10 12:00:00;89;74;70;19;43;0;87;74
2020-01-10 12:15:00;110;85;81;16;28;0;102;88
2020-01-10 12:30:00;95;58;59;25;38;0;95;82
2020-01-10 12:45:00;82;71;72;23;82;0;95;94
2020-01-10 13:00:00;124;86;81;23;118;0;99;69
2020-01-10 13:15:00;105;74;73;17;37;0;125;98
2020-01-10 13:30:00;109;105;101;25;31;0;112;78
2020-01-10 13:45:00;106;97;93;31;37;0;93;72
2020-01-10 14:00:00;112;81;80;28;43;0;103;89
2020-01-10 14:15:00;94;68;65;32;43;0;106;90
2020-01-10 14:30:00;107;71;72;29;33;0;103;78
2020-01-10 14:45:00;132;57;56;23;37;0;111;69
2020-01-10 15:00:00;92;67;68;27;48;0;113;86
2020-01-10 15:15:00;93;60;61;35;48;0;108;92
2020-01-10 15:30:00;91;57;54;17;24;0;107;79
2020-01-10 15:45:00;100;74;69;17;54;0;104;86
2020-01-10 16:00:00;116;74;62;20;34;0;100;72
2020-01-10 16:15:00;100;61;59;28;32;0;112;79
2020-01-10 16:30:00;103;64;63;18;38;0;91;63
2020-01-10 16:45:00;80;52;50;16;29;0;103;66
2020-01-10 17:00:00;92;74;68;13;23;0;79;47
2020-01-10 17:15:00;103;68;65;25;27;0;85;68
2020-01-10 17:30:00;90;56;58;18;30;0;89;55
2020-01-10 17:45:00;88;64;63;14;25;0;67;45
2020-01-10 18:00:00;73;62;59;16;23;0;73;50
2020-01-10 18:15:00;78;60;58;14;27;0;88;61
2020-01-10 18:30:00;65;51;49;15;28;0;61;50
2020-01-10 18:45:00;63;59;61;14;18;0;69;71
2020-01-10 19:00:00;66;54;52;10;19;0;55;41
2020-01-10 19:15:00;59;47;44;8;16;0;67;47
2020-01-10 19:30:00;54;49;52;19;20;0;45;28
2020-01-10 19:45:00;44;36;37;9;19;0;41;36
2020-01-10 20:00:00;31;39;37;14;30;0;42;28
2020-01-10 20:15:00;42;38;39;10;15;0;58;23
2020-01-10 20:30:00;46;35;34;12;14;0;37;29
2020-01-10 20:45:00;42;41;44;9;16;0;32;21
2020-01-10 21:00:00;40;34;31;5;7;0;44;25
2020-01-10 21:15:00;38;32;30;5;12;0;26;13
2020-01-10 21:30:00;39;43;46;7;15;0;31;16
2020-01-10 21:45:00;26;36;35;5;10;0;41;22
2020-01-10 22:00:00;29;25;25;7;10;0;43;32
2020-01-10 22:15:00;28;32;31;9;8;0;26;18
2020-01-10 22:30:00;32;45;39;4;11;0;22;13
2020-01-10 22:45:00;32;29;31;3;9;0;26;13
2020-01-10 23:00:00;24;29;30;2;6;0;23;16
2020-01-10 23:15:00;22;32;33;6;12;0;24;11
2020-01-10 23:30:00;18;31;33;5;6;0;24;12
2020-01-10 23:45:00;14;16;14;4;9;0;19;10
