DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-08-31 00:00:00;0;18;6;12;8;0;0
2020-08-31 00:15:00;0;13;8;15;11;2;2
2020-08-31 00:30:00;0;11;10;5;8;1;1
2020-08-31 00:45:00;0;7;1;6;5;0;0
2020-08-31 01:00:00;0;5;6;7;2;0;0
2020-08-31 01:15:00;0;4;3;5;2;0;0
2020-08-31 01:30:00;0;9;3;9;2;0;0
2020-08-31 01:45:00;0;3;1;5;2;0;0
2020-08-31 02:00:00;0;4;2;6;3;0;0
2020-08-31 02:15:00;0;2;2;3;1;0;0
2020-08-31 02:30:00;0;1;0;4;5;0;0
2020-08-31 02:45:00;0;5;1;7;3;0;0
2020-08-31 03:00:00;0;3;0;5;5;0;0
2020-08-31 03:15:00;0;6;1;5;1;0;0
2020-08-31 03:30:00;0;1;3;7;2;0;0
2020-08-31 03:45:00;0;3;2;5;1;0;0
2020-08-31 04:00:00;0;8;1;14;4;0;0
2020-08-31 04:15:00;0;13;2;14;9;0;0
2020-08-31 04:30:00;0;15;6;14;10;0;0
2020-08-31 04:45:00;0;23;8;14;7;0;0
2020-08-31 05:00:00;0;54;35;22;18;0;0
2020-08-31 05:15:00;2;71;76;28;24;0;0
2020-08-31 05:30:00;5;71;80;26;31;1;1
2020-08-31 05:45:00;9;41;59;41;28;2;2
2020-08-31 06:00:00;1;61;56;36;31;5;5
2020-08-31 06:15:00;6;78;74;58;44;3;3
2020-08-31 06:30:00;9;94;122;53;51;7;6
2020-08-31 06:45:00;5;83;107;79;51;2;3
2020-08-31 07:00:00;9;98;120;60;47;5;5
2020-08-31 07:15:00;8;114;125;79;63;5;5
2020-08-31 07:30:00;13;118;134;91;73;5;5
2020-08-31 07:45:00;3;112;132;92;77;4;4
2020-08-31 08:00:00;9;113;130;80;60;5;5
2020-08-31 08:15:00;12;97;116;83;94;3;3
2020-08-31 08:30:00;6;103;102;107;86;5;5
2020-08-31 08:45:00;6;107;114;92;96;2;2
2020-08-31 09:00:00;3;93;91;97;88;5;5
2020-08-31 09:15:00;2;99;75;94;71;2;2
2020-08-31 09:30:00;8;127;113;96;93;5;5
2020-08-31 09:45:00;9;115;118;112;94;3;3
2020-08-31 10:00:00;3;122;108;116;101;2;2
2020-08-31 10:15:00;6;101;116;121;124;3;4
2020-08-31 10:30:00;7;116;133;111;110;5;4
2020-08-31 10:45:00;12;110;109;126;115;3;3
2020-08-31 11:00:00;11;110;115;117;118;4;4
2020-08-31 11:15:00;3;133;108;132;99;2;2
2020-08-31 11:30:00;1;117;94;110;119;4;4
2020-08-31 11:45:00;21;112;101;128;129;6;6
2020-08-31 12:00:00;33;98;112;105;108;3;3
2020-08-31 12:15:00;6;112;91;124;107;2;2
2020-08-31 12:30:00;9;105;110;119;113;5;5
2020-08-31 12:45:00;1;118;103;107;118;4;4
2020-08-31 13:00:00;6;127;109;122;117;3;3
2020-08-31 13:15:00;12;114;137;109;108;3;3
2020-08-31 13:30:00;6;138;130;109;110;4;4
2020-08-31 13:45:00;9;134;151;116;117;4;4
2020-08-31 14:00:00;22;112;124;104;111;3;3
2020-08-31 14:15:00;2;116;107;143;134;3;3
2020-08-31 14:30:00;15;108;111;145;143;5;5
2020-08-31 14:45:00;15;139;115;148;153;3;3
2020-08-31 15:00:00;13;115;102;137;125;4;3
2020-08-31 15:15:00;34;131;109;139;161;3;4
2020-08-31 15:30:00;5;103;96;141;142;4;4
2020-08-31 15:45:00;34;132;124;145;177;5;5
2020-08-31 16:00:00;20;131;108;131;132;4;3
2020-08-31 16:15:00;13;126;107;165;192;2;3
2020-08-31 16:30:00;28;107;123;162;168;6;6
2020-08-31 16:45:00;10;118;108;136;161;3;3
2020-08-31 17:00:00;9;127;124;163;158;4;4
2020-08-31 17:15:00;14;130;133;144;179;2;2
2020-08-31 17:30:00;6;110;116;150;169;4;4
2020-08-31 17:45:00;19;131;118;137;150;6;5
2020-08-31 18:00:00;18;115;109;140;143;4;4
2020-08-31 18:15:00;8;107;103;142;154;3;3
2020-08-31 18:30:00;11;107;95;113;108;5;5
2020-08-31 18:45:00;6;89;94;94;102;3;3
2020-08-31 19:00:00;16;83;80;82;98;2;2
2020-08-31 19:15:00;7;71;67;87;76;3;3
2020-08-31 19:30:00;9;75;60;86;72;6;6
2020-08-31 19:45:00;14;68;60;70;63;2;2
2020-08-31 20:00:00;5;60;49;61;54;1;1
2020-08-31 20:15:00;5;59;52;76;80;4;4
2020-08-31 20:30:00;1;59;56;71;54;2;2
2020-08-31 20:45:00;3;57;54;63;40;2;2
2020-08-31 21:00:00;3;65;77;55;47;3;3
2020-08-31 21:15:00;0;51;51;50;36;1;1
2020-08-31 21:30:00;0;31;20;47;35;1;1
2020-08-31 21:45:00;0;25;24;65;49;1;1
2020-08-31 22:00:00;9;25;30;72;60;4;4
2020-08-31 22:15:00;0;31;16;64;68;2;2
2020-08-31 22:30:00;0;22;17;44;31;2;2
2020-08-31 22:45:00;0;13;17;28;20;0;0
2020-08-31 23:00:00;0;16;21;17;11;2;2
2020-08-31 23:15:00;0;14;10;14;11;1;1
2020-08-31 23:30:00;0;9;10;23;9;1;1
2020-08-31 23:45:00;0;11;8;21;14;0;0
