DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-04-07 00:00:00;3;3;0;1;0;0;0;0;0;0
2020-04-07 00:15:00;3;2;0;0;0;0;0;1;0;0
2020-04-07 00:30:00;3;3;2;0;0;0;0;2;0;0
2020-04-07 00:45:00;2;2;1;1;0;0;1;2;0;0
2020-04-07 01:00:00;1;1;2;0;0;0;0;0;0;0
2020-04-07 01:15:00;0;0;1;0;0;0;0;0;0;0
2020-04-07 01:30:00;2;2;1;0;0;0;0;0;0;0
2020-04-07 01:45:00;0;1;1;1;0;0;1;1;0;0
2020-04-07 02:00:00;0;1;2;0;0;0;0;0;0;0
2020-04-07 02:15:00;1;2;2;0;0;0;1;0;0;0
2020-04-07 02:30:00;4;4;3;3;1;1;0;0;0;0
2020-04-07 02:45:00;3;1;1;0;0;0;0;0;0;0
2020-04-07 03:00:00;1;1;0;0;0;0;0;0;0;0
2020-04-07 03:15:00;1;1;0;1;0;0;0;0;0;0
2020-04-07 03:30:00;2;4;2;2;0;0;0;0;0;0
2020-04-07 03:45:00;4;6;5;0;0;0;0;0;0;0
2020-04-07 04:00:00;3;3;1;1;0;0;0;0;0;0
2020-04-07 04:15:00;2;5;2;0;0;0;0;2;0;0
2020-04-07 04:30:00;2;2;1;0;0;0;0;0;0;0
2020-04-07 04:45:00;6;5;6;0;0;0;0;1;0;0
2020-04-07 05:00:00;7;6;2;0;0;0;0;0;0;0
2020-04-07 05:15:00;12;5;8;1;0;0;0;4;0;0
2020-04-07 05:30:00;18;13;17;2;0;0;0;3;0;0
2020-04-07 05:45:00;23;13;19;3;0;1;3;1;0;0
2020-04-07 06:00:00;22;15;28;0;2;0;3;1;0;0
2020-04-07 06:15:00;26;18;30;1;2;1;4;4;0;0
2020-04-07 06:30:00;37;23;34;1;2;0;1;2;0;0
2020-04-07 06:45:00;24;26;37;3;1;2;3;8;0;0
2020-04-07 07:00:00;26;23;29;1;4;3;3;4;0;0
2020-04-07 07:15:00;26;18;32;7;3;3;3;4;0;0
2020-04-07 07:30:00;37;24;42;1;3;4;2;2;0;0
2020-04-07 07:45:00;31;22;35;4;0;3;3;5;0;0
2020-04-07 08:00:00;31;22;38;3;0;1;8;6;0;4
2020-04-07 08:15:00;20;18;35;5;1;2;5;4;0;0
2020-04-07 08:30:00;25;22;39;3;3;3;5;4;0;0
2020-04-07 08:45:00;32;46;25;3;3;7;8;6;1;5
2020-04-07 09:00:00;21;26;28;5;2;2;6;5;3;0
2020-04-07 09:15:00;16;28;32;5;4;5;5;4;0;0
2020-04-07 09:30:00;25;36;38;5;3;1;6;2;3;5
2020-04-07 09:45:00;27;38;57;7;6;6;8;7;2;1
2020-04-07 10:00:00;28;34;46;0;4;4;7;6;2;4
2020-04-07 10:15:00;25;41;47;8;6;2;3;2;0;0
2020-04-07 10:30:00;30;37;44;6;1;4;6;4;2;3
2020-04-07 10:45:00;29;43;39;2;2;7;8;5;0;1
2020-04-07 11:00:00;38;42;60;3;7;4;7;10;2;0
2020-04-07 11:15:00;28;41;45;7;8;8;8;14;8;0
2020-04-07 11:30:00;48;33;47;2;7;5;8;9;0;2
2020-04-07 11:45:00;33;52;47;8;8;6;6;6;0;0
2020-04-07 12:00:00;23;38;44;8;5;4;12;13;1;3
2020-04-07 12:15:00;33;54;69;3;5;5;10;9;2;0
2020-04-07 12:30:00;37;47;63;8;10;7;8;8;2;0
2020-04-07 12:45:00;31;41;40;6;5;3;7;5;1;0
2020-04-07 13:00:00;32;26;43;2;6;6;6;7;0;0
2020-04-07 13:15:00;27;37;32;1;5;2;8;10;0;0
2020-04-07 13:30:00;23;37;41;3;3;3;6;6;0;0
2020-04-07 13:45:00;27;33;44;2;7;4;4;5;1;0
2020-04-07 14:00:00;39;50;50;5;2;2;13;10;4;0
2020-04-07 14:15:00;34;44;33;2;5;9;8;5;0;0
2020-04-07 14:30:00;31;54;51;7;5;4;21;14;3;4
2020-04-07 14:45:00;21;41;42;6;4;2;12;6;0;0
2020-04-07 15:00:00;33;41;40;2;7;2;12;8;0;8
2020-04-07 15:15:00;29;37;35;11;4;3;11;6;3;13
2020-04-07 15:30:00;34;44;51;4;3;2;17;9;7;0
2020-04-07 15:45:00;30;31;43;4;2;3;6;7;0;0
2020-04-07 16:00:00;41;41;57;5;4;4;22;18;4;4
2020-04-07 16:15:00;32;30;41;2;7;3;16;16;0;0
2020-04-07 16:30:00;29;38;43;2;6;6;7;14;1;1
2020-04-07 16:45:00;20;35;49;6;7;7;16;14;0;0
2020-04-07 17:00:00;24;44;69;4;4;2;11;11;0;2
2020-04-07 17:15:00;17;45;47;7;6;5;10;6;3;0
2020-04-07 17:30:00;19;27;39;4;6;2;3;9;3;25
2020-04-07 17:45:00;30;41;49;3;2;1;7;4;3;0
2020-04-07 18:00:00;31;39;63;5;8;2;8;13;1;0
2020-04-07 18:15:00;28;35;39;1;5;7;4;5;1;1
2020-04-07 18:30:00;31;37;43;3;3;2;4;11;0;0
2020-04-07 18:45:00;14;22;39;5;1;2;6;4;1;1
2020-04-07 19:00:00;22;34;35;2;0;1;1;14;17;3
2020-04-07 19:15:00;16;24;35;5;2;3;5;11;0;2
2020-04-07 19:30:00;16;18;36;5;0;2;3;8;0;0
2020-04-07 19:45:00;17;18;28;1;2;0;3;7;0;0
2020-04-07 20:00:00;11;18;30;2;1;0;0;5;0;0
2020-04-07 20:15:00;4;11;22;5;0;0;2;5;0;0
2020-04-07 20:30:00;7;5;7;1;0;0;2;3;0;0
2020-04-07 20:45:00;5;7;12;0;3;1;0;3;0;0
2020-04-07 21:00:00;5;9;12;0;0;0;1;3;0;0
2020-04-07 21:15:00;8;9;11;1;0;1;0;6;0;0
2020-04-07 21:30:00;0;5;11;1;2;0;2;4;0;0
2020-04-07 21:45:00;6;8;9;0;1;0;1;4;0;0
2020-04-07 22:00:00;9;17;12;4;1;0;2;3;0;0
2020-04-07 22:15:00;3;8;5;3;0;0;0;1;0;0
2020-04-07 22:30:00;6;7;2;1;0;0;1;2;0;0
2020-04-07 22:45:00;3;4;4;0;0;0;1;3;0;0
2020-04-07 23:00:00;2;2;5;0;0;0;0;3;0;0
2020-04-07 23:15:00;6;4;5;2;0;0;0;0;0;0
2020-04-07 23:30:00;6;6;4;1;0;0;1;2;0;0
