DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-05-28 00:00:00;5;5;0;2;3;3;1;4;0;0;0
2020-05-28 00:15:00;2;3;0;8;0;2;1;1;0;0;0
2020-05-28 00:30:00;1;1;0;5;1;3;0;1;0;0;0
2020-05-28 00:45:00;1;1;0;1;0;1;1;1;0;0;0
2020-05-28 01:00:00;0;0;0;1;0;1;0;0;0;0;0
2020-05-28 01:15:00;0;0;0;2;0;1;0;0;0;0;0
2020-05-28 01:30:00;0;0;0;0;0;0;0;0;0;0;0
2020-05-28 01:45:00;1;2;0;0;0;0;0;0;0;0;0
2020-05-28 02:00:00;1;1;0;1;0;1;0;0;0;0;0
2020-05-28 02:15:00;0;1;0;1;1;1;0;0;0;0;0
2020-05-28 02:30:00;0;0;0;0;0;0;0;0;0;0;0
2020-05-28 02:45:00;1;1;0;3;1;2;1;1;0;0;0
2020-05-28 03:00:00;0;4;0;4;0;4;0;0;0;0;0
2020-05-28 03:15:00;0;0;0;0;0;0;0;0;0;0;0
2020-05-28 03:30:00;
2020-05-28 03:45:00;0;0;0;1;0;1;0;0;0;0;0
2020-05-28 04:00:00;1;0;0;0;0;0;0;1;0;0;0
2020-05-28 04:15:00;2;1;0;0;0;0;0;2;0;0;0
2020-05-28 04:30:00;2;0;0;2;0;1;0;3;0;0;0
2020-05-28 04:45:00;2;1;0;4;1;4;1;1;0;0;0
2020-05-28 05:00:00;4;5;0;1;0;1;0;1;0;0;0
2020-05-28 05:15:00;5;5;0;9;0;5;2;5;0;0;0
2020-05-28 05:30:00;5;4;0;10;2;7;1;7;0;0;0
2020-05-28 05:45:00;15;16;0;20;3;13;3;8;0;0;0
2020-05-28 06:00:00;19;20;0;15;1;6;0;8;0;0;0
2020-05-28 06:15:00;29;25;0;18;10;18;3;16;0;0;0
2020-05-28 06:30:00;14;8;0;9;2;2;3;8;0;0;0
2020-05-28 06:45:00;48;48;0;32;13;24;1;16;0;0;0
2020-05-28 07:00:00;41;60;0;29;9;23;4;26;0;0;0
2020-05-28 07:15:00;41;63;0;19;7;15;5;13;1;0;0
2020-05-28 07:30:00;9;8;0;6;1;4;0;2;0;0;0
2020-05-28 07:45:00;78;68;0;59;10;49;7;25;0;2;0
2020-05-28 08:00:00;59;44;0;38;4;30;5;15;1;0;0
2020-05-28 08:15:00;
2020-05-28 08:30:00;
2020-05-28 08:45:00;45;59;0;48;9;60;11;16;0;1;0
2020-05-28 09:00:00;34;29;0;51;5;40;0;5;0;0;0
2020-05-28 09:15:00;
2020-05-28 09:30:00;8;12;0;14;2;10;1;5;0;0;0
2020-05-28 09:45:00;22;24;0;30;2;24;2;7;0;0;0
2020-05-28 10:00:00;
2020-05-28 10:15:00;
2020-05-28 10:30:00;14;24;0;26;2;17;1;2;0;0;0
2020-05-28 10:45:00;48;53;0;70;7;56;2;12;1;0;0
2020-05-28 11:00:00;10;8;0;16;1;8;0;4;0;0;0
2020-05-28 11:15:00;7;5;0;16;2;12;2;5;0;0;0
2020-05-28 11:30:00;23;28;0;55;14;52;4;9;0;0;0
2020-05-28 11:45:00;
2020-05-28 12:00:00;
2020-05-28 12:15:00;11;5;0;7;1;4;0;5;1;0;0
2020-05-28 12:30:00;32;32;0;53;8;39;1;14;0;9;0
2020-05-28 12:45:00;19;19;0;28;2;29;6;10;0;0;0
2020-05-28 13:00:00;
2020-05-28 13:15:00;28;40;0;56;11;42;6;9;0;0;0
2020-05-28 13:30:00;15;20;0;22;0;22;1;3;0;0;0
2020-05-28 13:45:00;
2020-05-28 14:00:00;4;5;0;10;3;7;1;1;0;0;0
2020-05-28 14:15:00;12;7;0;16;4;14;1;4;0;10;0
2020-05-28 14:30:00;18;20;0;34;1;28;1;8;0;0;0
2020-05-28 14:45:00;52;56;0;91;11;63;7;12;0;0;1
2020-05-28 15:00:00;28;28;0;43;7;26;6;11;0;0;40
2020-05-28 15:15:00;37;30;0;77;8;58;5;16;11;0;0
2020-05-28 15:30:00;33;36;0;82;16;75;11;9;0;0;0
2020-05-28 15:45:00;18;29;0;30;5;27;3;3;0;0;0
2020-05-28 16:00:00;12;14;0;55;2;43;0;5;0;3;0
2020-05-28 16:15:00;3;2;0;9;1;5;1;3;0;0;0
