DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2019-12-12 00:00:00;5;1;0;1;10;9;5;3;5;3;220;0;0
2019-12-12 00:15:00;5;2;0;0;9;12;6;5;6;1;1282;0;0
2019-12-12 00:30:00;6;4;1;0;6;4;8;3;3;3;159;0;0
2019-12-12 00:45:00;1;4;0;0;1;2;6;5;5;1;374;0;0
2019-12-12 01:00:00;5;1;0;0;1;1;3;4;3;0;15;0;0
2019-12-12 01:15:00;2;3;1;0;4;5;3;2;2;1;299;0;0
2019-12-12 01:30:00;0;0;0;0;3;3;2;0;2;2;91;0;0
2019-12-12 01:45:00;2;6;1;0;0;2;0;2;1;1;129;0;0
2019-12-12 02:00:00;3;2;0;0;0;1;0;0;2;2;361;0;0
2019-12-12 02:15:00;0;0;0;0;3;4;1;1;0;0;275;0;0
2019-12-12 02:30:00;3;3;0;0;4;2;1;0;1;0;169;0;0
2019-12-12 02:45:00;2;1;0;0;1;1;4;3;1;0;256;0;0
2019-12-12 03:00:00;1;2;0;0;1;1;0;0;0;0;552;0;1
2019-12-12 03:15:00;0;1;0;0;0;0;3;1;0;0;91;0;0
2019-12-12 03:30:00;1;0;0;0;0;1;3;0;3;0;410;0;0
2019-12-12 03:45:00;0;0;0;0;1;1;1;0;1;0;957;0;0
2019-12-12 04:00:00;1;1;0;0;3;3;1;0;1;1;1229;0;0
2019-12-12 04:15:00;2;1;0;1;6;6;2;0;1;1;731;0;0
2019-12-12 04:30:00;0;1;0;0;6;7;7;3;2;1;1439;0;0
2019-12-12 04:45:00;2;1;0;1;9;6;9;2;5;0;1322;0;0
2019-12-12 05:00:00;3;3;1;0;8;6;14;18;3;3;953;0;0
2019-12-12 05:15:00;5;3;0;1;16;15;41;30;8;3;713;0;0
2019-12-12 05:30:00;3;9;0;0;16;12;51;39;17;8;1149;1;0
2019-12-12 05:45:00;5;2;0;1;34;42;68;40;25;10;922;1;1
2019-12-12 06:00:00;12;11;0;1;38;41;53;44;21;7;661;0;2
2019-12-12 06:15:00;13;11;0;0;37;31;62;58;34;11;1508;1;4
2019-12-12 06:30:00;11;9;1;3;41;45;84;72;46;13;1781;3;1
2019-12-12 06:45:00;15;12;0;1;67;64;91;100;52;28;1379;6;1
2019-12-12 07:00:00;24;11;1;5;56;53;108;88;65;35;1075;5;3
2019-12-12 07:15:00;26;26;2;3;53;51;100;86;111;69;450;1;5
