2020-01-15 17:00:00;126;132;49;34;121;148;69;42;0;0;0;0;0;1
2020-01-15 17:15:00;144;137;53;32;118;164;65;38;6;0;0;0;0;0
2020-01-15 17:30:00;129;143;50;40;114;139;67;42;0;0;3;0;0;0
2020-01-15 17:45:00;115;130;45;27;123;140;62;34;15;4;2;0;4;9
2020-01-15 18:00:00;90;100;45;26;106;140;43;30;0;0;14;0;1;0
2020-01-15 18:15:00;106;115;47;30;109;155;46;32;0;1;0;0;0;0
2020-01-15 18:30:00;104;96;33;25;84;128;50;32;0;0;0;0;0;0
2020-01-15 18:45:00;97;109;34;24;81;118;32;21;0;0;1;0;0;0
2020-01-15 19:00:00;97;99;30;18;88;111;31;19;0;0;0;0;0;3
2020-01-15 19:15:00;61;69;24;14;67;96;31;30;0;0;6;0;0;0
2020-01-15 19:30:00;55;55;33;9;57;89;30;22;0;0;0;0;0;0
2020-01-15 19:45:00;48;48;13;9;66;101;26;17;0;0;0;0;0;0
2020-01-15 20:00:00;58;53;30;9;68;98;20;18;0;0;0;0;0;0
2020-01-15 20:15:00;50;54;15;10;63;76;16;12;0;0;1;0;0;0
2020-01-15 20:30:00;49;43;30;11;47;71;13;17;0;0;0;0;0;1
2020-01-15 20:45:00;44;34;32;6;38;48;19;11;0;0;0;0;0;23
2020-01-15 21:00:00;44;48;56;4;46;65;25;23;0;0;4;0;0;0
2020-01-15 21:15:00;41;35;71;6;39;51;18;11;0;0;1;0;0;0
2020-01-15 21:30:00;62;37;42;7;31;49;19;16;0;0;0;0;0;0
2020-01-15 21:45:00;40;30;25;5;28;47;42;32;0;0;0;0;0;0
2020-01-15 22:00:00;29;34;14;7;30;38;77;60;0;2;3;0;0;0
2020-01-15 22:15:00;36;31;13;5;30;39;40;37;0;3;0;0;0;0
2020-01-15 22:30:00;32;30;9;2;29;42;22;14;0;0;0;0;0;0
2020-01-15 22:45:00;19;20;9;2;16;21;7;6;0;0;0;0;0;0
2020-01-15 23:00:00;10;12;8;3;11;15;7;1;0;0;0;0;0;0
2020-01-15 23:15:00;14;13;7;4;13;15;8;8;0;0;0;0;0;0
2020-01-15 23:30:00;16;8;5;3;16;13;6;6;0;0;0;0;0;0
2020-01-15 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
