DATUM;1(DA1);2(DB1);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFBA);9(TAFBB);10(TAFGC);11(TAFBC);12(TAFBD)
2019-11-20 00:00:00;17;0;6;0;0;0;0;0;0;0;0;0
2019-11-20 00:15:00;15;0;8;0;0;0;0;0;0;0;0;0
2019-11-20 00:30:00;4;0;7;0;0;0;0;0;0;0;0;0
2019-11-20 00:45:00;4;0;5;0;0;0;0;0;0;0;0;0
2019-11-20 01:00:00;6;0;2;0;0;0;0;0;0;0;0;0
2019-11-20 01:15:00;1;0;4;0;0;0;0;0;0;0;0;0
2019-11-20 01:30:00;3;0;9;0;0;0;0;0;0;0;0;0
2019-11-20 01:45:00;5;0;6;0;0;0;0;0;0;0;0;0
2019-11-20 02:00:00;3;0;2;0;0;0;0;0;0;0;0;0
2019-11-20 02:15:00;4;0;1;0;0;0;0;0;0;0;0;0
2019-11-20 02:30:00;2;0;5;0;0;0;0;0;0;0;0;0
2019-11-20 02:45:00;3;0;5;0;0;0;0;0;0;0;0;0
2019-11-20 03:00:00;2;0;2;0;0;0;0;0;0;0;0;0
2019-11-20 03:15:00;0;0;2;0;0;0;0;0;0;0;0;0
2019-11-20 03:30:00;3;0;1;0;0;0;0;0;0;0;0;0
2019-11-20 03:45:00;1;0;4;0;0;0;0;0;0;0;0;0
2019-11-20 04:00:00;2;0;10;0;0;0;0;0;0;0;0;0
2019-11-20 04:15:00;4;0;8;0;0;0;0;0;0;0;0;0
2019-11-20 04:30:00;2;0;10;0;0;0;0;0;0;0;0;0
2019-11-20 04:45:00;2;0;26;0;0;0;0;0;0;0;0;0
2019-11-20 05:00:00;9;0;72;0;0;0;0;0;0;0;0;0
2019-11-20 05:15:00;8;0;108;0;0;0;0;0;0;0;0;0
2019-11-20 05:30:00;12;0;156;0;0;0;0;0;0;0;0;0
2019-11-20 05:45:00;42;0;123;0;0;0;0;0;0;0;0;0
2019-11-20 06:00:00;68;0;133;0;2;0;0;0;0;0;0;0
2019-11-20 06:15:00;43;0;189;0;7;1;0;0;0;1;0;0
2019-11-20 06:30:00;46;0;233;0;11;1;0;0;0;1;0;0
2019-11-20 06:45:00;38;0;226;0;6;2;0;0;0;1;0;0
2019-11-20 07:00:00;34;0;209;0;8;1;0;0;0;0;0;0
2019-11-20 07:15:00;61;0;152;0;12;2;0;0;0;1;0;0
2019-11-20 07:30:00;66;0;165;0;12;1;0;0;0;0;0;0
2019-11-20 07:45:00;85;0;146;0;10;3;0;0;0;2;0;0
2019-11-20 08:00:00;58;0;186;0;11;3;0;0;0;1;1;0
2019-11-20 08:15:00;58;0;173;0;11;1;0;0;0;2;0;0
2019-11-20 08:30:00;62;0;185;0;14;1;0;0;0;0;0;0
2019-11-20 08:45:00;46;0;141;0;5;1;0;0;0;2;1;0
2019-11-20 09:00:00;78;0;129;0;2;2;0;0;0;1;0;0
2019-11-20 09:15:00;76;0;122;0;2;0;0;0;0;2;0;0
