DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-09-27 00:00:00;6;3;3;10;2;7;6;0;0;0
2020-09-27 00:15:00;5;2;0;15;4;3;6;0;0;0
2020-09-27 00:30:00;8;0;4;12;2;8;13;0;0;0
2020-09-27 00:45:00;9;7;2;7;3;5;11;0;0;0
2020-09-27 01:00:00;7;5;3;5;2;8;10;0;0;0
2020-09-27 01:15:00;8;3;2;8;2;6;7;0;0;0
2020-09-27 01:30:00;3;2;3;6;5;2;4;0;0;0
2020-09-27 01:45:00;4;2;2;4;1;3;3;0;0;0
2020-09-27 02:00:00;6;5;1;4;2;4;6;0;0;0
2020-09-27 02:15:00;2;1;1;4;1;3;3;0;0;0
2020-09-27 02:30:00;1;3;1;5;2;0;3;0;0;0
2020-09-27 02:45:00;2;1;1;2;1;3;3;0;0;0
2020-09-27 03:00:00;3;3;3;7;3;1;4;0;0;0
2020-09-27 03:15:00;0;1;2;3;0;3;3;0;0;0
2020-09-27 03:30:00;2;3;2;0;0;2;1;0;0;0
2020-09-27 03:45:00;1;1;4;4;2;1;0;0;0;0
2020-09-27 04:00:00;1;0;0;2;0;1;3;0;0;0
2020-09-27 04:15:00;1;0;0;1;1;0;0;0;0;0
2020-09-27 04:30:00;1;0;1;3;1;1;0;0;0;0
2020-09-27 04:45:00;0;0;0;0;0;1;1;0;0;0
2020-09-27 05:00:00;2;3;3;1;0;3;0;0;0;0
2020-09-27 05:15:00;0;1;1;2;2;1;2;0;0;0
2020-09-27 05:30:00;9;1;4;3;4;6;3;0;0;0
2020-09-27 05:45:00;8;2;2;0;1;1;1;0;0;0
2020-09-27 06:00:00;9;5;1;6;4;4;1;0;0;0
2020-09-27 06:15:00;6;5;0;3;2;0;2;0;0;0
2020-09-27 06:30:00;5;1;0;0;0;2;2;0;0;0
2020-09-27 06:45:00;4;3;1;4;1;1;3;0;0;0
2020-09-27 07:00:00;6;6;2;1;0;4;4;0;0;0
2020-09-27 07:15:00;4;1;1;3;2;1;4;0;0;0
2020-09-27 07:30:00;5;2;2;3;2;5;3;0;0;0
2020-09-27 07:45:00;13;7;5;5;2;5;3;0;0;0
2020-09-27 08:00:00;15;5;3;7;2;5;8;0;0;0
2020-09-27 08:15:00;17;3;2;5;2;2;7;0;0;0
2020-09-27 08:30:00;15;8;4;8;2;8;11;0;0;0
2020-09-27 08:45:00;25;4;6;12;1;5;7;0;0;0
2020-09-27 09:00:00;22;14;11;6;6;8;14;0;0;0
2020-09-27 09:15:00;21;7;9;10;4;7;8;0;0;0
2020-09-27 09:30:00;30;22;11;19;4;6;17;0;0;0
2020-09-27 09:45:00;25;15;14;16;6;4;21;0;0;0
2020-09-27 10:00:00;25;19;10;21;5;5;15;0;0;0
2020-09-27 10:15:00;28;12;5;14;5;14;24;0;0;0
2020-09-27 10:30:00;37;16;9;23;9;10;23;0;0;0
2020-09-27 10:45:00;32;22;11;31;5;11;29;0;0;0
2020-09-27 11:00:00;35;15;12;24;4;16;32;0;0;0
2020-09-27 11:15:00;25;28;15;29;7;13;33;0;0;0
2020-09-27 11:30:00;28;29;20;39;5;13;29;0;0;0
2020-09-27 11:45:00;40;12;8;34;3;15;18;0;0;0
2020-09-27 12:00:00;34;17;16;40;6;10;40;0;0;0
2020-09-27 12:15:00;28;14;14;22;4;13;35;0;0;0
2020-09-27 12:30:00;34;19;13;38;8;11;31;0;0;0
2020-09-27 12:45:00;25;18;12;22;10;8;25;0;0;0
