DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2019-12-12 00:00:00;8;15;16;0;2;0;8;8
2019-12-12 00:15:00;12;11;11;3;1;0;12;9
2019-12-12 00:30:00;3;9;9;0;4;0;10;7
2019-12-12 00:45:00;2;8;8;1;6;0;11;9
2019-12-12 01:00:00;2;1;2;1;1;0;4;2
2019-12-12 01:15:00;1;6;6;2;3;0;0;3
2019-12-12 01:30:00;3;4;4;0;1;0;3;3
2019-12-12 01:45:00;0;2;2;0;0;0;2;3
2019-12-12 02:00:00;2;5;5;1;1;0;4;4
2019-12-12 02:15:00;2;3;3;3;3;0;6;1
2019-12-12 02:30:00;1;2;2;4;4;0;0;2
2019-12-12 02:45:00;0;3;3;1;1;0;4;3
2019-12-12 03:00:00;1;3;3;1;2;0;4;1
2019-12-12 03:15:00;0;2;2;0;0;0;2;1
2019-12-12 03:30:00;4;4;5;0;1;0;4;2
2019-12-12 03:45:00;1;2;2;1;5;0;1;1
2019-12-12 04:00:00;2;1;1;5;9;0;3;0
2019-12-12 04:15:00;5;11;10;2;2;0;3;2
2019-12-12 04:30:00;5;10;11;1;1;0;4;2
2019-12-12 04:45:00;7;32;32;3;8;0;12;3
2019-12-12 05:00:00;31;55;55;7;14;0;17;9
2019-12-12 05:15:00;60;90;89;6;13;0;38;12
2019-12-12 05:30:00;64;99;100;10;27;0;40;19
2019-12-12 05:45:00;92;89;95;23;32;0;56;27
2019-12-12 06:00:00;84;72;77;22;37;0;45;42
2019-12-12 06:15:00;76;75;76;16;23;0;42;27
2019-12-12 06:30:00;132;101;101;13;19;0;56;26
2019-12-12 06:45:00;169;107;104;11;18;0;64;42
2019-12-12 07:00:00;153;108;103;11;23;0;64;45
2019-12-12 07:15:00;187;108;107;12;25;0;72;42
2019-12-12 07:30:00;220;136;136;26;45;0;96;74
2019-12-12 07:45:00;248;137;132;18;41;0;103;84
2019-12-12 08:00:00;187;110;106;16;30;0;104;57
2019-12-12 08:15:00;185;104;102;17;24;0;83;48
2019-12-12 08:30:00;154;100;98;21;34;0;71;52
2019-12-12 08:45:00;110;94;89;21;25;0;97;67
2019-12-12 09:00:00;82;54;57;18;19;0;64;39
2019-12-12 09:15:00;97;66;63;17;40;0;73;49
2019-12-12 09:30:00;100;64;65;16;22;0;74;54
2019-12-12 09:45:00;90;64;61;11;25;0;71;54
2019-12-12 10:00:00;82;71;71;19;24;0;86;56
2019-12-12 10:15:00;88;74;72;11;25;0;76;46
2019-12-12 10:30:00;66;55;56;21;14;0;64;50
2019-12-12 10:45:00;76;68;63;15;25;0;79;58
2019-12-12 11:00:00;75;69;69;21;22;0;66;40
