DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2020-01-05 00:00:00;8;10;1;2;0;0;0;0
2020-01-05 00:15:00;9;2;2;0;0;0;0;0
2020-01-05 00:30:00;15;8;0;0;0;0;0;0
2020-01-05 00:45:00;6;5;1;1;0;0;0;0
2020-01-05 01:00:00;12;7;1;1;0;0;0;0
2020-01-05 01:15:00;17;11;1;1;0;0;0;0
2020-01-05 01:30:00;8;5;4;0;0;0;0;0
2020-01-05 01:45:00;4;4;0;1;0;0;0;0
2020-01-05 02:00:00;5;8;0;0;0;0;0;0
2020-01-05 02:15:00;4;8;1;1;0;0;0;0
2020-01-05 02:30:00;10;7;6;4;0;0;0;0
2020-01-05 02:45:00;3;2;1;1;0;0;0;0
2020-01-05 03:00:00;4;6;0;0;0;0;0;0
2020-01-05 03:15:00;3;2;0;0;0;0;0;0
2020-01-05 03:30:00;9;5;1;1;0;0;0;0
2020-01-05 03:45:00;6;3;1;1;0;0;0;0
2020-01-05 04:00:00;4;12;1;1;0;0;0;0
2020-01-05 04:15:00;3;5;1;1;0;0;0;0
2020-01-05 04:30:00;7;4;0;1;0;0;0;0
2020-01-05 04:45:00;2;4;0;0;0;0;0;0
2020-01-05 05:00:00;4;3;1;1;0;0;0;0
2020-01-05 05:15:00;6;1;2;1;0;0;0;0
2020-01-05 05:30:00;5;3;1;0;0;0;0;0
2020-01-05 05:45:00;2;7;0;2;0;0;0;0
2020-01-05 06:00:00;1;1;1;1;0;0;0;0
2020-01-05 06:15:00;4;1;3;1;0;0;0;0
2020-01-05 06:30:00;4;6;2;1;0;0;0;0
2020-01-05 06:45:00;10;18;0;1;0;0;0;0
2020-01-05 07:00:00;6;5;6;3;0;0;0;0
2020-01-05 07:15:00;12;9;4;3;0;0;0;0
2020-01-05 07:30:00;4;7;1;1;0;0;0;0
2020-01-05 07:45:00;2;9;2;1;0;0;0;0
2020-01-05 08:00:00;11;12;1;1;0;0;0;0
2020-01-05 08:15:00;3;4;1;1;0;0;0;0
