DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2019-10-07 00:00:00;14;9;9;3;1;2;0;15;0;0;0;0;0
2019-10-07 00:15:00;6;5;10;0;0;0;0;13;0;0;0;0;0
2019-10-07 00:30:00;3;11;14;4;0;0;0;22;0;0;0;0;0
2019-10-07 00:45:00;10;7;7;4;0;0;0;18;0;0;0;0;0
2019-10-07 01:00:00;6;7;8;0;1;1;1;11;0;0;0;0;0
2019-10-07 01:15:00;8;4;5;0;0;0;0;6;0;0;0;0;0
2019-10-07 01:30:00;13;6;9;3;0;0;0;11;0;0;0;0;0
2019-10-07 01:45:00;9;0;1;0;2;2;1;4;0;0;0;0;0
2019-10-07 02:00:00;14;4;4;3;0;0;1;7;0;0;0;0;0
2019-10-07 02:15:00;8;3;3;4;0;0;0;4;0;0;0;0;0
2019-10-07 02:30:00;5;6;6;2;0;0;0;7;0;0;0;0;0
2019-10-07 02:45:00;7;8;6;2;0;0;0;5;0;0;0;0;0
2019-10-07 03:00:00;3;3;2;1;0;0;0;2;0;0;0;0;0
2019-10-07 03:15:00;5;5;4;2;0;0;0;7;0;0;0;0;0
2019-10-07 03:30:00;5;2;1;1;1;1;0;5;0;0;0;0;0
2019-10-07 03:45:00;5;1;2;1;0;0;0;6;0;0;0;0;0
2019-10-07 04:00:00;15;5;6;5;1;1;0;13;0;0;0;0;0
2019-10-07 04:15:00;15;7;5;1;1;1;1;7;0;0;0;0;0
2019-10-07 04:30:00;12;2;4;1;0;0;1;13;0;0;0;0;0
2019-10-07 04:45:00;10;3;3;3;2;2;1;14;0;0;0;0;0
2019-10-07 05:00:00;24;7;11;5;8;9;3;29;0;0;0;0;0
2019-10-07 05:15:00;34;8;14;5;6;7;6;50;0;0;0;0;0
2019-10-07 05:30:00;59;8;17;8;9;9;11;82;0;0;0;0;0
2019-10-07 05:45:00;45;28;34;16;7;9;8;95;0;0;0;0;0
2019-10-07 06:00:00;81;16;30;9;7;8;13;124;0;0;0;0;0
2019-10-07 06:15:00;80;21;28;11;4;6;9;108;0;0;0;0;0
2019-10-07 06:30:00;136;20;30;10;10;15;9;159;0;1;0;0;0
2019-10-07 06:45:00;113;25;31;22;13;16;26;204;0;1;0;0;0
2019-10-07 07:00:00;164;16;20;15;14;21;16;179;0;0;0;0;0
2019-10-07 07:15:00;195;19;52;16;22;24;19;184;1;4;0;0;0
2019-10-07 07:30:00;201;51;31;27;24;28;29;186;4;1;0;0;0
2019-10-07 07:45:00;173;32;34;26;25;26;31;208;1;2;0;0;0
2019-10-07 08:00:00;172;26;32;28;29;30;49;205;1;2;0;0;0
2019-10-07 08:15:00;171;24;24;22;22;29;25;207;2;2;0;0;0
2019-10-07 08:30:00;178;22;22;18;33;32;28;193;5;0;0;0;0
2019-10-07 08:45:00;158;27;27;22;30;32;24;200;3;0;0;0;0
2019-10-07 09:00:00;185;27;24;24;25;29;9;208;3;0;0;0;0
2019-10-07 09:15:00;144;20;26;19;32;38;3;220;4;0;0;0;0
2019-10-07 09:30:00;138;24;23;19;25;27;2;186;1;2;0;0;0
2019-10-07 09:45:00;169;20;24;20;26;27;25;202;7;0;0;0;0
2019-10-07 10:00:00;153;20;25;22;31;30;19;220;0;0;0;0;0
2019-10-07 10:15:00;168;18;23;17;31;34;26;202;7;0;0;0;0
2019-10-07 10:30:00;182;20;26;24;33;41;24;202;1;0;0;0;0
2019-10-07 10:45:00;164;101;22;17;31;33;25;218;1;3;0;0;0
2019-10-07 11:00:00;190;29;27;25;49;49;4;204;2;1;0;0;0
2019-10-07 11:15:00;214;23;29;22;32;33;8;221;3;1;0;0;0
2019-10-07 11:30:00;179;22;26;20;38;51;18;210;4;0;0;0;0
2019-10-07 11:45:00;199;17;25;22;26;29;27;209;6;2;0;0;0
2019-10-07 12:00:00;169;22;25;20;46;46;19;212;1;0;0;0;0
2019-10-07 12:15:00;178;29;34;23;42;47;22;231;0;3;0;0;0
2019-10-07 12:30:00;200;19;29;19;26;32;26;205;3;1;0;0;0
2019-10-07 12:45:00;173;22;33;20;28;29;29;190;1;5;0;0;0
2019-10-07 13:00:00;187;26;28;27;26;29;13;185;1;2;0;0;0
2019-10-07 13:15:00;182;24;21;22;22;66;18;229;2;2;0;0;0
2019-10-07 13:30:00;205;22;25;18;16;27;24;218;1;0;0;0;0
2019-10-07 13:45:00;171;24;30;22;39;42;15;205;5;2;0;0;0
2019-10-07 14:00:00;165;23;31;23;33;32;14;218;5;2;0;0;0
2019-10-07 14:15:00;195;26;31;22;20;24;29;215;2;2;0;0;0
2019-10-07 14:30:00;177;33;37;29;38;40;19;219;1;2;0;0;0
2019-10-07 14:45:00;212;21;31;22;39;41;23;208;0;0;0;0;0
2019-10-07 15:00:00;205;32;35;31;35;39;10;204;1;1;0;0;0
2019-10-07 15:15:00;216;18;24;19;43;45;4;231;4;3;0;0;0
2019-10-07 15:30:00;193;26;34;23;40;61;26;243;3;3;0;0;0
2019-10-07 15:45:00;213;26;24;24;46;49;23;230;3;5;0;0;0
2019-10-07 16:00:00;208;20;26;20;46;48;26;224;1;1;0;0;0
2019-10-07 16:15:00;218;27;31;25;44;45;17;236;5;3;0;0;0
2019-10-07 16:30:00;215;30;33;28;40;37;17;248;0;1;0;0;0
2019-10-07 16:45:00;209;18;26;15;47;49;19;216;6;0;0;0;0
2019-10-07 17:00:00;226;26;25;21;63;69;16;221;0;2;0;0;0
