DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2019-12-12 00:00:00;3;8;3;10;5;1;0;2;0;0;0;0;0
2019-12-12 00:15:00;5;11;3;9;7;4;0;0;0;0;0;0;0
2019-12-12 00:30:00;3;11;5;15;11;1;0;0;0;0;0;0;0
2019-12-12 00:45:00;3;7;1;15;12;1;0;0;0;0;0;0;0
2019-12-12 01:00:00;3;7;5;7;6;1;0;0;0;0;0;0;0
2019-12-12 01:15:00;0;1;1;4;1;0;0;0;0;0;0;0;0
2019-12-12 01:30:00;2;3;6;10;7;0;0;0;0;0;0;0;0
2019-12-12 01:45:00;2;4;1;10;7;0;0;0;0;0;0;0;0
2019-12-12 02:00:00;3;6;3;2;5;1;0;0;0;0;0;0;0
2019-12-12 02:15:00;3;5;2;6;3;0;0;0;0;0;0;0;0
2019-12-12 02:30:00;1;0;1;6;3;0;0;0;0;0;0;0;0
2019-12-12 02:45:00;0;4;3;6;8;0;0;0;0;0;0;0;0
2019-12-12 03:00:00;0;5;1;5;2;0;0;0;0;0;0;0;0
2019-12-12 03:15:00;0;4;2;3;6;0;0;0;0;0;0;0;0
2019-12-12 03:30:00;1;7;4;7;8;0;0;0;0;0;0;0;0
2019-12-12 03:45:00;2;1;1;4;5;0;0;0;0;0;0;0;0
2019-12-12 04:00:00;2;8;0;6;8;0;0;0;0;0;0;0;0
2019-12-12 04:15:00;4;10;1;9;4;0;0;0;0;0;0;0;0
2019-12-12 04:30:00;3;13;8;22;10;3;0;0;0;0;0;0;0
2019-12-12 04:45:00;4;12;8;32;21;1;0;1;0;0;0;0;0
2019-12-12 05:00:00;3;18;4;54;54;2;0;1;0;0;0;0;0
2019-12-12 05:15:00;13;28;7;97;91;3;0;0;0;0;0;0;0
2019-12-12 05:30:00;14;39;19;79;93;5;0;1;2;0;0;0;0
2019-12-12 05:45:00;30;82;19;91;100;1;0;0;0;0;0;0;0
2019-12-12 06:00:00;34;73;16;92;92;6;0;0;4;0;0;0;0
2019-12-12 06:15:00;27;59;22;101;114;6;0;0;0;0;0;0;0
2019-12-12 06:30:00;24;48;43;103;119;5;0;0;2;0;0;0;0
2019-12-12 06:45:00;19;61;31;106;117;4;0;0;1;2;0;0;0
2019-12-12 07:00:00;24;50;30;135;147;6;0;1;2;0;0;0;0
2019-12-12 07:15:00;44;84;47;150;146;10;0;2;1;0;0;3;0
2019-12-12 07:30:00;43;90;61;158;156;25;0;1;2;0;0;1;0
2019-12-12 07:45:00;55;102;60;165;157;26;0;1;15;0;0;0;0
2019-12-12 08:00:00;69;95;39;155;168;27;0;0;3;0;0;0;0
2019-12-12 08:15:00;49;85;58;141;148;37;0;0;5;0;4;1;22
