DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2020-10-22 00:00:00;0;3;2;2;1;0;0;0;0;0
2020-10-22 00:15:00;5;4;0;4;0;0;0;0;0;0
2020-10-22 00:30:00;0;0;0;2;2;2;0;0;0;0
2020-10-22 00:45:00;2;0;1;3;0;0;0;0;0;0
2020-10-22 01:00:00;1;0;0;0;0;0;0;0;0;0
2020-10-22 01:15:00;1;1;0;0;1;1;0;0;0;0
2020-10-22 01:30:00;0;0;0;0;0;0;0;0;0;0
2020-10-22 01:45:00;1;0;0;0;1;1;0;0;0;0
2020-10-22 02:00:00;1;1;0;1;0;0;0;0;0;0
2020-10-22 02:15:00;0;0;0;0;0;0;0;0;0;0
2020-10-22 02:30:00;0;0;1;1;1;1;0;0;0;0
2020-10-22 02:45:00;1;1;0;0;0;0;0;0;0;0
2020-10-22 03:00:00;0;0;0;2;1;0;0;0;0;0
2020-10-22 03:15:00;0;1;0;0;0;2;0;0;0;0
2020-10-22 03:30:00;0;0;0;0;0;0;0;0;0;0
2020-10-22 03:45:00;1;2;0;2;2;2;0;0;0;0
2020-10-22 04:00:00;0;0;0;0;2;0;0;0;0;0
2020-10-22 04:15:00;0;0;2;1;2;0;0;0;0;0
2020-10-22 04:30:00;1;2;0;2;0;1;0;0;0;0
2020-10-22 04:45:00;0;1;1;1;1;4;0;0;0;0
2020-10-22 05:00:00;1;2;0;0;3;5;0;0;0;0
2020-10-22 05:15:00;2;3;3;3;3;3;0;0;0;0
2020-10-22 05:30:00;5;5;5;8;5;13;0;0;0;0
2020-10-22 05:45:00;16;17;13;11;7;28;0;0;0;0
2020-10-22 06:00:00;12;19;8;9;12;22;0;0;0;0
2020-10-22 06:15:00;18;26;21;14;18;37;0;0;0;0
2020-10-22 06:30:00;7;23;18;13;23;35;0;0;0;0
2020-10-22 06:45:00;13;27;29;18;33;43;0;0;0;0
2020-10-22 07:00:00;13;32;46;15;32;66;0;0;0;0
2020-10-22 07:15:00;39;50;89;22;52;100;0;0;0;0
2020-10-22 07:30:00;52;61;97;24;47;119;0;0;0;0
2020-10-22 07:45:00;39;63;81;32;57;81;0;0;0;0
2020-10-22 08:00:00;20;35;42;21;29;66;0;0;0;0
2020-10-22 08:15:00;19;33;34;27;34;58;0;0;0;0
2020-10-22 08:30:00;40;19;31;41;36;54;0;0;0;0
2020-10-22 08:45:00;26;34;36;33;44;38;0;0;0;0
2020-10-22 09:00:00;22;16;29;25;24;23;0;0;0;0
2020-10-22 09:15:00;24;28;24;43;37;37;0;0;0;0
2020-10-22 09:30:00;25;22;37;36;52;38;0;0;0;0
2020-10-22 09:45:00;34;29;21;36;31;36;0;0;0;0
2020-10-22 10:00:00;41;47;27;54;26;25;0;0;0;0
2020-10-22 10:15:00;32;19;29;41;35;27;0;0;0;0
2020-10-22 10:30:00;25;38;29;47;41;34;0;0;0;0
2020-10-22 10:45:00;19;29;23;44;22;34;0;0;0;0
