DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-01-10 00:00:00;0;0;2;0;0;0;0;1;0;0
2020-01-10 00:15:00;4;4;2;0;0;0;1;0;0;0
2020-01-10 00:30:00;4;5;2;2;0;0;0;1;0;0
2020-01-10 00:45:00;4;4;2;0;0;0;0;1;0;0
2020-01-10 01:00:00;1;2;3;1;0;0;0;1;0;0
2020-01-10 01:15:00;5;4;2;1;0;0;0;0;0;0
2020-01-10 01:30:00;2;2;1;0;0;0;1;1;0;0
2020-01-10 01:45:00;2;2;1;1;0;0;0;0;0;0
2020-01-10 02:00:00;2;3;3;0;0;0;0;1;0;0
2020-01-10 02:15:00;1;1;0;0;0;0;0;0;0;0
2020-01-10 02:30:00;4;5;2;1;0;0;0;0;0;0
2020-01-10 02:45:00;1;2;1;0;0;0;0;0;0;0
2020-01-10 03:00:00;2;3;1;0;0;0;0;1;0;0
2020-01-10 03:15:00;1;1;2;1;0;0;0;1;0;0
2020-01-10 03:30:00;5;5;1;0;0;0;0;0;0;0
2020-01-10 03:45:00;3;6;4;4;0;0;0;0;0;0
2020-01-10 04:00:00;3;4;2;1;0;0;0;0;0;0
2020-01-10 04:15:00;5;1;4;2;0;1;0;0;0;0
2020-01-10 04:30:00;11;4;6;1;0;1;0;2;0;0
2020-01-10 04:45:00;32;10;16;1;0;2;2;5;0;0
2020-01-10 05:00:00;28;8;27;1;2;0;1;3;0;0
2020-01-10 05:15:00;86;12;94;3;1;3;1;4;3;0
2020-01-10 05:30:00;98;24;106;4;4;2;4;10;0;0
2020-01-10 05:45:00;70;21;61;0;1;5;11;9;0;0
2020-01-10 06:00:00;51;24;54;2;15;1;2;10;0;0
2020-01-10 06:15:00;77;28;79;3;5;2;4;1;0;0
2020-01-10 06:30:00;79;31;97;0;1;3;6;4;1;0
2020-01-10 06:45:00;97;38;103;5;9;7;7;6;0;0
2020-01-10 07:00:00;69;34;81;5;4;2;2;7;0;0
2020-01-10 07:15:00;54;34;92;2;7;1;5;5;3;2
2020-01-10 07:30:00;79;66;135;11;9;4;9;12;4;31
2020-01-10 07:45:00;71;65;151;7;3;10;6;7;2;17
2020-01-10 08:00:00;63;45;118;10;9;11;15;7;1;4
2020-01-10 08:15:00;56;47;106;10;3;1;8;6;3;0
2020-01-10 08:30:00;49;44;76;5;7;3;6;11;1;1
2020-01-10 08:45:00;49;52;99;7;9;5;7;3;1;7
2020-01-10 09:00:00;33;43;48;5;5;7;14;9;2;0
2020-01-10 09:15:00;44;56;55;3;7;4;8;5;0;6
2020-01-10 09:30:00;32;40;58;3;4;6;15;8;2;0
2020-01-10 09:45:00;29;49;69;3;7;4;10;6;3;2
2020-01-10 10:00:00;35;58;53;3;4;5;13;11;4;0
2020-01-10 10:15:00;30;49;65;2;9;3;13;8;0;1
2020-01-10 10:30:00;29;48;64;4;10;3;13;7;4;1
2020-01-10 10:45:00;38;58;71;5;8;1;15;12;1;6
2020-01-10 11:00:00;32;52;75;5;5;4;15;12;1;1
2020-01-10 11:15:00;38;47;65;3;5;5;19;11;0;1
2020-01-10 11:30:00;41;62;72;1;7;2;21;18;0;1
2020-01-10 11:45:00;41;62;72;4;8;1;18;18;0;0
2020-01-10 12:00:00;39;63;84;5;22;9;36;28;0;0
2020-01-10 12:15:00;35;66;118;5;17;5;34;17;1;0
2020-01-10 12:30:00;32;68;90;4;10;4;35;12;0;1
2020-01-10 12:45:00;38;69;84;4;19;5;30;19;1;0
2020-01-10 13:00:00;44;80;81;6;19;2;26;13;5;3
2020-01-10 13:15:00;32;62;69;4;7;3;28;18;4;17
2020-01-10 13:30:00;46;74;64;4;19;9;38;25;0;0
2020-01-10 13:45:00;52;60;84;3;15;8;39;40;1;0
2020-01-10 14:00:00;49;90;94;10;36;3;85;56;0;0
2020-01-10 14:15:00;32;89;67;7;43;5;65;51;3;2
2020-01-10 14:30:00;49;104;93;3;18;7;60;39;3;4
2020-01-10 14:45:00;46;86;85;6;24;3;50;32;1;5
2020-01-10 15:00:00;34;95;97;7;25;4;49;37;3;0
2020-01-10 15:15:00;53;93;89;6;30;4;37;33;0;0
2020-01-10 15:30:00;41;87;77;5;20;4;42;19;1;1
2020-01-10 15:45:00;29;77;76;4;13;1;48;26;0;0
2020-01-10 16:00:00;47;69;86;2;19;2;53;29;5;5
2020-01-10 16:15:00;33;72;79;7;10;3;32;26;1;9
2020-01-10 16:30:00;32;76;88;8;16;6;36;18;7;2
2020-01-10 16:45:00;25;54;78;8;6;1;30;13;1;2
2020-01-10 17:00:00;41;62;84;3;12;5;19;21;19;8
2020-01-10 17:15:00;29;49;76;1;9;2;15;10;3;11
2020-01-10 17:30:00;31;54;59;7;6;4;10;13;1;0
2020-01-10 17:45:00;29;49;55;1;6;5;10;13;0;1
2020-01-10 18:00:00;35;52;54;4;10;7;17;5;0;29
2020-01-10 18:15:00;22;37;67;5;3;2;11;11;0;0
2020-01-10 18:30:00;31;44;56;4;7;1;3;10;1;3
2020-01-10 18:45:00;33;36;44;3;3;4;11;6;3;0
2020-01-10 19:00:00;24;41;54;2;4;5;12;7;0;0
2020-01-10 19:15:00;28;33;42;2;3;0;5;4;0;0
2020-01-10 19:30:00;14;28;34;3;2;1;8;2;3;0
2020-01-10 19:45:00;9;23;44;1;0;0;3;2;0;0
2020-01-10 20:00:00;16;24;35;2;2;0;4;8;1;0
2020-01-10 20:15:00;17;25;23;1;1;0;4;1;0;0
2020-01-10 20:30:00;17;21;14;1;1;2;3;5;0;0
2020-01-10 20:45:00;13;18;35;1;1;0;0;6;0;0
2020-01-10 21:00:00;12;16;22;1;0;0;0;4;0;0
2020-01-10 21:15:00;22;16;18;2;2;1;2;5;0;0
2020-01-10 21:30:00;24;12;18;2;3;1;5;8;0;0
2020-01-10 21:45:00;18;20;9;0;1;0;19;12;0;0
2020-01-10 22:00:00;27;38;16;1;7;0;12;6;1;8
2020-01-10 22:15:00;12;18;11;2;9;1;8;17;0;0
2020-01-10 22:30:00;8;16;9;1;0;0;3;5;0;0
2020-01-10 22:45:00;8;10;16;3;0;0;1;6;0;0
2020-01-10 23:00:00;11;14;15;3;1;0;1;3;0;0
