DATUM;1(DA1);2(TAFBA)
2020-10-08 00:00:00;1;0
2020-10-08 00:15:00;2;0
2020-10-08 00:30:00;0;0
2020-10-08 00:45:00;1;0
2020-10-08 01:00:00;0;0
2020-10-08 01:15:00;1;0
2020-10-08 01:30:00;0;0
2020-10-08 01:45:00;0;0
2020-10-08 02:00:00;2;0
2020-10-08 02:15:00;0;0
2020-10-08 02:30:00;0;0
2020-10-08 02:45:00;0;0
2020-10-08 03:00:00;0;0
2020-10-08 03:15:00;2;0
2020-10-08 03:30:00;0;0
2020-10-08 03:45:00;0;0
2020-10-08 04:00:00;0;0
2020-10-08 04:15:00;1;0
2020-10-08 04:30:00;0;0
2020-10-08 04:45:00;3;0
2020-10-08 05:00:00;6;0
2020-10-08 05:15:00;3;0
2020-10-08 05:30:00;4;0
2020-10-08 05:45:00;14;0
2020-10-08 06:00:00;10;0
2020-10-08 06:15:00;14;0
2020-10-08 06:30:00;15;0
2020-10-08 06:45:00;37;0
2020-10-08 07:00:00;33;0
2020-10-08 07:15:00;65;0
2020-10-08 07:30:00;90;0
2020-10-08 07:45:00;83;0
2020-10-08 08:00:00;56;0
2020-10-08 08:15:00;46;0
2020-10-08 08:30:00;48;0
2020-10-08 08:45:00;46;0
2020-10-08 09:00:00;42;0
2020-10-08 09:15:00;41;0
2020-10-08 09:30:00;50;0
2020-10-08 09:45:00;52;0
2020-10-08 10:00:00;49;0
2020-10-08 10:15:00;34;0
2020-10-08 10:30:00;33;0
2020-10-08 10:45:00;40;0
2020-10-08 11:00:00;35;0
2020-10-08 11:15:00;33;0
2020-10-08 11:30:00;35;0
2020-10-08 11:45:00;37;0
2020-10-08 12:00:00;28;0
2020-10-08 12:15:00;30;0
2020-10-08 12:30:00;44;0
2020-10-08 12:45:00;40;0
2020-10-08 13:00:00;43;0
2020-10-08 13:15:00;35;0
2020-10-08 13:30:00;33;0
2020-10-08 13:45:00;56;0
2020-10-08 14:00:00;48;0
2020-10-08 14:15:00;39;0
2020-10-08 14:30:00;41;0
2020-10-08 14:45:00;55;0
2020-10-08 15:00:00;57;0
2020-10-08 15:15:00;34;0
2020-10-08 15:30:00;53;0
2020-10-08 15:45:00;54;0
2020-10-08 16:00:00;50;0
2020-10-08 16:15:00;55;0
2020-10-08 16:30:00;56;0
2020-10-08 16:45:00;44;0
2020-10-08 17:00:00;48;0
2020-10-08 17:15:00;54;0
2020-10-08 17:30:00;38;0
2020-10-08 17:45:00;39;0
2020-10-08 18:00:00;40;0
2020-10-08 18:15:00;45;0
2020-10-08 18:30:00;39;0
2020-10-08 18:45:00;32;0
2020-10-08 19:00:00;25;0
2020-10-08 19:15:00;26;0
2020-10-08 19:30:00;25;0
2020-10-08 19:45:00;20;0
2020-10-08 20:00:00;11;0
2020-10-08 20:15:00;21;0
2020-10-08 20:30:00;10;0
2020-10-08 20:45:00;15;0
2020-10-08 21:00:00;11;0
2020-10-08 21:15:00;10;0
2020-10-08 21:30:00;4;0
2020-10-08 21:45:00;14;0
2020-10-08 22:00:00;6;0
2020-10-08 22:15:00;4;0
2020-10-08 22:30:00;4;0
2020-10-08 22:45:00;8;0
2020-10-08 23:00:00;3;0
2020-10-08 23:15:00;3;0
2020-10-08 23:30:00;3;0
2020-10-08 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
