DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-05-04 00:00:00;0;5;2;4;1;0;0
2020-05-04 00:15:00;0;5;6;8;5;3;3
2020-05-04 00:30:00;0;8;4;10;5;0;0
2020-05-04 00:45:00;0;2;3;4;3;0;0
2020-05-04 01:00:00;0;8;3;2;2;0;0
2020-05-04 01:15:00;0;5;2;5;0;0;0
2020-05-04 01:30:00;0;2;1;3;3;0;0
2020-05-04 01:45:00;0;5;2;6;6;0;0
2020-05-04 02:00:00;0;3;1;3;2;0;0
2020-05-04 02:15:00;0;3;4;2;2;0;0
2020-05-04 02:30:00;0;0;1;3;4;0;0
2020-05-04 02:45:00;0;4;2;6;0;0;0
2020-05-04 03:00:00;0;2;1;3;2;0;0
2020-05-04 03:15:00;0;4;1;9;6;0;0
2020-05-04 03:30:00;0;4;4;4;1;0;0
2020-05-04 03:45:00;0;5;2;7;4;0;0
2020-05-04 04:00:00;0;5;2;7;3;0;0
2020-05-04 04:15:00;0;3;0;14;4;0;0
2020-05-04 04:30:00;0;11;4;15;5;0;0
2020-05-04 04:45:00;0;13;6;16;10;0;0
2020-05-04 05:00:00;0;19;8;29;12;1;1
2020-05-04 05:15:00;0;43;22;27;18;0;0
2020-05-04 05:30:00;0;37;31;34;34;4;4
2020-05-04 05:45:00;3;46;51;33;24;2;2
2020-05-04 06:00:00;2;55;48;29;25;4;4
2020-05-04 06:15:00;0;75;67;39;37;3;3
2020-05-04 06:30:00;13;82;110;51;41;5;5
2020-05-04 06:45:00;5;79;97;46;45;5;5
2020-05-04 07:00:00;1;88;97;55;48;5;5
2020-05-04 07:15:00;31;80;77;62;59;5;5
2020-05-04 07:30:00;11;58;79;45;44;3;3
2020-05-04 07:45:00;15;101;124;85;75;4;4
2020-05-04 08:00:00;3;71;70;65;55;4;4
2020-05-04 08:15:00;
2020-05-04 08:30:00;
2020-05-04 08:45:00;
2020-05-04 09:00:00;9;75;76;85;67;4;4
2020-05-04 09:15:00;7;87;91;96;87;2;2
2020-05-04 09:30:00;1;107;105;98;85;6;6
2020-05-04 09:45:00;4;98;96;98;96;2;2
2020-05-04 10:00:00;1;95;70;95;94;3;3
2020-05-04 10:15:00;1;86;69;121;123;3;3
2020-05-04 10:30:00;12;101;97;101;109;6;6
2020-05-04 10:45:00;6;97;61;128;97;2;2
2020-05-04 11:00:00;8;100;85;113;93;3;3
2020-05-04 11:15:00;5;93;101;117;117;3;3
2020-05-04 11:30:00;6;102;85;84;113;7;7
2020-05-04 11:45:00;9;103;96;120;100;2;2
2020-05-04 12:00:00;22;88;69;122;109;4;4
2020-05-04 12:15:00;74;96;102;101;99;3;3
2020-05-04 12:30:00;3;87;89;119;127;5;5
2020-05-04 12:45:00;46;100;78;111;108;3;3
2020-05-04 13:00:00;8;101;96;111;114;2;2
2020-05-04 13:15:00;3;109;100;107;126;8;8
2020-05-04 13:30:00;3;107;104;103;100;7;7
2020-05-04 13:45:00;3;108;116;122;101;2;2
2020-05-04 14:00:00;13;114;110;114;130;2;2
2020-05-04 14:15:00;6;99;90;118;120;5;5
2020-05-04 14:30:00;8;96;97;108;137;7;7
2020-05-04 14:45:00;11;105;105;135;124;3;3
2020-05-04 15:00:00;19;99;88;110;104;5;5
2020-05-04 15:15:00;8;91;87;118;125;2;2
2020-05-04 15:30:00;2;107;79;126;152;5;5
2020-05-04 15:45:00;9;100;104;133;119;4;4
2020-05-04 16:00:00;17;90;99;112;123;4;4
2020-05-04 16:15:00;5;134;94;136;151;2;2
2020-05-04 16:30:00;20;102;90;125;149;5;4
2020-05-04 16:45:00;18;88;88;124;149;4;5
2020-05-04 17:00:00;17;110;95;132;149;4;4
2020-05-04 17:15:00;30;92;99;131;113;3;3
2020-05-04 17:30:00;13;93;95;125;128;5;5
2020-05-04 17:45:00;16;101;91;109;115;4;4
2020-05-04 18:00:00;8;74;75;120;98;3;3
2020-05-04 18:15:00;1;81;69;120;105;5;5
2020-05-04 18:30:00;1;70;65;93;83;5;5
2020-05-04 18:45:00;0;79;68;69;75;3;3
2020-05-04 19:00:00;0;61;58;66;54;3;3
2020-05-04 19:15:00;14;49;43;66;67;3;2
2020-05-04 19:30:00;8;53;47;53;55;5;6
2020-05-04 19:45:00;6;54;57;51;46;2;2
2020-05-04 20:00:00;4;45;45;56;37;3;3
2020-05-04 20:15:00;0;27;30;43;35;2;2
2020-05-04 20:30:00;1;29;28;44;24;3;3
2020-05-04 20:45:00;0;31;18;30;20;1;1
2020-05-04 21:00:00;0;21;14;27;15;3;3
2020-05-04 21:15:00;0;23;15;40;28;0;0
2020-05-04 21:30:00;0;20;18;32;17;1;1
2020-05-04 21:45:00;0;19;20;33;28;0;0
2020-05-04 22:00:00;5;19;18;43;38;2;2
2020-05-04 22:15:00;0;13;13;52;39;1;1
2020-05-04 22:30:00;1;16;14;19;15;2;2
2020-05-04 22:45:00;0;6;8;14;6;1;1
2020-05-04 23:00:00;0;8;5;18;11;2;2
2020-05-04 23:15:00;0;16;6;13;5;1;1
2020-05-04 23:30:00;0;12;8;10;7;1;1
2020-05-04 23:45:00;0;3;4;6;4;0;0
