DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2019-10-02 00:00:00;0;12;1;1;3;4;3;5;1;0;3;3;1
2019-10-02 00:15:00;0;7;5;2;2;7;2;9;1;0;7;5;3
2019-10-02 00:30:00;0;6;6;1;2;4;0;12;2;1;8;5;4
2019-10-02 00:45:00;0;4;2;0;1;3;3;9;4;0;1;6;2
2019-10-02 01:00:00;0;3;0;0;3;3;1;4;2;0;1;3;2
2019-10-02 01:15:00;0;4;3;0;2;5;0;5;3;0;0;3;3
2019-10-02 01:30:00;0;4;2;2;2;4;2;2;1;0;3;2;2
2019-10-02 01:45:00;0;5;1;0;1;3;0;1;0;0;1;5;2
2019-10-02 02:00:00;0;1;3;0;1;1;1;3;1;0;4;3;0
2019-10-02 02:15:00;0;2;0;0;0;2;0;2;1;1;6;5;1
2019-10-02 02:30:00;0;1;1;0;2;1;0;2;1;0;5;3;1
2019-10-02 02:45:00;0;1;0;1;0;0;1;2;0;0;2;2;2
2019-10-02 03:00:00;0;2;1;0;1;2;0;1;1;0;4;2;0
2019-10-02 03:15:00;0;1;0;0;1;4;0;1;0;0;2;6;3
2019-10-02 03:30:00;0;2;1;0;1;3;2;3;0;1;4;1;5
2019-10-02 03:45:00;0;2;2;0;3;2;2;2;1;0;0;0;1
2019-10-02 04:00:00;0;1;1;0;1;2;0;2;0;1;4;4;3
2019-10-02 04:15:00;0;3;2;1;2;2;0;4;0;0;13;7;1
2019-10-02 04:30:00;0;3;4;0;4;11;0;7;4;1;8;5;2
2019-10-02 04:45:00;0;9;4;0;6;7;5;15;6;2;28;27;6
2019-10-02 05:00:00;0;6;6;0;5;18;7;29;17;6;46;58;7
2019-10-02 05:15:00;0;14;9;1;8;22;13;42;23;6;67;95;16
2019-10-02 05:30:00;0;16;9;1;22;51;16;63;42;3;66;84;26
2019-10-02 05:45:00;0;25;17;1;48;69;19;61;65;5;63;72;34
2019-10-02 06:00:00;0;34;28;4;58;90;24;53;47;5;53;66;24
2019-10-02 06:15:00;0;32;31;1;24;59;20;80;77;4;74;76;23
2019-10-02 06:30:00;0;34;26;6;33;61;18;116;113;8;80;91;39
2019-10-02 06:45:00;0;36;34;5;27;59;16;123;111;4;76;80;49
2019-10-02 07:00:00;0;39;46;10;36;66;16;139;153;9;76;92;45
2019-10-02 07:15:00;0;46;52;6;47;85;24;149;163;15;76;80;54
2019-10-02 07:30:00;0;56;48;8;46;64;33;134;161;19;107;114;54
2019-10-02 07:45:00;0;65;62;10;55;76;26;106;141;10;91;101;59
