DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2019-08-07 00:00:00;5;6;4;2;8;8;0
2019-08-07 00:15:00;4;12;15;4;7;4;0
2019-08-07 00:30:00;3;8;6;2;8;7;0
2019-08-07 00:45:00;10;11;12;4;6;1;0
2019-08-07 01:00:00;4;4;0;4;5;5;0
2019-08-07 01:15:00;5;5;2;2;5;3;0
2019-08-07 01:30:00;1;3;3;4;8;5;0
2019-08-07 01:45:00;2;2;2;1;9;4;0
2019-08-07 02:00:00;3;5;2;0;7;5;0
2019-08-07 02:15:00;7;7;4;2;2;3;0
2019-08-07 02:30:00;2;1;0;1;5;3;0
2019-08-07 02:45:00;4;7;4;4;4;1;0
2019-08-07 03:00:00;1;1;1;6;7;5;0
2019-08-07 03:15:00;6;6;4;4;7;5;0
2019-08-07 03:30:00;6;5;3;3;8;5;0
2019-08-07 03:45:00;7;7;6;1;8;4;0
2019-08-07 04:00:00;5;5;5;4;1;3;0
2019-08-07 04:15:00;9;7;3;2;12;11;0
2019-08-07 04:30:00;8;7;3;4;10;5;0
2019-08-07 04:45:00;21;17;14;4;11;9;0
2019-08-07 05:00:00;17;11;8;8;16;9;0
2019-08-07 05:15:00;35;18;10;14;18;7;0
2019-08-07 05:30:00;34;19;15;12;42;21;0
2019-08-07 05:45:00;49;34;29;15;47;19;0
2019-08-07 06:00:00;55;24;21;9;48;22;0
2019-08-07 06:15:00;68;59;50;17;64;31;0
2019-08-07 06:30:00;72;49;44;38;74;29;0
2019-08-07 06:45:00;86;44;45;19;90;54;0
2019-08-07 07:00:00;72;49;47;40;80;38;1
2019-08-07 07:15:00;89;64;50;40;88;35;0
2019-08-07 07:30:00;89;57;57;34;60;20;2
2019-08-07 07:45:00;75;54;54;42;86;21;6
2019-08-07 08:00:00;78;40;42;46;93;34;0
2019-08-07 08:15:00;72;41;37;36;67;41;2
2019-08-07 08:30:00;66;41;35;40;81;41;0
2019-08-07 08:45:00;81;53;48;32;67;42;1
2019-08-07 09:00:00;72;45;37;32;86;38;0
2019-08-07 09:15:00;80;45;38;36;67;58;0
2019-08-07 09:30:00;88;49;45;46;71;36;1
2019-08-07 09:45:00;76;50;46;27;68;54;1
2019-08-07 10:00:00;93;61;48;31;76;52;0
2019-08-07 10:15:00;99;44;40;33;80;47;1
2019-08-07 10:30:00;87;49;45;22;82;67;1
2019-08-07 10:45:00;82;57;48;29;100;63;2
2019-08-07 11:00:00;84;44;39;39;101;80;4
2019-08-07 11:15:00;87;47;44;75;110;77;1
2019-08-07 11:30:00;89;51;44;49;111;110;4
2019-08-07 11:45:00;87;57;47;46;105;106;6
2019-08-07 12:00:00;63;41;38;52;155;135;8
2019-08-07 12:15:00;82;67;51;39;128;88;5
2019-08-07 12:30:00;88;53;47;50;106;96;0
2019-08-07 12:45:00;84;77;65;34;110;94;5
2019-08-07 13:00:00;81;55;46;84;114;88;1
2019-08-07 13:15:00;87;76;61;39;128;86;4
2019-08-07 13:30:00;69;55;43;37;126;96;0
2019-08-07 13:45:00;89;52;42;28;108;98;0
2019-08-07 14:00:00;74;52;52;34;118;89;5
2019-08-07 14:15:00;96;62;49;48;132;121;0
2019-08-07 14:30:00;86;65;54;50;125;115;1
2019-08-07 14:45:00;84;48;44;27;161;110;0
2019-08-07 15:00:00;85;59;42;39;125;100;2
2019-08-07 15:15:00;90;64;55;30;115;83;1
2019-08-07 15:30:00;109;72;62;58;125;90;0
2019-08-07 15:45:00;109;83;72;52;137;87;5
2019-08-07 16:00:00;97;59;57;54;133;65;1
2019-08-07 16:15:00;103;74;67;58;138;100;2
2019-08-07 16:30:00;115;61;54;76;156;95;2
2019-08-07 16:45:00;118;67;62;54;138;78;3
2019-08-07 17:00:00;96;61;57;92;141;76;3
2019-08-07 17:15:00;117;69;63;60;128;56;4
2019-08-07 17:30:00;65;59;53;56;103;66;1
2019-08-07 17:45:00;77;45;36;29;99;55;0
2019-08-07 18:00:00;75;49;43;31;100;51;0
2019-08-07 18:15:00;61;38;31;30;79;24;0
2019-08-07 18:30:00;64;32;24;19;80;41;2
2019-08-07 18:45:00;47;37;29;17;58;30;0
2019-08-07 19:00:00;48;33;28;18;65;28;0
2019-08-07 19:15:00;34;24;18;16;51;25;0
2019-08-07 19:30:00;36;29;20;10;61;23;0
2019-08-07 19:45:00;33;22;17;8;37;32;0
2019-08-07 20:00:00;38;25;17;8;44;24;0
2019-08-07 20:15:00;28;19;14;13;41;12;0
2019-08-07 20:30:00;31;19;13;5;34;16;0
2019-08-07 20:45:00;25;14;8;11;30;11;0
2019-08-07 21:00:00;28;20;12;9;31;7;0
2019-08-07 21:15:00;30;22;12;3;34;17;0
2019-08-07 21:30:00;19;11;6;10;25;8;0
2019-08-07 21:45:00;19;14;10;4;31;12;0
2019-08-07 22:00:00;10;7;6;3;21;3;0
2019-08-07 22:15:00;21;10;9;11;42;15;0
2019-08-07 22:30:00;16;11;10;4;29;15;0
2019-08-07 22:45:00;16;10;4;4;17;10;0
2019-08-07 23:00:00;11;8;4;3;10;8;0
2019-08-07 23:15:00;10;4;4;0;6;6;0
2019-08-07 23:30:00;10;8;7;1;7;3;0
2019-08-07 23:45:00;6;6;3;3;9;7;0
