DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2019-10-28 00:00:00;2;2;2;1;2;2;6;3
2019-10-28 00:15:00;3;7;7;2;2;7;5;1
2019-10-28 00:30:00;3;1;1;2;2;0;7;5
2019-10-28 00:45:00;5;3;3;0;0;2;0;2
2019-10-28 01:00:00;6;6;6;1;2;7;7;5
2019-10-28 01:15:00;1;3;3;0;3;2;3;2
2019-10-28 01:30:00;3;5;4;1;0;3;2;1
2019-10-28 01:45:00;0;3;4;1;2;1;2;2
2019-10-28 02:00:00;1;3;3;1;3;3;1;1
2019-10-28 02:15:00;4;3;3;1;2;3;4;4
2019-10-28 02:30:00;4;3;4;1;2;4;0;1
2019-10-28 02:45:00;0;1;1;1;0;0;1;0
2019-10-28 03:00:00;2;2;2;0;0;3;0;0
2019-10-28 03:15:00;2;0;0;0;0;2;3;3
2019-10-28 03:30:00;5;7;7;0;2;2;2;2
2019-10-28 03:45:00;0;3;3;0;1;3;3;3
2019-10-28 04:00:00;4;4;5;2;2;1;0;0
2019-10-28 04:15:00;6;10;10;3;5;2;3;2
2019-10-28 04:30:00;6;8;8;2;5;5;9;4
2019-10-28 04:45:00;7;30;30;3;8;12;6;5
2019-10-28 05:00:00;22;48;49;5;15;13;22;4
2019-10-28 05:15:00;66;102;104;8;13;14;25;11
2019-10-28 05:30:00;67;98;99;11;13;20;53;19
2019-10-28 05:45:00;64;82;84;7;14;18;39;10
2019-10-28 06:00:00;60;71;70;11;12;16;40;21
2019-10-28 06:15:00;72;70;74;13;28;9;30;25
2019-10-28 06:30:00;136;114;120;11;19;25;56;32
2019-10-28 06:45:00;143;120;119;8;19;20;63;43
2019-10-28 07:00:00;112;96;97;9;22;32;80;56
2019-10-28 07:15:00;131;112;110;11;22;39;76;49
2019-10-28 07:30:00;155;129;130;10;19;35;124;63
2019-10-28 07:45:00;178;99;94;9;17;43;90;62
2019-10-28 08:00:00;107;92;92;11;13;32;85;55
2019-10-28 08:15:00;138;102;100;24;38;30;102;56
2019-10-28 08:30:00;96;64;64;20;26;31;77;51
2019-10-28 08:45:00;102;78;80;16;22;33;72;47
2019-10-28 09:00:00;78;84;79;15;23;27;74;42
2019-10-28 09:15:00;75;58;58;15;28;38;77;44
2019-10-28 09:30:00;73;65;65;18;23;43;81;51
2019-10-28 09:45:00;87;81;80;15;30;38;79;58
2019-10-28 10:00:00;68;68;68;17;28;40;75;50
2019-10-28 10:15:00;79;77;74;24;27;29;86;50
2019-10-28 10:30:00;68;64;62;11;23;28;76;46
2019-10-28 10:45:00;76;66;64;28;24;31;78;52
2019-10-28 11:00:00;69;56;54;25;27;27;71;43
2019-10-28 11:15:00;74;63;61;21;29;28;74;41
2019-10-28 11:30:00;91;79;77;18;28;39;97;56
2019-10-28 11:45:00;95;57;57;17;26;31;94;57
2019-10-28 12:00:00;94;71;69;17;19;29;88;46
2019-10-28 12:15:00;79;66;62;27;30;32;72;47
2019-10-28 12:30:00;91;64;60;12;23;30;75;61
2019-10-28 12:45:00;82;61;64;20;23;19;108;64
2019-10-28 13:00:00;70;86;84;22;20;26;64;39
2019-10-28 13:15:00;86;95;95;22;23;29;90;49
2019-10-28 13:30:00;105;93;91;16;33;33;98;62
2019-10-28 13:45:00;105;97;96;16;27;40;82;48
2019-10-28 14:00:00;88;79;74;25;42;38;94;54
2019-10-28 14:15:00;85;69;73;28;55;45;82;81
2019-10-28 14:30:00;85;48;47;29;50;41;102;71
2019-10-28 14:45:00;109;61;59;34;86;59;100;69
2019-10-28 15:00:00;88;69;61;25;27;63;96;66
2019-10-28 15:15:00;88;68;59;37;53;43;102;82
2019-10-28 15:30:00;102;74;70;23;39;59;101;60
2019-10-28 15:45:00;116;62;61;31;50;56;103;64
2019-10-28 16:00:00;106;70;64;27;48;63;124;103
2019-10-28 16:15:00;111;76;71;23;44;92;116;92
2019-10-28 16:30:00;111;75;75;20;42;88;112;94
2019-10-28 16:45:00;100;68;69;26;39;76;102;77
2019-10-28 17:00:00;93;64;61;26;26;75;106;75
2019-10-28 17:15:00;97;82;80;24;46;104;114;73
2019-10-28 17:30:00;74;61;57;37;60;96;102;67
2019-10-28 17:45:00;101;61;61;26;35;99;107;82
2019-10-28 18:00:00;95;65;60;28;31;65;96;61
2019-10-28 18:15:00;72;52;53;16;33;35;95;55
2019-10-28 18:30:00;59;61;59;16;27;23;79;52
2019-10-28 18:45:00;56;59;53;21;25;30;72;43
2019-10-28 19:00:00;49;58;54;10;19;27;51;46
2019-10-28 19:15:00;43;38;35;10;14;18;41;35
2019-10-28 19:30:00;39;25;26;11;17;13;33;27
2019-10-28 19:45:00;32;43;43;12;16;17;42;20
2019-10-28 20:00:00;32;31;31;3;13;14;37;30
2019-10-28 20:15:00;49;35;35;7;12;16;44;23
2019-10-28 20:30:00;35;37;37;11;15;11;33;22
2019-10-28 20:45:00;44;40;36;4;9;12;34;18
2019-10-28 21:00:00;45;57;56;8;10;11;40;17
2019-10-28 21:15:00;46;67;69;9;8;9;28;14
2019-10-28 21:30:00;25;38;35;4;7;12;22;10
2019-10-28 21:45:00;30;38;39;24;22;10;32;20
2019-10-28 22:00:00;29;26;28;28;36;17;47;38
2019-10-28 22:15:00;19;26;27;17;37;10;28;13
2019-10-28 22:30:00;22;22;22;6;27;5;24;18
2019-10-28 22:45:00;16;18;18;5;6;6;9;5
2019-10-28 23:00:00;8;17;17;4;6;7;14;6
2019-10-28 23:15:00;12;22;23;2;3;6;22;5
2019-10-28 23:30:00;5;5;5;1;3;3;8;5
2019-10-28 23:45:00;2;4;4;2;5;2;9;6
