DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-09-21 00:00:00;13;13;8;12;4;2;0;2;0;2;1
2020-09-21 00:15:00;8;13;6;11;4;4;1;4;0;2;2
2020-09-21 00:30:00;5;5;3;13;7;0;1;2;0;1;2
2020-09-21 00:45:00;7;9;8;9;2;0;1;2;0;0;0
2020-09-21 01:00:00;10;14;8;7;6;1;1;3;0;2;2
2020-09-21 01:15:00;6;6;7;8;0;0;0;2;0;1;1
2020-09-21 01:30:00;6;9;4;3;4;0;0;2;0;1;1
2020-09-21 01:45:00;10;10;6;5;2;1;11;1;0;0;0
2020-09-21 02:00:00;11;12;8;5;1;1;0;2;0;0;0
2020-09-21 02:15:00;9;10;4;3;2;1;1;0;0;1;0
2020-09-21 02:30:00;4;5;4;2;4;0;0;3;0;1;0
2020-09-21 02:45:00;14;14;7;4;2;1;1;1;0;1;0
2020-09-21 03:00:00;10;12;6;5;0;8;1;2;0;2;0
2020-09-21 03:15:00;8;11;7;6;6;2;0;1;0;1;0
2020-09-21 03:30:00;8;8;5;3;0;3;0;1;0;0;0
2020-09-21 03:45:00;6;11;2;4;3;9;0;1;0;3;0
2020-09-21 04:00:00;12;12;8;4;3;1;0;3;0;1;0
2020-09-21 04:15:00;18;22;10;10;7;0;0;5;0;0;1
2020-09-21 04:30:00;26;28;20;11;9;14;0;11;0;3;4
2020-09-21 04:45:00;38;41;18;15;5;3;1;6;0;3;9
2020-09-21 05:00:00;52;55;39;17;18;20;5;9;0;12;18
2020-09-21 05:15:00;76;79;71;32;26;17;8;12;0;17;16
2020-09-21 05:30:00;90;99;87;37;25;15;22;15;0;20;28
2020-09-21 05:45:00;82;95;64;34;37;21;10;12;0;12;12
2020-09-21 06:00:00;79;97;54;42;25;15;5;17;0;21;19
2020-09-21 06:15:00;121;135;96;61;44;23;6;25;0;12;24
2020-09-21 06:30:00;132;149;107;85;64;49;11;23;0;28;33
2020-09-21 06:45:00;124;130;118;95;76;53;15;31;0;26;35
2020-09-21 07:00:00;121;141;110;126;92;44;13;30;0;25;39
2020-09-21 07:15:00;117;135;145;141;113;50;30;36;0;27;52
