DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-09-14 00:00:00;16;17;9;13;9;1;1;1;0;1;0
2020-09-14 00:15:00;14;18;9;10;6;3;2;4;0;1;2
2020-09-14 00:30:00;7;11;5;17;3;0;1;1;0;2;1
2020-09-14 00:45:00;11;14;4;14;7;0;0;1;0;3;0
2020-09-14 01:00:00;10;11;9;13;8;0;1;3;0;0;0
2020-09-14 01:15:00;12;17;8;7;1;1;0;3;0;1;0
2020-09-14 01:30:00;9;10;2;5;1;0;1;2;0;1;1
2020-09-14 01:45:00;3;7;4;11;1;0;0;1;0;1;4
2020-09-14 02:00:00;8;9;11;2;1;1;1;0;0;0;1
2020-09-14 02:15:00;8;12;3;3;2;2;0;2;0;4;0
2020-09-14 02:30:00;10;12;9;5;2;0;0;3;0;1;1
2020-09-14 02:45:00;8;11;3;8;2;1;0;5;0;0;0
2020-09-14 03:00:00;10;11;8;6;1;3;0;2;0;0;1
2020-09-14 03:15:00;11;13;7;6;10;1;0;3;0;0;2
2020-09-14 03:30:00;5;5;3;2;2;0;0;2;0;2;3
2020-09-14 03:45:00;5;7;4;4;2;1;1;0;0;0;0
2020-09-14 04:00:00;11;15;7;6;2;12;0;0;0;0;0
2020-09-14 04:15:00;15;19;11;7;4;3;0;1;0;3;1
2020-09-14 04:30:00;23;24;19;16;9;4;0;2;0;2;4
2020-09-14 04:45:00;30;33;15;13;8;7;1;8;0;6;7
2020-09-14 05:00:00;58;61;48;27;20;11;1;4;0;13;20
2020-09-14 05:15:00;77;80;58;23;25;17;4;10;0;13;15
2020-09-14 05:30:00;89;99;79;36;32;17;4;16;0;14;21
2020-09-14 05:45:00;83;93;68;34;24;21;6;15;0;18;17
2020-09-14 06:00:00;97;109;61;52;41;12;5;28;0;16;18
2020-09-14 06:15:00;102;113;82;60;45;24;14;24;0;32;34
2020-09-14 06:30:00;132;149;110;87;60;35;12;21;0;26;30
2020-09-14 06:45:00;118;145;106;97;77;32;9;30;0;24;30
2020-09-14 07:00:00;115;143;125;122;70;46;18;27;0;20;39
2020-09-14 07:15:00;129;148;116;136;104;58;81;37;0;26;44
2020-09-14 07:30:00;145;168;146;156;102;53;34;37;0;29;49
2020-09-14 07:45:00;138;172;154;136;128;46;97;50;0;35;51
2020-09-14 08:00:00;127;166;134;123;89;34;18;37;0;37;58
2020-09-14 08:15:00;120;158;133;128;83;33;24;39;0;29;44
2020-09-14 08:30:00;117;144;107;104;80;29;20;49;0;24;38
2020-09-14 08:45:00;100;125;97;110;95;32;10;33;0;20;25
2020-09-14 09:00:00;104;139;89;100;70;28;9;44;0;23;31
2020-09-14 09:15:00;95;125;79;108;76;29;12;35;0;25;28
2020-09-14 09:30:00;119;149;87;99;82;19;11;43;0;23;25
2020-09-14 09:45:00;119;145;118;127;85;37;19;46;0;24;34
2020-09-14 10:00:00;119;163;108;113;66;24;9;33;0;23;26
2020-09-14 10:15:00;113;142;92;112;88;31;24;45;0;23;26
2020-09-14 10:30:00;118;151;108;110;86;21;5;57;0;19;22
2020-09-14 10:45:00;104;145;98;132;112;30;18;57;0;38;39
2020-09-14 11:00:00;111;149;108;99;82;29;43;37;0;24;28
2020-09-14 11:15:00;104;151;101;110;99;26;16;57;0;16;19
2020-09-14 11:30:00;119;152;80;108;83;28;14;46;0;21;23
2020-09-14 11:45:00;116;157;103;98;84;31;16;54;0;24;26
2020-09-14 12:00:00;89;134;106;92;74;14;5;44;0;25;30
2020-09-14 12:15:00;101;144;101;139;123;24;17;43;0;19;20
2020-09-14 12:30:00;104;152;87;109;105;35;17;36;0;29;29
2020-09-14 12:45:00;118;164;107;124;115;26;17;63;0;27;35
2020-09-14 13:00:00;90;130;108;123;77;23;12;39;0;22;22
2020-09-14 13:15:00;117;158;107;113;81;29;17;52;0;24;30
2020-09-14 13:30:00;97;125;106;101;88;28;30;52;0;31;30
2020-09-14 13:45:00;118;159;128;134;110;39;41;53;0;25;36
2020-09-14 14:00:00;105;154;145;123;106;23;8;58;0;20;37
2020-09-14 14:15:00;98;135;105;129;103;30;23;69;0;28;26
2020-09-14 14:30:00;104;146;93;138;122;25;19;86;0;28;44
2020-09-14 14:45:00;104;155;98;137;115;29;15;70;0;29;36
2020-09-14 15:00:00;113;157;93;173;125;25;12;78;0;21;31
2020-09-14 15:15:00;103;144;95;139;125;35;17;60;0;14;24
2020-09-14 15:30:00;114;164;105;153;138;30;15;78;0;36;35
2020-09-14 15:45:00;115;167;116;156;134;34;21;83;0;25;28
2020-09-14 16:00:00;135;183;123;170;126;27;48;72;0;35;43
2020-09-14 16:15:00;117;171;128;158;144;38;18;69;0;29;37
2020-09-14 16:30:00;132;180;108;175;139;29;40;96;0;29;33
