DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2019-09-26 00:00:00;13;2;2;1;0;1;13;2;0;2;0
2019-09-26 00:15:00;12;5;3;4;1;5;17;9;0;2;0
2019-09-26 00:30:00;9;5;1;1;0;1;18;3;0;1;0
2019-09-26 00:45:00;8;7;4;3;0;3;13;6;0;1;0
2019-09-26 01:00:00;7;6;3;1;0;3;13;4;0;1;0
2019-09-26 01:15:00;7;5;2;3;0;3;15;2;0;2;0
2019-09-26 01:30:00;6;2;1;1;0;2;11;4;1;1;0
2019-09-26 01:45:00;9;8;0;0;0;0;10;3;0;1;0
2019-09-26 02:00:00;9;5;2;1;0;1;11;1;0;0;0
2019-09-26 02:15:00;6;6;1;0;0;0;8;0;0;0;0
2019-09-26 02:30:00;6;2;0;2;0;2;6;3;0;1;0
2019-09-26 02:45:00;7;4;0;0;0;0;16;3;0;0;0
2019-09-26 03:00:00;1;3;0;0;0;0;8;2;0;1;0
2019-09-26 03:15:00;5;1;0;0;0;1;15;3;0;0;0
2019-09-26 03:30:00;3;4;1;1;0;6;12;5;0;2;0
2019-09-26 03:45:00;8;5;0;3;0;6;12;1;0;1;0
2019-09-26 04:00:00;7;4;2;0;0;2;13;4;0;0;0
2019-09-26 04:15:00;12;9;2;3;0;7;20;4;0;1;0
2019-09-26 04:30:00;15;11;2;0;0;1;31;8;0;1;0
2019-09-26 04:45:00;14;14;6;1;0;2;53;27;0;2;0
2019-09-26 05:00:00;31;14;8;3;2;6;83;55;0;5;0
2019-09-26 05:15:00;30;24;11;5;0;8;130;112;0;5;0
2019-09-26 05:30:00;68;26;22;12;1;13;134;106;1;6;0
2019-09-26 05:45:00;93;40;40;10;3;20;125;120;0;5;1
2019-09-26 06:00:00;143;50;55;18;3;27;137;117;0;5;0
2019-09-26 06:15:00;134;53;52;19;10;36;137;162;0;10;1
2019-09-26 06:30:00;69;52;49;35;13;53;163;173;0;7;2
2019-09-26 06:45:00;92;52;56;36;24;67;130;161;1;11;1
2019-09-26 07:00:00;80;36;42;58;33;88;148;161;0;22;0
2019-09-26 07:15:00;92;41;50;72;38;105;149;179;4;20;1
2019-09-26 07:30:00;96;38;63;49;16;63;150;162;1;20;0
2019-09-26 07:45:00;103;50;59;42;24;65;140;165;1;14;2
2019-09-26 08:00:00;75;40;46;36;16;52;136;160;6;7;2
2019-09-26 08:15:00;90;46;42;39;14;52;121;151;1;7;0
2019-09-26 08:30:00;99;41;39;36;16;58;111;128;0;12;0
2019-09-26 08:45:00;109;41;40;33;11;47;96;101;1;10;1
2019-09-26 09:00:00;106;51;31;32;10;44;89;79;0;14;2
2019-09-26 09:15:00;91;44;38;13;5;18;91;68;0;9;1
2019-09-26 09:30:00;104;30;34;18;3;25;72;68;2;7;3
2019-09-26 09:45:00;106;45;40;27;12;36;82;69;4;11;0
2019-09-26 10:00:00;99;38;34;20;9;31;84;104;5;15;2
2019-09-26 10:15:00;91;42;43;21;2;24;79;90;4;13;2
2019-09-26 10:30:00;108;33;29;21;7;26;97;73;0;6;1
2019-09-26 10:45:00;116;43;42;17;5;23;82;79;2;10;0
2019-09-26 11:00:00;109;41;36;19;7;22;89;57;3;6;1
2019-09-26 11:15:00;131;41;44;20;6;25;93;76;3;17;3
2019-09-26 11:30:00;129;41;56;19;1;22;92;61;4;11;0
2019-09-26 11:45:00;110;51;48;14;2;16;90;87;1;16;6
2019-09-26 12:00:00;113;52;44;25;5;30;99;72;3;20;1
2019-09-26 12:15:00;135;49;54;23;6;27;88;71;0;13;2
2019-09-26 12:30:00;137;44;54;24;4;29;98;81;2;11;1
2019-09-26 12:45:00;144;45;43;24;6;28;106;97;2;17;1
2019-09-26 13:00:00;126;52;50;14;7;19;96;114;8;16;1
2019-09-26 13:15:00;155;53;74;17;6;27;123;127;2;19;0
2019-09-26 13:30:00;130;48;48;20;5;29;138;160;4;10;0
2019-09-26 13:45:00;152;52;54;16;7;20;120;123;3;10;2
2019-09-26 14:00:00;144;65;75;23;4;34;107;88;3;15;1
2019-09-26 14:15:00;219;94;97;21;9;32;91;100;2;15;3
2019-09-26 14:30:00;224;86;83;27;4;33;100;81;1;13;2
2019-09-26 14:45:00;191;98;109;20;11;32;122;101;1;11;2
2019-09-26 15:00:00;198;94;96;20;8;29;87;89;1;13;5
2019-09-26 15:15:00;203;93;95;27;9;41;113;107;3;13;2
2019-09-26 15:30:00;206;97;115;28;8;37;100;91;2;25;3
2019-09-26 15:45:00;222;95;103;24;12;36;96;88;1;21;2
2019-09-26 16:00:00;195;88;102;28;7;36;95;99;1;23;0
2019-09-26 16:15:00;203;115;107;25;5;29;104;87;2;18;2
2019-09-26 16:30:00;190;95;97;27;6;33;116;107;3;15;2
2019-09-26 16:45:00;214;96;103;32;13;44;114;105;1;26;6
2019-09-26 17:00:00;211;110;96;29;9;35;99;100;4;15;1
2019-09-26 17:15:00;205;96;86;17;8;27;116;110;2;19;1
2019-09-26 17:30:00;172;100;93;23;8;30;109;102;1;20;0
2019-09-26 17:45:00;175;102;96;29;8;38;96;87;1;11;2
2019-09-26 18:00:00;178;94;92;22;10;32;120;84;1;5;0
2019-09-26 18:15:00;162;85;83;16;5;20;103;83;3;11;1
2019-09-26 18:30:00;175;73;59;23;6;32;94;65;0;21;1
2019-09-26 18:45:00;130;49;38;28;7;32;82;80;0;7;0
2019-09-26 19:00:00;113;57;52;15;7;22;97;60;0;17;1
2019-09-26 19:15:00;102;53;32;24;2;25;83;53;0;12;0
2019-09-26 19:30:00;94;44;30;15;4;18;69;49;1;6;0
2019-09-26 19:45:00;89;38;28;14;2;21;68;40;1;5;1
2019-09-26 20:00:00;89;35;24;15;2;17;70;49;1;11;0
2019-09-26 20:15:00;80;35;19;9;3;13;76;39;0;10;1
2019-09-26 20:30:00;49;27;12;12;0;13;74;45;0;3;0
2019-09-26 20:45:00;52;27;11;11;3;15;74;45;0;3;0
2019-09-26 21:00:00;69;13;11;12;1;16;108;96;0;3;0
2019-09-26 21:15:00;56;29;18;4;0;6;95;88;0;7;0
2019-09-26 21:30:00;53;17;8;6;3;10;62;39;1;3;0
2019-09-26 21:45:00;110;43;34;4;1;5;46;16;1;3;0
2019-09-26 22:00:00;145;59;39;5;1;5;46;27;0;8;2
2019-09-26 22:15:00;127;56;32;3;0;4;59;32;1;12;0
2019-09-26 22:30:00;49;13;3;9;2;9;43;21;0;3;0
2019-09-26 22:45:00;30;15;5;9;0;11;38;12;0;3;1
2019-09-26 23:00:00;23;7;7;5;0;6;36;14;0;2;0
2019-09-26 23:15:00;26;7;7;6;1;8;33;7;1;5;0
2019-09-26 23:30:00;16;10;6;3;0;6;29;7;0;4;0
2019-09-26 23:45:00;8;8;3;3;1;5;20;8;1;1;0
