DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2019-10-31 00:00:00;11;8;0;0;16;10;0;16;9;0;0
2019-10-31 00:15:00;9;11;1;0;10;6;0;9;7;0;0
2019-10-31 00:30:00;4;7;0;2;16;12;0;12;15;0;0
2019-10-31 00:45:00;4;7;0;1;8;7;0;8;7;0;0
2019-10-31 01:00:00;6;8;0;0;12;6;1;12;7;0;0
2019-10-31 01:15:00;3;9;1;0;5;4;0;4;4;0;0
2019-10-31 01:30:00;7;11;2;0;9;6;0;8;7;0;0
2019-10-31 01:45:00;3;4;0;0;5;5;0;5;7;0;0
2019-10-31 02:00:00;8;11;0;0;6;2;0;6;2;1;0
2019-10-31 02:15:00;11;9;4;0;1;1;0;0;1;0;0
2019-10-31 02:30:00;5;5;1;0;6;4;0;3;4;0;0
2019-10-31 02:45:00;3;6;0;0;6;8;1;8;11;0;0
2019-10-31 03:00:00;5;7;1;1;7;2;0;6;3;0;0
2019-10-31 03:15:00;3;2;0;0;8;6;1;7;6;0;0
2019-10-31 03:30:00;10;10;0;0;3;2;0;4;2;0;0
2019-10-31 03:45:00;11;5;0;0;11;8;1;11;7;0;0
2019-10-31 04:00:00;14;12;0;0;9;2;0;8;3;0;0
2019-10-31 04:15:00;8;10;1;0;3;1;0;3;2;0;0
2019-10-31 04:30:00;25;17;0;1;7;6;0;6;10;0;0
2019-10-31 04:45:00;27;21;1;0;8;1;0;8;3;0;0
2019-10-31 05:00:00;25;29;3;0;33;13;0;31;22;0;0
2019-10-31 05:15:00;34;35;6;3;31;23;0;30;27;0;0
2019-10-31 05:30:00;68;59;13;1;50;30;4;46;42;0;0
2019-10-31 05:45:00;65;73;21;7;56;26;0;57;30;0;0
2019-10-31 06:00:00;74;94;11;3;88;50;3;82;52;0;0
2019-10-31 06:15:00;72;87;22;8;90;55;2;90;66;0;0
2019-10-31 06:30:00;89;136;33;11;116;106;2;115;103;0;11
2019-10-31 06:45:00;93;114;18;4;121;116;5;117;127;1;5
2019-10-31 07:00:00;83;100;20;12;127;122;8;125;136;0;3
2019-10-31 07:15:00;87;107;17;6;109;132;13;105;127;3;8
2019-10-31 07:30:00;91;118;12;10;95;115;9;97;127;3;0
2019-10-31 07:45:00;106;144;15;16;100;104;6;102;114;9;0
2019-10-31 08:00:00;88;104;10;10;93;99;10;93;98;4;4
2019-10-31 08:15:00;99;128;10;11;90;92;11;79;97;5;6
2019-10-31 08:30:00;80;143;11;7;86;102;8;88;111;14;1
2019-10-31 08:45:00;83;124;11;7;99;114;8;88;118;15;8
2019-10-31 09:00:00;99;111;16;3;87;92;10;85;102;8;1
2019-10-31 09:15:00;92;116;23;12;94;94;15;96;106;9;8
2019-10-31 09:30:00;82;107;18;10;111;110;14;97;119;11;2
2019-10-31 09:45:00;98;114;12;14;94;126;11;100;116;11;12
2019-10-31 10:00:00;93;101;5;12;99;76;8;91;90;14;4
2019-10-31 10:15:00;106;122;21;7;105;103;12;103;102;16;1
2019-10-31 10:30:00;105;132;13;12;104;110;10;104;116;12;1
2019-10-31 10:45:00;88;147;13;5;123;118;9;135;127;9;5
2019-10-31 11:00:00;94;143;15;16;122;121;16;114;132;9;10
2019-10-31 11:15:00;51;170;24;28;124;106;5;128;112;9;4
2019-10-31 11:30:00;45;178;16;8;115;108;11;101;108;9;8
2019-10-31 11:45:00;83;125;15;8;92;94;9;92;96;8;15
2019-10-31 12:00:00;106;124;15;13;121;119;9;113;131;7;9
2019-10-31 12:15:00;111;136;7;7;111;133;8;105;134;9;7
