DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2019-10-10 00:00:00;8;7;1;1;14;6;0;0;7;0;0
2019-10-10 00:15:00;5;6;0;0;14;14;0;0;17;0;0
2019-10-10 00:30:00;2;6;0;1;6;3;0;0;4;0;0
2019-10-10 00:45:00;4;11;1;0;14;10;1;0;13;0;0
2019-10-10 01:00:00;5;6;1;1;17;5;1;0;5;0;0
2019-10-10 01:15:00;9;12;2;0;12;7;0;0;7;0;0
2019-10-10 01:30:00;6;8;1;0;15;5;1;0;5;0;0
2019-10-10 01:45:00;9;12;0;2;3;3;0;0;5;0;0
2019-10-10 02:00:00;9;10;0;0;3;3;1;0;3;1;0
2019-10-10 02:15:00;4;7;0;1;7;5;0;0;5;0;0
2019-10-10 02:30:00;7;9;1;0;3;0;0;0;1;0;0
2019-10-10 02:45:00;5;6;1;0;2;2;0;0;3;0;0
2019-10-10 03:00:00;4;6;0;0;6;4;0;0;3;0;0
2019-10-10 03:15:00;10;7;1;1;6;4;1;0;3;0;0
2019-10-10 03:30:00;7;7;0;0;6;3;0;0;6;0;0
2019-10-10 03:45:00;8;4;0;0;6;3;0;0;4;0;0
2019-10-10 04:00:00;14;10;1;0;11;7;1;0;10;1;0
2019-10-10 04:15:00;14;8;1;0;4;3;0;0;3;0;0
2019-10-10 04:30:00;17;21;0;1;10;6;0;0;9;0;0
2019-10-10 04:45:00;25;22;0;0;12;7;0;0;13;0;0
2019-10-10 05:00:00;34;35;4;1;39;24;0;0;31;0;0
2019-10-10 05:15:00;43;40;3;1;39;17;1;0;18;0;0
2019-10-10 05:30:00;67;72;5;2;58;32;1;0;35;0;0
2019-10-10 05:45:00;61;71;13;6;114;44;0;0;54;0;0
2019-10-10 06:00:00;69;103;10;9;92;57;3;0;66;0;0
2019-10-10 06:15:00;69;109;28;7;122;76;3;0;89;0;0
2019-10-10 06:30:00;101;161;34;8;144;122;7;0;118;0;24
2019-10-10 06:45:00;103;155;15;5;134;136;6;0;143;0;8
2019-10-10 07:00:00;93;136;16;8;162;175;8;0;172;3;5
2019-10-10 07:15:00;98;161;15;12;201;217;11;0;214;5;4
2019-10-10 07:30:00;91;163;10;8;185;206;13;0;215;3;5
