DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-04-17 00:00:00;0;3;0;0;0;0;8;6;0;0
2020-04-17 00:15:00;0;11;0;0;0;0;8;10;0;0
2020-04-17 00:30:00;0;1;0;0;1;0;8;1;0;0
2020-04-17 00:45:00;0;6;0;0;1;0;5;3;1;1
2020-04-17 01:00:00;0;8;0;0;0;1;3;1;0;0
2020-04-17 01:15:00;0;2;0;0;0;1;4;2;0;0
2020-04-17 01:30:00;0;6;0;0;1;0;2;1;0;0
2020-04-17 01:45:00;0;6;0;0;1;0;2;3;0;0
2020-04-17 02:00:00;0;7;0;0;0;0;1;5;0;0
2020-04-17 02:15:00;0;5;0;0;0;0;6;1;0;0
2020-04-17 02:30:00;0;5;1;0;0;0;4;1;0;0
2020-04-17 02:45:00;0;6;0;0;0;0;0;1;0;0
2020-04-17 03:00:00;0;1;0;0;0;1;4;3;0;0
2020-04-17 03:15:00;0;2;0;0;0;0;4;3;0;0
2020-04-17 03:30:00;0;3;0;1;0;0;7;2;0;0
2020-04-17 03:45:00;0;3;0;0;0;2;12;1;0;0
2020-04-17 04:00:00;0;6;0;0;1;2;5;0;0;0
2020-04-17 04:15:00;0;10;0;0;0;1;2;0;0;0
2020-04-17 04:30:00;0;7;0;0;0;4;10;5;1;0
2020-04-17 04:45:00;0;16;0;0;1;6;11;5;1;1
2020-04-17 05:00:00;0;20;1;4;0;8;8;9;0;0
2020-04-17 05:15:00;0;34;0;1;0;18;19;22;0;1
2020-04-17 05:30:00;0;37;1;3;4;58;36;44;4;5
2020-04-17 05:45:00;0;38;3;6;6;68;33;50;9;11
2020-04-17 06:00:00;0;54;13;18;18;53;40;38;3;1
2020-04-17 06:15:00;0;46;3;4;5;76;44;52;9;14
2020-04-17 06:30:00;0;88;2;4;1;91;60;84;10;15
2020-04-17 06:45:00;0;70;2;5;2;49;46;84;7;7
2020-04-17 07:00:00;0;57;4;11;6;56;43;87;7;10
2020-04-17 07:15:00;0;58;3;8;6;63;43;85;8;11
2020-04-17 07:30:00;0;62;5;8;5;77;55;82;7;9
2020-04-17 07:45:00;0;66;4;10;10;48;52;83;19;10
2020-04-17 08:00:00;0;57;8;8;5;46;58;68;8;9
2020-04-17 08:15:00;0;58;2;8;9;50;45;57;9;5
2020-04-17 08:30:00;0;60;5;9;5;32;60;65;1;3
2020-04-17 08:45:00;0;68;4;7;2;36;51;83;3;4
2020-04-17 09:00:00;0;52;1;7;6;23;44;75;4;2
2020-04-17 09:15:00;0;62;7;9;8;36;48;60;9;5
2020-04-17 09:30:00;0;66;11;11;9;28;50;74;3;3
2020-04-17 09:45:00;0;71;5;10;6;32;58;84;8;5
2020-04-17 10:00:00;0;81;8;15;11;25;56;80;2;2
2020-04-17 10:15:00;0;81;4;11;10;16;56;73;10;7
2020-04-17 10:30:00;0;66;6;11;14;20;71;78;4;1
2020-04-17 10:45:00;0;83;8;10;5;28;68;72;3;6
2020-04-17 11:00:00;0;87;9;15;11;25;58;71;7;5
2020-04-17 11:15:00;0;102;5;13;9;24;67;90;6;4
2020-04-17 11:30:00;0;84;10;12;10;30;62;76;6;7
2020-04-17 11:45:00;0;100;3;11;17;24;81;94;14;5
2020-04-17 12:00:00;0;98;9;27;32;27;60;91;4;3
2020-04-17 12:15:00;0;106;12;11;20;14;71;96;8;4
2020-04-17 12:30:00;0;108;14;25;29;26;74;87;6;2
2020-04-17 12:45:00;0;97;10;24;20;33;66;94;9;3
2020-04-17 13:00:00;0;101;17;20;24;23;80;101;5;1
2020-04-17 13:15:00;0;98;10;18;23;19;78;84;8;4
2020-04-17 13:30:00;0;99;8;20;24;32;89;86;4;3
2020-04-17 13:45:00;0;125;4;18;16;37;74;104;6;7
2020-04-17 14:00:00;0;113;13;27;33;43;72;86;7;3
2020-04-17 14:15:00;0;112;14;18;23;19;67;93;3;1
2020-04-17 14:30:00;0;115;7;32;47;15;84;110;4;3
2020-04-17 14:45:00;0;112;5;12;24;16;82;95;3;2
2020-04-17 15:00:00;0;98;5;13;20;12;85;89;6;4
2020-04-17 15:15:00;0;103;13;16;18;11;85;83;3;1
2020-04-17 15:30:00;0;98;5;13;20;13;75;81;10;6
2020-04-17 15:45:00;0;114;5;16;15;11;72;83;3;1
2020-04-17 16:00:00;0;88;10;29;21;11;84;83;3;2
2020-04-17 16:15:00;0;108;5;9;17;16;73;93;6;1
2020-04-17 16:30:00;0;100;1;13;10;8;83;84;10;2
2020-04-17 16:45:00;0;91;4;9;12;12;73;88;6;2
2020-04-17 17:00:00;0;94;3;4;9;16;77;80;5;1
2020-04-17 17:15:00;0;93;7;11;13;13;72;76;10;3
2020-04-17 17:30:00;0;84;7;10;15;16;74;77;4;1
2020-04-17 17:45:00;0;96;2;3;6;7;59;66;3;1
2020-04-17 18:00:00;0;71;4;6;7;10;63;82;4;2
2020-04-17 18:15:00;0;80;1;6;8;7;66;75;6;2
2020-04-17 18:30:00;0;72;2;9;6;9;62;71;6;2
2020-04-17 18:45:00;0;74;8;5;10;8;66;64;3;0
2020-04-17 19:00:00;0;58;2;5;4;6;53;56;9;2
2020-04-17 19:15:00;0;60;4;4;2;6;47;56;4;2
2020-04-17 19:30:00;0;49;1;3;2;8;58;63;2;0
2020-04-17 19:45:00;0;54;1;3;4;6;58;64;0;1
2020-04-17 20:00:00;0;50;2;4;1;4;50;48;6;4
2020-04-17 20:15:00;0;48;0;3;1;5;40;32;5;3
2020-04-17 20:30:00;0;46;1;3;1;4;40;42;3;2
2020-04-17 20:45:00;0;40;0;3;4;4;33;41;1;0
2020-04-17 21:00:00;0;34;1;2;2;8;34;35;1;0
2020-04-17 21:15:00;0;35;0;1;1;23;33;25;2;1
2020-04-17 21:30:00;0;26;1;2;5;32;28;19;1;2
2020-04-17 21:45:00;0;29;1;13;13;9;20;18;1;0
2020-04-17 22:00:00;0;31;5;19;24;2;19;20;3;2
2020-04-17 22:15:00;0;19;3;4;4;2;18;16;3;1
2020-04-17 22:30:00;0;18;1;2;2;2;20;22;1;0
2020-04-17 22:45:00;0;10;1;4;0;4;10;13;2;1
2020-04-17 23:00:00;0;20;1;1;2;1;9;6;2;1
2020-04-17 23:15:00;0;15;1;1;0;1;20;12;0;0
2020-04-17 23:30:00;0;14;0;0;0;2;15;6;1;1
2020-04-17 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
