DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2020-03-09 00:00:00;12;2;5;1;0;0;0;19;0;0;0;0;0
2020-03-09 00:15:00;11;6;4;2;0;0;0;21;0;0;0;0;0
2020-03-09 00:30:00;9;5;7;4;0;0;0;15;0;0;0;0;0
2020-03-09 00:45:00;7;6;4;1;1;2;1;11;0;0;0;0;0
2020-03-09 01:00:00;4;0;0;0;0;0;1;9;0;0;0;0;0
2020-03-09 01:15:00;10;1;2;1;2;2;1;5;0;0;0;0;0
2020-03-09 01:30:00;6;5;5;2;1;0;2;9;0;0;0;0;0
2020-03-09 01:45:00;6;2;2;0;0;0;0;3;0;0;0;0;0
2020-03-09 02:00:00;16;7;5;2;1;0;2;7;0;0;0;0;0
2020-03-09 02:15:00;4;3;2;1;0;0;1;2;0;0;0;0;0
2020-03-09 02:30:00;5;2;3;1;0;0;0;5;0;0;0;0;0
2020-03-09 02:45:00;8;3;1;1;0;0;0;5;0;0;0;0;0
2020-03-09 03:00:00;6;4;3;3;0;0;0;7;0;0;0;0;0
2020-03-09 03:15:00;3;4;4;1;1;1;1;6;0;0;0;0;0
2020-03-09 03:30:00;9;2;3;1;0;0;0;5;0;0;0;0;0
2020-03-09 03:45:00;4;2;2;1;0;0;0;5;0;0;0;0;0
2020-03-09 04:00:00;15;4;2;0;0;0;0;8;0;0;0;0;0
2020-03-09 04:15:00;13;6;4;2;1;1;0;7;0;0;0;0;0
2020-03-09 04:30:00;12;6;3;2;2;2;0;12;0;0;0;0;0
2020-03-09 04:45:00;17;2;3;0;2;1;1;14;0;0;0;0;0
2020-03-09 05:00:00;21;11;10;2;1;2;3;29;0;0;0;0;0
2020-03-09 05:15:00;43;13;16;9;2;5;6;49;0;0;0;0;0
2020-03-09 05:30:00;61;14;26;12;6;9;6;88;0;0;0;0;0
2020-03-09 05:45:00;65;15;24;11;6;7;10;110;0;0;0;0;0
2020-03-09 06:00:00;90;15;22;13;6;9;9;101;0;0;0;0;0
2020-03-09 06:15:00;109;18;29;12;7;8;7;115;0;0;0;0;0
2020-03-09 06:30:00;119;18;26;14;12;10;19;182;0;0;0;0;0
2020-03-09 06:45:00;112;21;29;17;9;11;25;194;1;1;0;0;0
2020-03-09 07:00:00;165;30;30;28;17;23;21;215;1;1;0;0;0
2020-03-09 07:15:00;177;18;25;21;22;21;17;190;0;1;0;0;0
2020-03-09 07:30:00;238;29;31;23;30;31;30;226;2;1;0;0;0
2020-03-09 07:45:00;181;28;36;29;32;34;21;231;5;1;0;0;0
2020-03-09 08:00:00;196;29;33;16;24;24;43;231;1;1;0;0;0
2020-03-09 08:15:00;186;19;30;23;29;31;34;231;1;2;0;0;0
2020-03-09 08:30:00;185;36;38;33;30;37;25;175;4;2;0;0;0
2020-03-09 08:45:00;155;28;30;26;30;52;23;198;2;1;0;0;0
2020-03-09 09:00:00;154;22;22;19;33;35;26;228;3;1;0;0;0
2020-03-09 09:15:00;134;18;25;13;37;39;22;178;4;1;0;0;0
2020-03-09 09:30:00;190;27;29;24;29;32;29;222;4;0;0;0;0
2020-03-09 09:45:00;145;23;22;19;26;27;17;201;0;0;0;0;0
2020-03-09 10:00:00;151;17;18;14;36;39;25;210;4;0;0;0;0
2020-03-09 10:15:00;168;21;29;23;31;43;21;198;5;0;0;0;0
2020-03-09 10:30:00;203;28;34;30;27;35;25;216;2;1;0;0;0
2020-03-09 10:45:00;173;17;17;15;40;41;18;196;4;1;0;0;0
2020-03-09 11:00:00;186;32;44;33;31;36;20;214;2;0;0;0;0
2020-03-09 11:15:00;180;26;36;25;41;43;24;193;5;0;0;0;0
2020-03-09 11:30:00;169;15;22;14;40;45;23;191;2;0;0;0;0
2020-03-09 11:45:00;142;27;29;23;39;38;20;190;6;0;0;0;0
2020-03-09 12:00:00;204;21;32;16;29;35;23;224;6;0;0;0;0
2020-03-09 12:15:00;160;29;35;29;28;36;16;198;1;0;0;0;0
2020-03-09 12:30:00;171;24;29;19;27;28;22;195;1;2;0;0;0
2020-03-09 12:45:00;203;21;29;15;32;31;33;190;0;6;0;0;0
2020-03-09 13:00:00;176;21;21;18;29;31;27;200;1;1;0;0;0
2020-03-09 13:15:00;185;21;26;20;27;22;19;236;1;1;0;0;0
2020-03-09 13:30:00;172;18;27;19;31;30;21;208;1;5;0;0;0
2020-03-09 13:45:00;158;15;25;15;41;42;15;186;1;4;0;0;0
2020-03-09 14:00:00;170;18;23;20;33;36;20;169;5;1;0;0;0
2020-03-09 14:15:00;194;22;27;22;24;25;29;205;0;2;0;0;0
2020-03-09 14:30:00;180;49;37;32;26;26;17;174;8;2;0;0;0
2020-03-09 14:45:00;190;33;32;28;47;44;24;211;5;0;0;0;0
2020-03-09 15:00:00;180;29;32;29;37;38;20;197;1;0;0;0;0
2020-03-09 15:15:00;187;22;31;26;32;31;29;223;2;1;0;0;0
2020-03-09 15:30:00;208;29;31;25;47;48;30;195;1;1;0;0;0
2020-03-09 15:45:00;229;23;28;18;37;38;10;232;0;1;0;0;0
2020-03-09 16:00:00;207;32;38;28;40;52;2;231;2;1;0;0;0
2020-03-09 16:15:00;230;12;14;11;43;45;21;239;5;0;0;0;0
2020-03-09 16:30:00;217;21;28;19;42;40;25;234;6;0;0;0;0
2020-03-09 16:45:00;221;25;31;24;45;48;24;203;1;4;0;0;0
2020-03-09 17:00:00;220;23;29;23;46;51;17;206;4;0;0;0;0
2020-03-09 17:15:00;194;22;25;20;50;60;23;235;2;0;0;0;0
2020-03-09 17:30:00;216;24;22;19;40;41;23;226;4;1;0;0;0
2020-03-09 17:45:00;207;19;24;15;35;34;19;207;6;1;0;0;0
2020-03-09 18:00:00;197;27;28;26;37;37;19;226;3;0;0;0;0
2020-03-09 18:15:00;216;17;22;17;32;33;15;215;1;0;0;0;0
2020-03-09 18:30:00;190;18;25;14;28;27;16;197;2;2;0;0;0
2020-03-09 18:45:00;184;17;21;17;25;26;16;155;3;1;0;0;0
2020-03-09 19:00:00;196;15;13;7;24;22;17;165;1;3;0;0;0
