DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2019-11-22 00:00:00;18;10;4;1;0;10;0;0;0;0;0
2019-11-22 00:15:00;11;8;4;0;0;6;5;0;0;0;0
2019-11-22 00:30:00;11;6;0;1;0;5;2;0;0;0;0
2019-11-22 00:45:00;11;9;0;3;0;11;1;0;0;0;0
2019-11-22 01:00:00;11;4;0;0;0;7;0;0;0;0;0
2019-11-22 01:15:00;17;11;2;1;0;7;0;0;0;0;0
2019-11-22 01:30:00;11;9;1;0;0;9;0;0;0;0;0
2019-11-22 01:45:00;10;8;0;0;0;5;1;0;0;0;0
2019-11-22 02:00:00;14;8;2;1;0;4;1;0;0;0;0
2019-11-22 02:15:00;10;1;1;0;0;7;0;0;0;3;0
2019-11-22 02:30:00;10;2;0;1;0;3;0;0;0;0;0
2019-11-22 02:45:00;10;4;0;1;0;4;0;0;0;0;0
2019-11-22 03:00:00;9;8;2;0;0;5;2;0;0;0;0
2019-11-22 03:15:00;8;6;0;0;0;9;1;0;0;0;0
2019-11-22 03:30:00;9;7;1;1;0;5;0;0;0;0;0
2019-11-22 03:45:00;11;3;0;0;0;8;0;0;0;0;0
2019-11-22 04:00:00;20;6;0;1;0;9;0;0;0;0;0
2019-11-22 04:15:00;15;9;0;1;0;11;3;0;0;0;0
2019-11-22 04:30:00;23;12;3;1;0;14;4;0;0;0;0
2019-11-22 04:45:00;25;11;4;4;0;27;4;0;0;0;0
2019-11-22 05:00:00;31;23;3;5;0;72;9;0;0;0;0
2019-11-22 05:15:00;40;36;4;18;0;133;9;0;0;0;0
2019-11-22 05:30:00;72;61;7;20;0;146;15;0;0;0;0
2019-11-22 05:45:00;104;132;25;20;0;131;8;0;0;0;0
2019-11-22 06:00:00;143;162;36;29;0;138;13;0;0;0;0
2019-11-22 06:15:00;104;112;23;27;0;174;18;6;0;0;0
2019-11-22 06:30:00;84;96;18;43;0;147;21;0;0;0;0
2019-11-22 06:45:00;82;93;17;34;0;143;8;0;0;0;0
2019-11-22 07:00:00;76;69;11;37;0;147;13;16;2;0;0
2019-11-22 07:15:00;87;88;15;55;0;137;13;0;0;0;0
2019-11-22 07:30:00;91;93;20;59;0;126;21;0;0;0;2
2019-11-22 07:45:00;79;103;17;58;0;129;24;6;0;0;0
2019-11-22 08:00:00;79;79;29;47;0;139;31;0;0;0;0
2019-11-22 08:15:00;95;82;18;38;0;116;16;0;0;0;0
2019-11-22 08:30:00;87;77;37;45;0;128;29;0;3;0;0
2019-11-22 08:45:00;94;100;19;42;0;122;29;0;1;0;0
2019-11-22 09:00:00;89;73;21;32;0;108;24;0;0;0;0
