DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2019-08-20 00:00:00;4;3;0;0;2;3;5;1;3;0;0;1;0
2019-08-20 00:15:00;1;1;0;0;4;9;5;2;3;1;0;0;0
2019-08-20 00:30:00;0;2;0;0;4;5;8;3;4;0;0;0;0
2019-08-20 00:45:00;3;1;1;1;5;4;7;3;1;1;0;0;0
2019-08-20 01:00:00;1;2;0;0;5;6;7;3;1;1;1;0;0
2019-08-20 01:15:00;1;1;0;0;3;5;2;1;5;0;0;0;0
2019-08-20 01:30:00;1;1;0;0;7;12;1;2;1;0;1;0;0
2019-08-20 01:45:00;0;2;0;0;2;1;2;1;1;0;0;0;0
2019-08-20 02:00:00;1;0;0;0;1;4;1;0;1;1;1;0;0
2019-08-20 02:15:00;2;0;0;0;2;2;2;1;2;2;0;0;0
2019-08-20 02:30:00;0;1;0;0;4;5;3;1;0;0;1;0;0
2019-08-20 02:45:00;0;1;0;0;1;2;0;0;1;1;0;0;0
2019-08-20 03:00:00;2;2;0;0;2;2;1;0;0;0;0;0;0
2019-08-20 03:15:00;1;1;0;0;1;0;1;1;1;0;0;0;0
2019-08-20 03:30:00;0;1;1;0;2;2;1;1;1;0;0;0;0
2019-08-20 03:45:00;2;0;0;0;1;1;3;1;1;0;0;0;0
2019-08-20 04:00:00;0;0;0;0;1;2;2;3;1;0;0;0;0
2019-08-20 04:15:00;2;2;0;0;2;2;2;2;2;0;0;0;1
2019-08-20 04:30:00;3;0;0;0;6;6;3;2;3;1;0;0;0
2019-08-20 04:45:00;1;1;0;0;7;6;6;3;4;1;0;0;0
2019-08-20 05:00:00;0;1;1;0;10;14;10;5;3;2;0;0;0
2019-08-20 05:15:00;2;2;0;0;16;17;15;8;4;4;4;0;0
2019-08-20 05:30:00;0;3;0;0;12;13;34;23;17;6;5;1;0
2019-08-20 05:45:00;7;4;1;1;21;22;42;37;22;11;2;1;0
2019-08-20 06:00:00;11;3;0;1;22;29;34;24;21;4;1;0;1
2019-08-20 06:15:00;14;5;0;0;23;27;46;32;30;14;4;0;1
2019-08-20 06:30:00;9;4;1;1;36;44;65;75;30;14;2;3;1
2019-08-20 06:45:00;10;9;0;1;34;36;74;55;42;14;2;5;0
2019-08-20 07:00:00;18;14;1;3;40;41;63;48;41;21;5;2;1
2019-08-20 07:15:00;23;14;0;1;42;39;53;38;45;22;2;2;1
2019-08-20 07:30:00;21;10;0;3;40;53;69;57;42;18;2;1;0
2019-08-20 07:45:00;24;16;3;6;62;59;52;48;40;18;3;1;1
2019-08-20 08:00:00;12;13;3;3;45;52;54;36;46;22;6;2;1
2019-08-20 08:15:00;20;14;1;5;56;53;62;34;50;15;2;0;2
2019-08-20 08:30:00;19;13;0;6;50;40;49;26;40;16;4;1;1
2019-08-20 08:45:00;23;13;0;5;40;49;56;29;56;19;3;0;2
2019-08-20 09:00:00;20;15;0;1;44;46;53;21;48;16;5;0;1
2019-08-20 09:15:00;21;15;1;1;39;44;40;28;37;15;6;0;1
2019-08-20 09:30:00;14;15;1;3;39;43;55;21;41;14;4;2;1
2019-08-20 09:45:00;20;14;2;2;49;40;60;18;56;16;5;2;1
2019-08-20 10:00:00;22;10;0;5;64;54;61;17;49;17;2;1;1
2019-08-20 10:15:00;18;12;3;3;46;43;42;17;53;14;3;0;2
2019-08-20 10:30:00;28;21;4;1;49;52;64;26;55;23;2;1;1
2019-08-20 10:45:00;34;14;2;7;51;49;58;27;52;16;4;1;0
2019-08-20 11:00:00;30;23;0;7;56;47;46;17;32;10;6;1;1
2019-08-20 11:15:00;32;24;2;3;56;54;52;19;38;19;4;2;2
2019-08-20 11:30:00;42;23;1;3;60;47;66;27;46;17;3;0;2
2019-08-20 11:45:00;37;27;1;3;41;63;67;24;44;16;4;1;1
2019-08-20 12:00:00;41;24;2;3;62;64;55;13;51;21;8;0;0
2019-08-20 12:15:00;40;23;3;5;57;44;59;28;31;19;3;1;2
2019-08-20 12:30:00;40;20;1;1;55;51;68;23;41;13;1;2;1
2019-08-20 12:45:00;35;22;1;1;49;58;43;18;32;12;7;1;1
2019-08-20 13:00:00;35;18;0;2;44;41;52;22;41;18;4;3;0
2019-08-20 13:15:00;30;26;2;0;59;60;46;17;43;19;8;1;2
2019-08-20 13:30:00;29;20;2;1;53;61;60;21;47;13;5;0;1
2019-08-20 13:45:00;35;21;2;4;65;57;52;19;49;17;7;1;0
2019-08-20 14:00:00;33;21;0;3;61;73;39;25;37;13;1;0;1
2019-08-20 14:15:00;80;31;0;4;71;64;53;21;40;16;5;1;5
2019-08-20 14:30:00;33;20;2;3;57;58;59;23;48;21;4;1;1
2019-08-20 14:45:00;30;26;0;4;70;70;42;23;50;22;6;1;1
2019-08-20 15:00:00;46;25;1;6;69;71;51;24;44;20;8;3;0
2019-08-20 15:15:00;45;31;1;3;95;99;42;26;41;15;9;1;1
2019-08-20 15:30:00;46;32;1;1;74;86;67;27;44;16;4;0;1
2019-08-20 15:45:00;41;45;2;5;98;92;55;30;46;16;5;1;3
2019-08-20 16:00:00;42;34;1;2;100;103;71;30;40;17;7;2;1
2019-08-20 16:15:00;48;30;3;6;88;94;56;30;40;25;2;7;3
2019-08-20 16:30:00;47;42;0;2;123;115;66;25;47;28;5;6;5
2019-08-20 16:45:00;42;30;0;4;100;82;63;25;36;15;9;2;0
2019-08-20 17:00:00;35;31;1;4;92;66;59;40;47;23;9;1;1
2019-08-20 17:15:00;36;24;1;4;83;94;45;29;41;21;7;1;2
2019-08-20 17:30:00;38;22;1;1;72;81;60;17;38;23;5;0;4
2019-08-20 17:45:00;32;14;2;2;58;65;44;26;54;23;5;3;1
2019-08-20 18:00:00;39;27;2;1;71;55;46;18;34;18;4;1;1
2019-08-20 18:15:00;26;20;2;2;66;65;51;25;46;26;5;2;2
2019-08-20 18:30:00;51;20;2;4;47;50;55;25;36;16;6;0;5
2019-08-20 18:45:00;20;21;1;3;56;48;46;25;32;16;1;0;0
2019-08-20 19:00:00;23;14;0;1;47;44;49;22;32;15;4;2;0
2019-08-20 19:15:00;25;13;0;1;40;41;31;16;22;8;0;1;2
2019-08-20 19:30:00;13;9;0;2;41;31;29;18;25;7;5;1;1
2019-08-20 19:45:00;15;6;0;1;33;35;35;15;31;12;1;1;2
2019-08-20 20:00:00;16;10;0;2;35;31;25;9;26;11;3;0;0
2019-08-20 20:15:00;17;10;0;3;38;36;32;17;26;13;17;2;5
2019-08-20 20:30:00;17;6;0;3;27;34;21;11;15;7;1;1;1
2019-08-20 20:45:00;23;11;0;0;21;27;19;16;13;4;36;0;0
2019-08-20 21:00:00;19;5;0;0;20;29;33;4;17;5;41;0;0
2019-08-20 21:15:00;16;10;0;0;26;29;16;5;15;8;7;0;1
2019-08-20 21:30:00;11;9;1;0;21;15;22;12;11;3;1;0;0
2019-08-20 21:45:00;17;3;1;2;14;18;21;4;11;0;1;0;0
2019-08-20 22:00:00;10;3;0;1;23;22;13;7;9;4;112;0;0
2019-08-20 22:15:00;8;7;0;1;16;26;19;6;9;3;38;0;0
2019-08-20 22:30:00;7;3;0;0;11;13;12;9;13;4;0;1;0
2019-08-20 22:45:00;8;5;0;0;9;15;17;7;7;4;0;2;1
2019-08-20 23:00:00;5;3;0;1;15;15;6;3;6;4;2;0;0
2019-08-20 23:15:00;6;4;1;0;12;14;8;4;3;4;9;0;0
2019-08-20 23:30:00;8;1;0;1;6;7;11;1;5;0;263;0;0
2019-08-20 23:45:00;3;4;1;0;8;12;12;8;5;1;388;0;0
