DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-04-23 00:00:00;0;1;0;3;3;3;0;2;4;0;0
2020-04-23 00:15:00;0;0;0;2;4;5;0;4;5;2;2
2020-04-23 00:30:00;1;0;0;7;3;3;2;5;4;0;0
2020-04-23 00:45:00;5;2;0;4;5;4;0;3;1;1;1
2020-04-23 01:00:00;1;0;0;5;2;0;0;2;3;0;0
2020-04-23 01:15:00;1;3;0;0;1;1;0;7;2;0;0
2020-04-23 01:30:00;0;0;0;2;0;0;0;1;2;1;2
2020-04-23 01:45:00;0;0;0;1;2;4;0;3;4;1;1
2020-04-23 02:00:00;0;0;0;7;0;5;2;1;1;0;0
2020-04-23 02:15:00;1;2;0;0;0;1;1;1;1;0;0
2020-04-23 02:30:00;0;0;0;6;3;2;1;4;1;0;0
2020-04-23 02:45:00;0;0;0;1;0;0;0;1;1;0;0
2020-04-23 03:00:00;0;0;0;7;2;1;1;0;0;0;0
2020-04-23 03:15:00;0;0;0;2;0;0;1;0;0;0;0
2020-04-23 03:30:00;0;1;0;3;2;1;1;1;0;0;0
2020-04-23 03:45:00;0;1;0;2;3;1;1;0;1;1;1
2020-04-23 04:00:00;3;2;0;3;1;0;0;2;3;1;1
2020-04-23 04:15:00;0;2;0;3;2;5;1;3;2;0;0
2020-04-23 04:30:00;0;1;0;1;3;28;0;1;3;1;1
2020-04-23 04:45:00;0;1;0;3;2;46;0;10;6;3;4
2020-04-23 05:00:00;3;3;0;10;7;17;5;10;8;4;4
2020-04-23 05:15:00;1;5;1;13;9;8;5;18;9;2;2
2020-04-23 05:30:00;4;5;0;21;11;4;2;27;26;9;6
2020-04-23 05:45:00;1;18;1;26;19;13;5;45;58;19;13
2020-04-23 06:00:00;36;25;2;27;19;5;9;30;40;6;3
2020-04-23 06:15:00;2;14;0;30;15;5;4;48;50;9;9
2020-04-23 06:30:00;6;23;2;33;25;10;17;66;82;10;6
2020-04-23 06:45:00;9;28;4;45;24;4;17;72;83;22;22
2020-04-23 07:00:00;2;25;6;44;30;6;11;67;83;16;12
2020-04-23 07:15:00;4;24;4;35;25;8;12;68;75;17;18
2020-04-23 07:30:00;9;28;5;45;40;9;12;77;82;14;12
2020-04-23 07:45:00;6;26;4;50;29;9;23;65;78;13;12
2020-04-23 08:00:00;10;19;2;53;26;22;17;62;53;14;13
2020-04-23 08:15:00;8;14;3;43;27;26;16;53;54;19;19
2020-04-23 08:30:00;7;20;4;34;31;11;18;50;76;19;11
2020-04-23 08:45:00;8;19;3;50;40;6;25;51;41;7;4
2020-04-23 09:00:00;8;8;5;39;34;16;18;46;41;7;6
2020-04-23 09:15:00;3;15;6;46;36;8;13;51;47;7;7
2020-04-23 09:30:00;6;20;6;59;35;40;26;53;51;13;12
2020-04-23 09:45:00;5;14;4;44;37;7;24;49;48;10;7
2020-04-23 10:00:00;4;18;0;64;39;10;21;56;43;9;7
2020-04-23 10:15:00;8;21;3;66;47;13;23;59;34;7;9
2020-04-23 10:30:00;12;23;2;58;43;13;25;59;46;10;9
2020-04-23 10:45:00;11;20;2;75;51;13;17;59;36;7;5
2020-04-23 11:00:00;10;22;4;61;47;15;23;59;51;5;4
2020-04-23 11:15:00;8;14;3;67;57;14;23;68;44;10;8
2020-04-23 11:30:00;8;25;4;67;55;16;28;64;41;6;4
2020-04-23 11:45:00;12;26;4;69;50;9;28;56;48;19;18
2020-04-23 12:00:00;9;21;4;73;45;12;25;67;58;8;8
2020-04-23 12:15:00;11;18;3;84;63;15;24;66;37;8;8
2020-04-23 12:30:00;7;21;6;80;51;12;26;64;45;8;7
2020-04-23 12:45:00;13;22;8;63;45;9;27;64;48;8;6
2020-04-23 13:00:00;10;22;2;77;44;5;20;55;33;9;9
2020-04-23 13:15:00;10;12;3;55;38;8;25;46;53;7;7
2020-04-23 13:30:00;7;21;4;74;54;7;35;61;48;13;12
2020-04-23 13:45:00;4;15;3;84;56;18;16;56;53;11;6
2020-04-23 14:00:00;15;22;3;86;51;10;26;65;57;11;11
2020-04-23 14:15:00;7;17;2;86;46;10;25;65;52;14;11
2020-04-23 14:30:00;11;20;4;93;64;17;27;63;66;17;15
2020-04-23 14:45:00;8;15;2;75;49;11;25;61;59;14;12
2020-04-23 15:00:00;6;17;8;93;71;23;25;66;58;10;7
2020-04-23 15:15:00;13;16;6;84;66;12;14;51;52;9;6
2020-04-23 15:30:00;13;20;3;96;73;20;32;68;60;9;4
2020-04-23 15:45:00;12;21;4;93;66;9;23;75;59;17;13
2020-04-23 16:00:00;14;24;5;101;68;13;33;62;36;15;14
2020-04-23 16:15:00;4;18;6;90;68;17;33;65;53;10;5
2020-04-23 16:30:00;9;29;1;101;83;16;41;59;42;19;17
2020-04-23 16:45:00;7;15;3;100;76;12;34;70;50;17;13
2020-04-23 17:00:00;12;27;8;88;72;17;37;69;53;8;9
2020-04-23 17:15:00;13;17;2;83;57;12;29;60;47;12;8
2020-04-23 17:30:00;7;18;5;57;51;9;18;48;33;14;13
2020-04-23 17:45:00;7;12;3;48;30;6;13;37;24;7;7
2020-04-23 18:00:00;8;18;6;71;55;14;27;50;35;15;13
2020-04-23 18:15:00;11;13;3;64;46;10;23;54;47;10;12
2020-04-23 18:30:00;8;20;4;65;52;15;18;52;41;8;7
2020-04-23 18:45:00;6;14;3;52;39;8;22;49;41;10;7
2020-04-23 19:00:00;4;14;4;46;46;12;16;47;34;6;5
2020-04-23 19:15:00;8;12;3;41;29;10;16;36;31;1;1
2020-04-23 19:30:00;6;17;5;50;26;9;24;46;26;12;10
2020-04-23 19:45:00;7;16;3;31;28;6;12;34;32;10;8
2020-04-23 20:00:00;5;6;2;32;27;5;17;41;34;6;3
2020-04-23 20:15:00;3;5;4;44;33;12;13;36;19;8;8
2020-04-23 20:30:00;4;8;6;29;22;7;20;29;29;5;4
2020-04-23 20:45:00;3;8;5;29;14;10;16;29;23;3;3
2020-04-23 21:00:00;1;10;5;31;20;7;7;34;18;6;4
2020-04-23 21:15:00;2;3;3;23;17;5;10;30;22;7;6
2020-04-23 21:30:00;2;5;0;19;15;7;15;10;18;3;1
2020-04-23 21:45:00;1;5;3;18;12;5;5;16;16;3;2
2020-04-23 22:00:00;3;2;1;16;13;5;5;13;13;2;2
2020-04-23 22:15:00;0;3;2;13;2;40;6;14;12;2;2
2020-04-23 22:30:00;2;2;1;10;6;41;1;16;7;1;1
2020-04-23 22:45:00;2;4;2;10;6;17;1;10;10;2;2
2020-04-23 23:00:00;2;2;0;10;11;246;2;8;6;1;1
2020-04-23 23:15:00;3;2;1;6;5;151;2;8;3;0;0
2020-04-23 23:30:00;0;1;0;8;6;245;4;5;5;2;3
2020-04-23 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
