DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-04-14 00:00:00;1;3;3;3;0;0
2020-04-14 00:15:00;6;2;7;2;0;0
2020-04-14 00:30:00;1;1;7;2;0;0
2020-04-14 00:45:00;2;2;2;1;0;0
2020-04-14 01:00:00;3;1;3;2;0;0
2020-04-14 01:15:00;5;1;3;6;0;0
2020-04-14 01:30:00;1;4;3;0;0;0
2020-04-14 01:45:00;3;0;1;2;0;0
2020-04-14 02:00:00;3;2;2;4;0;0
2020-04-14 02:15:00;2;4;3;2;0;0
2020-04-14 02:30:00;5;2;0;0;0;0
2020-04-14 02:45:00;7;4;10;3;0;0
2020-04-14 03:00:00;3;2;3;2;0;0
2020-04-14 03:15:00;5;3;3;3;0;0
2020-04-14 03:30:00;4;2;4;4;0;0
2020-04-14 03:45:00;4;1;1;2;0;0
2020-04-14 04:00:00;10;9;7;5;0;0
2020-04-14 04:15:00;14;10;4;3;0;0
2020-04-14 04:30:00;14;7;9;6;0;0
2020-04-14 04:45:00;16;9;17;5;0;0
2020-04-14 05:00:00;27;15;19;8;0;0
2020-04-14 05:15:00;31;25;48;28;0;0
2020-04-14 05:30:00;41;33;64;57;0;0
2020-04-14 05:45:00;51;28;80;59;0;0
2020-04-14 06:00:00;58;59;63;53;0;0
2020-04-14 06:15:00;39;43;73;58;0;0
2020-04-14 06:30:00;69;61;98;97;0;0
2020-04-14 06:45:00;69;65;94;85;0;0
2020-04-14 07:00:00;48;48;83;76;0;0
2020-04-14 07:15:00;51;48;90;74;5;0
2020-04-14 07:30:00;70;60;97;87;0;1
2020-04-14 07:45:00;42;45;50;43;0;0
2020-04-14 08:00:00;60;32;26;50;2;0
2020-04-14 08:15:00;74;60;90;54;1;0
2020-04-14 08:30:00;82;49;89;64;5;0
2020-04-14 08:45:00;68;50;81;62;4;0
2020-04-14 09:00:00;79;47;78;63;2;0
2020-04-14 09:15:00;74;60;69;46;7;1
2020-04-14 09:30:00;83;65;64;51;6;0
2020-04-14 09:45:00;98;67;74;64;5;0
2020-04-14 10:00:00;85;65;80;58;6;3
2020-04-14 10:15:00;91;76;75;47;18;0
2020-04-14 10:30:00;78;60;80;54;6;0
2020-04-14 10:45:00;82;68;72;42;2;0
2020-04-14 11:00:00;96;71;80;62;3;0
2020-04-14 11:15:00;98;90;94;59;6;0
2020-04-14 11:30:00;97;76;86;60;15;3
2020-04-14 11:45:00;98;66;54;52;12;0
2020-04-14 12:00:00;83;90;72;48;18;0
2020-04-14 12:15:00;88;89;82;65;3;0
2020-04-14 12:30:00;87;73;89;59;1;0
2020-04-14 12:45:00;64;67;83;59;4;0
2020-04-14 13:00:00;90;82;77;67;6;0
2020-04-14 13:15:00;86;76;71;45;12;0
2020-04-14 13:30:00;84;77;84;67;3;1
2020-04-14 13:45:00;96;87;89;86;14;1
2020-04-14 14:00:00;80;87;79;75;12;14
2020-04-14 14:15:00;113;102;82;48;2;0
2020-04-14 14:30:00;96;110;81;66;6;0
2020-04-14 14:45:00;95;105;69;58;0;0
2020-04-14 15:00:00;113;128;79;56;6;0
2020-04-14 15:15:00;107;109;76;58;15;0
2020-04-14 15:30:00;99;102;70;64;15;0
2020-04-14 15:45:00;113;110;75;61;4;0
2020-04-14 16:00:00;117;133;70;55;24;2
2020-04-14 16:15:00;113;124;86;75;1;0
2020-04-14 16:30:00;119;131;76;64;23;1
2020-04-14 16:45:00;103;95;72;68;6;0
2020-04-14 17:00:00;116;120;86;73;14;5
2020-04-14 17:15:00;98;102;82;50;5;3
2020-04-14 17:30:00;91;95;65;59;6;2
2020-04-14 17:45:00;82;74;88;59;2;0
2020-04-14 18:00:00;95;78;69;60;6;0
2020-04-14 18:15:00;55;62;55;38;7;0
2020-04-14 18:30:00;74;67;57;52;21;0
2020-04-14 18:45:00;57;47;47;39;5;0
2020-04-14 19:00:00;55;50;47;33;17;0
2020-04-14 19:15:00;46;43;53;35;3;0
2020-04-14 19:30:00;45;41;47;41;7;0
2020-04-14 19:45:00;37;25;40;32;9;2
2020-04-14 20:00:00;36;26;29;30;1;4
2020-04-14 20:15:00;31;16;31;19;3;0
2020-04-14 20:30:00;25;18;29;25;7;0
2020-04-14 20:45:00;17;15;19;13;0;0
2020-04-14 21:00:00;25;17;22;19;0;0
2020-04-14 21:15:00;17;14;32;18;0;0
2020-04-14 21:30:00;17;18;28;21;0;0
2020-04-14 21:45:00;23;23;21;14;0;0
2020-04-14 22:00:00;39;34;17;9;0;0
2020-04-14 22:15:00;26;13;14;5;0;0
2020-04-14 22:30:00;12;9;11;11;0;0
2020-04-14 22:45:00;7;4;12;12;0;0
2020-04-14 23:00:00;9;7;7;4;0;0
2020-04-14 23:15:00;6;6;4;6;0;0
2020-04-14 23:30:00;2;1;13;6;0;0
