DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-08-20 00:00:00;17;11;8;1;0;7;1;0;0
2020-08-20 00:15:00;11;16;7;2;1;5;7;0;1
2020-08-20 00:30:00;6;15;13;6;4;7;2;0;0
2020-08-20 00:45:00;5;9;6;3;3;4;6;0;0
2020-08-20 01:00:00;4;5;5;1;1;5;3;0;0
2020-08-20 01:15:00;6;3;3;1;0;1;1;2;3
2020-08-20 01:30:00;3;3;7;5;0;6;5;1;1
2020-08-20 01:45:00;7;5;4;3;1;6;7;0;2
2020-08-20 02:00:00;4;2;5;2;0;13;4;0;1
2020-08-20 02:15:00;1;3;4;1;1;9;6;0;0
2020-08-20 02:30:00;4;7;4;2;2;7;0;0;0
2020-08-20 02:45:00;10;11;7;2;3;8;4;0;0
2020-08-20 03:00:00;6;4;4;1;1;8;3;0;0
2020-08-20 03:15:00;3;5;3;1;1;1;0;1;1
2020-08-20 03:30:00;5;9;6;4;2;9;5;0;0
2020-08-20 03:45:00;9;2;5;1;1;5;2;0;0
2020-08-20 04:00:00;3;3;3;2;1;6;2;0;1
2020-08-20 04:15:00;4;8;4;4;0;6;3;0;0
2020-08-20 04:30:00;9;5;4;2;1;15;5;1;1
2020-08-20 04:45:00;5;2;5;0;0;17;8;1;0
2020-08-20 05:00:00;15;7;10;1;0;24;15;1;0
2020-08-20 05:15:00;26;13;15;9;3;28;15;0;1
2020-08-20 05:30:00;25;20;25;7;2;49;30;1;2
2020-08-20 05:45:00;38;28;34;5;5;71;34;2;5
2020-08-20 06:00:00;18;18;23;2;1;37;22;3;6
2020-08-20 06:15:00;47;32;49;11;6;67;46;3;9
2020-08-20 06:30:00;49;40;44;7;9;55;31;5;7
2020-08-20 06:45:00;70;60;59;12;11;75;61;6;10
2020-08-20 07:00:00;68;75;61;18;13;63;50;7;9
2020-08-20 07:15:00;69;59;54;13;9;70;65;7;13
2020-08-20 07:30:00;70;86;65;11;8;77;68;4;12
2020-08-20 07:45:00;78;86;62;9;10;85;73;11;16
2020-08-20 08:00:00;56;63;58;12;12;73;64;8;10
2020-08-20 08:15:00;60;63;61;11;10;72;76;8;11
2020-08-20 08:30:00;78;76;57;16;5;62;54;12;21
2020-08-20 08:45:00;57;54;54;15;10;83;64;9;15
2020-08-20 09:00:00;70;64;74;17;9;88;67;6;11
2020-08-20 09:15:00;62;76;61;12;10;66;48;6;12
2020-08-20 09:30:00;86;76;72;17;14;85;56;11;11
