DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-08-27 00:00:00;5;5;3;1;4;3;0
2020-08-27 00:15:00;7;6;7;2;5;0;0
2020-08-27 00:30:00;2;2;2;2;2;0;0
2020-08-27 00:45:00;7;7;6;0;8;4;0
2020-08-27 01:00:00;3;4;1;1;6;3;0
2020-08-27 01:15:00;4;3;2;0;6;4;0
2020-08-27 01:30:00;2;0;0;1;4;3;0
2020-08-27 01:45:00;3;5;4;0;5;5;0
2020-08-27 02:00:00;2;3;2;0;4;2;0
2020-08-27 02:15:00;1;2;1;0;8;5;0
2020-08-27 02:30:00;4;3;0;2;5;0;0
2020-08-27 02:45:00;3;8;7;0;6;5;0
2020-08-27 03:00:00;4;6;7;1;4;1;0
2020-08-27 03:15:00;2;6;5;7;8;3;0
2020-08-27 03:30:00;1;3;2;3;6;2;0
2020-08-27 03:45:00;2;2;2;3;3;2;0
2020-08-27 04:00:00;5;4;2;2;9;8;0
2020-08-27 04:15:00;5;2;1;2;7;6;0
2020-08-27 04:30:00;6;6;4;1;8;6;0
2020-08-27 04:45:00;13;5;2;3;11;7;0
2020-08-27 05:00:00;21;8;5;9;21;11;0
2020-08-27 05:15:00;29;25;12;9;26;10;0
2020-08-27 05:30:00;33;11;8;7;40;13;0
2020-08-27 05:45:00;38;36;25;8;38;16;0
2020-08-27 06:00:00;44;18;12;13;48;30;0
2020-08-27 06:15:00;57;33;28;13;64;26;0
2020-08-27 06:30:00;66;44;38;16;63;21;0
2020-08-27 06:45:00;59;38;40;28;73;45;1
2020-08-27 07:00:00;65;47;40;31;61;29;1
2020-08-27 07:15:00;65;58;48;32;77;33;0
2020-08-27 07:30:00;97;51;41;31;91;22;0
2020-08-27 07:45:00;70;45;42;34;73;35;1
2020-08-27 08:00:00;68;48;42;37;65;30;1
2020-08-27 08:15:00;56;32;32;37;66;31;2
2020-08-27 08:30:00;60;39;39;38;77;29;1
2020-08-27 08:45:00;63;39;31;23;72;43;0
2020-08-27 09:00:00;56;36;29;16;73;34;2
2020-08-27 09:15:00;71;48;45;31;65;63;1
2020-08-27 09:30:00;77;54;44;28;69;33;1
2020-08-27 09:45:00;68;49;44;43;58;53;2
2020-08-27 10:00:00;68;43;43;30;76;42;1
2020-08-27 10:15:00;64;39;28;42;68;48;2
2020-08-27 10:30:00;87;43;44;27;70;36;3
2020-08-27 10:45:00;72;43;39;44;43;71;1
2020-08-27 11:00:00;85;53;47;31;76;43;1
2020-08-27 11:15:00;66;50;43;34;86;40;3
2020-08-27 11:30:00;89;56;42;42;75;47;3
2020-08-27 11:45:00;56;48;40;34;80;42;1
2020-08-27 12:00:00;68;40;35;52;104;52;2
2020-08-27 12:15:00;72;50;40;38;66;43;2
2020-08-27 12:30:00;80;49;39;35;73;45;2
2020-08-27 12:45:00;62;47;40;29;95;51;2
2020-08-27 13:00:00;66;59;47;31;97;51;1
2020-08-27 13:15:00;77;46;47;33;91;50;1
2020-08-27 13:30:00;71;39;37;41;86;46;3
2020-08-27 13:45:00;79;39;35;36;88;52;1
2020-08-27 14:00:00;69;42;35;50;77;37;0
2020-08-27 14:15:00;68;51;42;39;86;57;1
2020-08-27 14:30:00;74;45;40;33;87;49;2
2020-08-27 14:45:00;86;54;50;38;98;58;1
2020-08-27 15:00:00;88;52;47;37;69;45;1
2020-08-27 15:15:00;84;53;47;49;105;64;0
2020-08-27 15:30:00;88;56;52;40;81;43;2
2020-08-27 15:45:00;80;45;46;46;91;54;3
2020-08-27 16:00:00;92;60;54;55;95;50;4
2020-08-27 16:15:00;107;80;65;33;106;62;2
2020-08-27 16:30:00;82;51;45;63;90;45;5
2020-08-27 16:45:00;77;53;45;39;94;35;2
2020-08-27 17:00:00;81;53;44;58;102;57;0
2020-08-27 17:15:00;78;53;43;41;90;48;4
2020-08-27 17:30:00;71;37;36;45;79;44;0
2020-08-27 17:45:00;54;47;35;32;82;35;0
2020-08-27 18:00:00;67;39;34;21;70;27;0
2020-08-27 18:15:00;59;39;38;19;77;24;0
2020-08-27 18:30:00;49;37;33;13;79;34;0
2020-08-27 18:45:00;46;36;29;18;63;24;0
2020-08-27 19:00:00;45;30;25;18;68;28;3
2020-08-27 19:15:00;47;29;22;14;41;21;1
2020-08-27 19:30:00;38;19;16;9;40;10;1
2020-08-27 19:45:00;33;23;18;8;54;20;0
2020-08-27 20:00:00;44;24;17;9;46;11;0
2020-08-27 20:15:00;34;20;14;7;39;15;1
2020-08-27 20:30:00;29;17;7;5;29;10;0
2020-08-27 20:45:00;29;21;11;10;32;17;0
2020-08-27 21:00:00;27;14;9;6;30;12;0
2020-08-27 21:15:00;35;15;10;8;30;11;0
2020-08-27 21:30:00;17;13;8;2;27;7;0
2020-08-27 21:45:00;25;20;15;8;30;9;0
2020-08-27 22:00:00;17;11;8;4;29;8;0
2020-08-27 22:15:00;22;14;9;9;29;9;0
2020-08-27 22:30:00;8;6;3;5;23;9;0
2020-08-27 22:45:00;13;13;6;3;21;10;0
2020-08-27 23:00:00;9;9;5;5;14;6;0
2020-08-27 23:15:00;6;4;4;6;13;5;0
2020-08-27 23:30:00;9;7;2;2;18;10;0
2020-08-27 23:45:00;9;5;5;1;8;10;0
