DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2020-08-16 00:00:00;6;6;2;2;0;10;1;0;0;0;0
2020-08-16 00:15:00;23;10;2;3;0;11;2;0;0;0;0
2020-08-16 00:30:00;17;12;3;9;0;10;6;0;0;0;0
2020-08-16 00:45:00;16;6;0;2;0;10;8;0;0;0;0
2020-08-16 01:00:00;7;2;4;3;0;10;4;0;0;0;0
2020-08-16 01:15:00;12;14;5;4;0;8;3;0;0;0;0
2020-08-16 01:30:00;18;9;4;2;0;8;1;0;0;0;0
2020-08-16 01:45:00;15;4;2;2;0;7;1;0;0;0;0
2020-08-16 02:00:00;7;10;3;1;0;7;1;0;0;0;0
2020-08-16 02:15:00;12;2;0;4;0;5;1;0;0;0;0
2020-08-16 02:30:00;4;1;1;2;0;1;3;0;0;0;0
2020-08-16 02:45:00;6;4;0;0;0;0;3;0;0;0;0
2020-08-16 03:00:00;11;2;2;2;0;2;3;0;0;0;0
2020-08-16 03:15:00;5;1;1;1;0;5;1;0;0;0;0
2020-08-16 03:30:00;5;4;1;1;0;5;1;0;0;0;0
2020-08-16 03:45:00;5;7;1;0;0;3;1;0;0;0;0
2020-08-16 04:00:00;6;4;1;0;0;3;2;0;0;0;0
2020-08-16 04:15:00;6;3;0;1;0;1;1;0;0;0;0
2020-08-16 04:30:00;2;2;0;0;0;0;2;0;0;0;0
2020-08-16 04:45:00;6;4;0;1;0;2;0;0;0;0;0
2020-08-16 05:00:00;6;8;0;1;0;7;1;0;0;0;0
2020-08-16 05:15:00;9;7;0;2;0;5;1;0;0;0;0
2020-08-16 05:30:00;6;3;0;3;0;15;1;0;0;0;0
2020-08-16 05:45:00;8;3;0;5;0;6;4;0;0;0;0
2020-08-16 06:00:00;6;7;1;1;0;8;0;0;0;0;0
2020-08-16 06:15:00;11;8;0;3;0;4;3;0;0;0;0
2020-08-16 06:30:00;13;2;0;4;0;4;2;0;0;0;0
2020-08-16 06:45:00;7;7;2;6;0;1;2;0;0;0;0
2020-08-16 07:00:00;18;9;3;7;0;8;3;0;0;0;0
2020-08-16 07:15:00;7;11;0;6;0;5;5;0;0;0;0
2020-08-16 07:30:00;17;13;4;15;0;9;7;0;0;0;0
2020-08-16 07:45:00;14;12;1;12;0;8;10;0;0;0;0
2020-08-16 08:00:00;22;13;1;12;0;6;6;0;0;0;0
2020-08-16 08:15:00;12;8;6;25;0;10;13;0;0;0;0
2020-08-16 08:30:00;20;13;2;11;0;10;10;0;0;0;0
2020-08-16 08:45:00;22;22;6;12;0;10;11;0;0;0;0
2020-08-16 09:00:00;34;20;6;10;0;11;11;0;0;0;0
2020-08-16 09:15:00;26;19;6;24;0;14;9;0;0;0;0
2020-08-16 09:30:00;34;22;2;22;0;16;16;0;0;0;0
2020-08-16 09:45:00;43;33;10;10;0;19;11;0;0;0;0
