DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2020-06-18 00:00:00;5;3;4;2;4;11;7;2;0;0;0;0;0;0
2020-06-18 00:15:00;9;7;4;1;4;11;7;4;0;0;0;0;0;0
2020-06-18 00:30:00;7;5;4;2;6;12;4;3;0;0;0;0;0;0
2020-06-18 00:45:00;6;10;1;0;4;6;2;3;0;0;0;0;0;0
2020-06-18 01:00:00;5;3;5;0;5;8;1;2;0;0;0;0;0;7
2020-06-18 01:15:00;7;7;2;1;6;4;0;0;0;0;0;0;0;0
2020-06-18 01:30:00;5;3;2;0;2;5;2;1;0;0;0;0;0;0
2020-06-18 01:45:00;4;3;3;0;4;3;2;1;0;0;0;0;0;0
2020-06-18 02:00:00;3;3;3;0;7;4;3;3;0;0;0;0;0;0
2020-06-18 02:15:00;6;5;2;0;3;5;1;1;0;0;0;0;0;0
2020-06-18 02:30:00;4;2;2;2;3;4;3;0;0;0;0;0;0;0
2020-06-18 02:45:00;2;1;2;0;6;4;2;1;0;0;0;0;0;0
2020-06-18 03:00:00;6;4;4;1;3;1;1;2;0;0;0;0;0;0
2020-06-18 03:15:00;7;0;1;0;2;1;1;2;0;0;0;0;0;0
2020-06-18 03:30:00;6;4;1;1;3;3;3;0;0;0;0;0;0;0
2020-06-18 03:45:00;4;4;5;0;6;3;3;3;0;0;0;0;0;0
2020-06-18 04:00:00;8;2;1;1;1;3;2;2;0;0;0;0;0;0
2020-06-18 04:15:00;8;4;2;0;5;7;3;7;0;0;0;0;0;0
2020-06-18 04:30:00;10;7;7;2;3;11;9;8;0;0;0;0;0;0
2020-06-18 05:00:00;18;12;9;0;12;20;10;10;0;0;0;0;0;0
2020-06-18 05:15:00;31;21;18;1;21;31;10;16;0;0;0;0;0;0
2020-06-18 05:30:00;51;35;30;16;38;46;26;24;0;0;0;0;0;0
2020-06-18 05:45:00;56;49;24;11;36;50;59;40;0;0;0;0;0;0
2020-06-18 06:00:00;53;50;22;7;49;52;84;65;0;0;0;0;0;0
2020-06-18 06:15:00;66;54;40;8;51;82;55;44;0;0;0;0;0;0
2020-06-18 06:30:00;86;89;36;15;63;102;36;33;0;0;0;0;0;2
2020-06-18 06:45:00;97;99;33;26;60;100;24;29;0;0;6;0;0;0
2020-06-18 07:00:00;110;114;36;25;66;87;26;23;0;0;0;0;0;4
2020-06-18 07:15:00;100;113;48;30;94;107;36;23;0;0;0;0;0;0
2020-06-18 07:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-18 07:45:00;109;128;70;41;97;122;47;31;0;0;0;0;0;0
2020-06-18 08:00:00;114;132;59;35;85;103;44;30;0;0;9;0;0;0
2020-06-18 08:15:00;118;127;37;24;76;97;44;29;0;0;0;0;0;0
2020-06-18 08:30:00;89;99;44;24;87;94;42;35;0;0;0;0;0;0
2020-06-18 08:45:00;106;116;36;30;75;94;32;24;0;0;0;0;0;2
2020-06-18 09:00:00;88;90;31;20;62;87;33;21;0;0;0;0;0;0
2020-06-18 09:15:00;88;103;41;17;69;101;33;26;0;4;0;0;0;0
2020-06-18 09:30:00;95;113;33;14;59;90;39;27;0;0;0;0;0;0
2020-06-18 09:45:00;106;121;31;16;80;121;33;30;0;0;0;0;0;0
2020-06-18 10:00:00;113;122;23;27;84;113;24;22;0;0;0;0;0;0
2020-06-18 10:15:00;86;97;30;14;65;94;33;25;0;0;0;0;0;7
2020-06-18 10:30:00;96;128;43;27;97;109;53;37;0;0;0;0;0;45
2020-06-18 10:45:00;108;112;32;24;90;120;50;41;0;0;11;0;0;0
2020-06-18 11:00:00;107;106;41;26;87;118;43;33;0;0;0;0;0;5
2020-06-18 11:15:00;104;128;32;16;86;109;51;41;0;0;0;0;0;0
2020-06-18 11:30:00;97;101;34;22;100;126;55;41;0;0;0;0;0;1
