DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2020-05-29 00:00:00;6;7;3;1;0;0;2;2;4;2;0;5;8;1;3;1;0
2020-05-29 00:15:00;6;10;3;1;0;0;0;6;13;1;0;5;5;3;9;0;0
2020-05-29 00:30:00;8;14;8;0;2;0;1;7;7;2;2;9;7;4;3;0;0
2020-05-29 00:45:00;5;7;3;2;0;1;0;4;3;2;2;3;9;3;3;1;0
2020-05-29 01:00:00;6;7;4;0;0;0;0;2;6;4;2;7;4;1;0;1;0
2020-05-29 01:15:00;6;5;0;1;0;0;0;4;6;4;1;1;2;2;0;0;0
2020-05-29 01:30:00;5;5;4;0;0;0;0;3;1;3;1;5;5;0;0;0;0
2020-05-29 01:45:00;9;8;3;0;0;0;0;2;3;3;1;3;5;0;0;0;0
2020-05-29 02:00:00;7;6;3;1;0;0;0;5;3;4;0;6;3;1;0;2;0
2020-05-29 02:15:00;9;4;3;0;0;0;0;2;2;1;0;6;3;0;0;0;0
2020-05-29 02:30:00;2;8;1;0;0;1;0;0;4;2;0;2;5;3;1;1;0
2020-05-29 02:45:00;8;3;0;0;0;1;0;1;0;2;0;6;6;0;1;1;0
2020-05-29 03:00:00;6;3;0;0;0;0;0;3;3;2;0;5;4;2;0;0;0
2020-05-29 03:15:00;4;5;0;0;0;2;0;4;6;2;0;2;2;1;0;1;0
2020-05-29 03:30:00;3;7;0;1;0;0;0;2;2;3;0;2;1;0;0;0;0
2020-05-29 03:45:00;5;2;1;0;0;0;0;1;1;2;2;5;4;0;0;0;0
2020-05-29 04:00:00;4;4;1;0;0;0;0;3;1;4;0;1;1;1;0;0;0
2020-05-29 04:15:00;7;19;1;0;0;0;0;6;4;3;2;2;4;0;0;0;0
2020-05-29 04:30:00;15;16;2;1;0;0;0;5;9;4;0;7;4;1;0;1;0
2020-05-29 04:45:00;13;16;7;0;0;0;0;6;7;6;1;9;4;2;3;0;0
2020-05-29 05:00:00;24;43;26;0;0;0;0;4;9;11;3;17;8;6;3;1;0
2020-05-29 05:15:00;31;48;53;2;0;0;0;15;13;12;7;27;12;9;6;1;0
2020-05-29 05:30:00;47;62;64;0;0;0;1;19;33;17;10;25;17;9;7;1;0
2020-05-29 05:45:00;63;50;50;1;0;0;0;36;37;28;17;32;15;8;4;1;0
2020-05-29 06:00:00;48;40;42;3;1;0;0;35;39;22;15;25;16;9;8;3;0
2020-05-29 06:15:00;66;64;57;4;0;1;0;38;30;22;16;41;27;18;14;2;0
2020-05-29 06:30:00;90;76;75;6;0;1;0;27;25;20;11;40;42;22;26;7;0
2020-05-29 06:45:00;94;73;78;9;0;1;1;40;60;18;19;43;47;37;20;11;0
2020-05-29 07:00:00;76;68;71;7;0;2;1;50;29;18;14;50;55;42;11;12;0
2020-05-29 07:15:00;78;76;70;17;1;0;1;67;56;25;24;67;57;53;16;25;0
2020-05-29 07:30:00;71;82;94;20;0;0;3;67;69;28;14;68;62;59;26;31;0
2020-05-29 08:00:00;85;81;78;17;1;1;1;55;74;23;18;55;56;42;25;16;0
2020-05-29 08:15:00;65;75;70;8;0;2;3;61;63;30;19;46;48;44;15;14;0
