2020-09-16 00:00:00;1;7;3;1;3;3;1;0;7;3;2;0;2;1;1;0;0;0;0;0;0
2020-09-16 00:15:00;5;12;5;1;0;4;0;1;5;5;3;0;2;3;0;0;0;0;0;0;0
2020-09-16 00:30:00;4;12;5;1;1;3;0;0;4;7;2;1;0;1;0;0;0;0;0;0;0
2020-09-16 00:45:00;2;1;3;0;1;2;0;0;1;4;0;1;0;0;0;0;0;0;0;0;0
2020-09-16 01:00:00;5;5;1;0;1;3;0;0;4;1;0;1;1;0;2;0;0;0;0;0;0
2020-09-16 01:15:00;3;5;1;3;0;1;0;0;4;2;0;0;1;2;0;0;0;0;0;0;0
2020-09-16 01:30:00;2;4;5;0;1;2;0;0;2;1;0;0;0;3;1;0;0;0;0;0;0
2020-09-16 01:45:00;4;0;2;0;1;0;0;0;2;2;1;0;2;5;0;0;0;0;0;0;0
2020-09-16 02:00:00;1;4;1;0;0;1;0;0;2;2;1;0;1;4;0;0;0;0;0;0;0
2020-09-16 02:15:00;1;1;2;1;0;1;0;0;3;0;0;0;1;4;1;0;0;0;0;0;0
2020-09-16 02:30:00;5;3;1;0;0;1;0;0;3;1;0;0;4;3;1;0;0;0;0;0;0
2020-09-16 02:45:00;1;4;1;4;2;0;0;0;4;1;1;0;0;3;0;0;0;0;0;0;0
2020-09-16 03:00:00;6;3;3;1;0;1;0;0;1;1;0;0;3;0;0;0;0;0;0;0;0
2020-09-16 03:15:00;1;4;0;0;0;1;0;0;3;2;0;0;0;2;0;0;0;0;0;0;0
2020-09-16 03:30:00;2;4;0;1;2;1;0;0;3;3;2;0;1;2;0;0;0;0;0;0;0
2020-09-16 03:45:00;3;5;0;0;0;1;0;0;3;0;0;0;1;1;0;0;0;0;0;0;0
2020-09-16 04:00:00;1;3;1;1;2;2;2;0;4;1;0;1;2;4;0;0;0;0;0;0;0
2020-09-16 04:15:00;2;5;0;1;4;1;0;0;2;4;1;0;3;4;4;0;0;0;0;0;0
2020-09-16 04:30:00;4;3;1;1;1;3;0;0;2;3;0;2;4;3;1;0;0;0;0;0;0
2020-09-16 04:45:00;8;3;3;1;1;3;1;0;9;6;0;0;5;7;1;0;0;0;0;0;0
2020-09-16 05:00:00;8;13;3;0;5;15;2;0;6;3;3;3;6;8;6;0;0;0;0;0;0
2020-09-16 05:15:00;14;18;2;6;12;12;5;0;17;22;11;1;10;4;4;0;0;0;0;0;0
2020-09-16 05:30:00;31;35;12;4;19;29;3;2;20;21;16;5;9;13;5;0;0;0;0;0;0
2020-09-16 05:45:00;46;43;25;3;12;23;5;4;32;32;7;16;25;14;13;0;0;0;0;0;0
2020-09-16 06:00:00;35;38;21;12;13;22;3;0;25;27;1;28;46;31;23;0;0;0;0;0;0
2020-09-16 06:15:00;29;44;28;5;12;27;1;0;27;38;8;9;33;16;13;0;0;0;0;0;0
2020-09-16 06:30:00;51;55;29;12;22;33;5;1;45;43;17;4;39;23;21;0;0;0;0;0;0
2020-09-16 06:45:00;65;47;34;2;19;32;3;1;31;46;22;9;25;18;23;0;0;0;0;0;0
2020-09-16 07:00:00;68;66;48;8;32;61;5;2;33;58;24;6;63;31;32;0;0;1;0;0;0
2020-09-16 07:15:00;63;71;42;21;37;51;12;1;43;54;22;7;66;47;47;0;1;0;0;0;0
2020-09-16 07:30:00;69;58;47;22;40;65;9;1;57;63;28;13;59;31;20;0;0;0;0;0;0
2020-09-16 07:45:00;73;83;59;28;67;73;29;9;60;52;31;20;72;37;49;2;0;0;0;1;0
2020-09-16 08:00:00;61;64;41;12;54;47;12;6;49;46;20;17;55;26;34;0;0;0;0;0;0
2020-09-16 08:15:00;66;85;49;17;45;62;23;3;54;56;28;27;61;34;28;0;0;1;0;0;0
2020-09-16 08:30:00;50;70;50;22;25;28;11;5;35;44;16;25;51;25;21;1;0;0;0;0;0
2020-09-16 08:45:00;46;72;53;28;37;44;22;5;53;42;24;22;53;24;22;0;0;2;0;0;0
2020-09-16 09:00:00;34;56;33;12;25;46;14;7;32;37;20;14;53;30;22;0;0;0;0;0;0
