DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-01-18 00:00:00;18;1;4;9;6
2020-01-18 00:15:00;16;2;11;13;11
2020-01-18 00:30:00;10;1;2;11;13
2020-01-18 00:45:00;14;0;1;6;5
2020-01-18 01:00:00;6;0;4;9;5
2020-01-18 01:15:00;10;2;10;12;10
2020-01-18 01:30:00;3;0;9;12;13
2020-01-18 01:45:00;6;0;5;10;20
2020-01-18 02:00:00;8;0;3;3;11
2020-01-18 02:15:00;6;3;5;7;5
2020-01-18 02:30:00;1;0;0;5;1
2020-01-18 02:45:00;2;0;3;8;11
2020-01-18 03:00:00;4;0;2;5;7
2020-01-18 03:15:00;7;2;5;10;1
2020-01-18 03:30:00;0;0;1;6;1
2020-01-18 03:45:00;2;0;0;4;2
2020-01-18 04:00:00;7;5;1;3;2
2020-01-18 04:15:00;0;0;1;4;2
2020-01-18 04:30:00;2;0;1;1;3
2020-01-18 04:45:00;3;1;3;5;2
2020-01-18 05:00:00;3;1;1;4;3
2020-01-18 05:15:00;3;1;3;4;3
2020-01-18 05:30:00;6;1;1;5;3
2020-01-18 05:45:00;3;2;3;5;1
2020-01-18 06:00:00;10;2;5;10;7
2020-01-18 06:15:00;6;1;1;3;3
2020-01-18 06:30:00;6;3;1;7;10
2020-01-18 06:45:00;11;6;5;18;6
2020-01-18 07:00:00;10;5;3;7;8
2020-01-18 07:15:00;10;4;3;7;12
2020-01-18 07:30:00;16;7;4;8;23
2020-01-18 07:45:00;18;5;5;12;27
2020-01-18 08:00:00;19;14;6;11;11
2020-01-18 08:15:00;19;5;9;5;29
2020-01-18 08:30:00;25;13;16;14;36
2020-01-18 08:45:00;27;22;11;18;29
2020-01-18 09:00:00;19;21;9;22;27
2020-01-18 09:15:00;36;18;12;20;38
2020-01-18 09:30:00;33;17;17;23;48
2020-01-18 09:45:00;44;24;13;25;50
2020-01-18 10:00:00;40;31;14;31;54
2020-01-18 10:15:00;40;16;20;31;47
2020-01-18 10:30:00;39;23;18;39;51
2020-01-18 10:45:00;39;22;16;25;60
2020-01-18 11:00:00;51;34;21;30;59
2020-01-18 11:15:00;46;21;15;23;62
2020-01-18 11:30:00;47;22;16;26;68
2020-01-18 11:45:00;60;23;20;29;67
2020-01-18 12:00:00;40;21;26;26;63
2020-01-18 12:15:00;47;14;17;24;56
2020-01-18 12:30:00;41;15;22;30;74
2020-01-18 12:45:00;43;10;23;31;66
2020-01-18 13:00:00;47;11;19;30;65
2020-01-18 13:15:00;44;14;19;34;49
2020-01-18 13:30:00;44;9;19;28;57
2020-01-18 13:45:00;33;16;17;30;45
2020-01-18 14:00:00;43;16;20;29;71
2020-01-18 14:15:00;50;11;19;36;59
2020-01-18 14:30:00;50;15;19;27;61
2020-01-18 14:45:00;43;6;23;33;53
2020-01-18 15:00:00;50;17;18;33;56
2020-01-18 15:15:00;44;12;20;29;60
2020-01-18 15:30:00;43;11;16;25;61
2020-01-18 15:45:00;27;10;20;29;58
2020-01-18 16:00:00;42;13;15;27;55
2020-01-18 16:15:00;43;8;11;18;44
2020-01-18 16:30:00;37;11;8;26;46
2020-01-18 16:45:00;34;12;16;28;45
2020-01-18 17:00:00;41;9;20;30;54
2020-01-18 17:15:00;42;10;15;27;38
2020-01-18 17:30:00;44;9;17;34;70
2020-01-18 17:45:00;36;18;14;26;61
2020-01-18 18:00:00;28;13;8;20;64
2020-01-18 18:15:00;31;15;5;23;50
2020-01-18 18:30:00;37;13;14;29;55
2020-01-18 18:45:00;49;27;8;18;53
2020-01-18 19:00:00;54;48;12;26;47
2020-01-18 19:15:00;33;29;7;13;50
2020-01-18 19:30:00;51;41;12;31;44
2020-01-18 19:45:00;35;29;11;28;46
2020-01-18 20:00:00;25;15;13;29;36
2020-01-18 20:15:00;25;10;6;14;54
2020-01-18 20:30:00;36;11;5;17;35
2020-01-18 20:45:00;24;11;3;26;36
2020-01-18 21:00:00;28;8;14;13;26
2020-01-18 21:15:00;14;2;6;12;34
2020-01-18 21:30:00;11;0;3;8;20
2020-01-18 21:45:00;21;3;6;10;20
2020-01-18 22:00:00;23;5;13;21;45
2020-01-18 22:15:00;22;1;12;16;37
2020-01-18 22:30:00;32;0;4;5;23
2020-01-18 22:45:00;13;0;3;9;22
2020-01-18 23:00:00;36;4;9;18;22
2020-01-18 23:15:00;16;0;4;12;14
2020-01-18 23:30:00;25;2;5;11;16
2020-01-18 23:45:00;21;1;7;10;16
