DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2020-03-12 00:00:00;7;6;0;0;0;0;0;0
2020-03-12 00:15:00;4;6;0;0;0;0;0;0
2020-03-12 00:30:00;7;1;0;0;0;0;0;0
2020-03-12 00:45:00;7;2;0;0;0;0;0;0
2020-03-12 01:00:00;1;2;1;1;0;0;0;0
2020-03-12 01:15:00;2;4;1;2;0;0;0;0
2020-03-12 01:30:00;7;0;0;0;0;0;0;0
2020-03-12 01:45:00;0;0;0;0;0;0;0;0
2020-03-12 02:00:00;1;4;1;1;0;0;0;0
2020-03-12 02:15:00;1;1;1;0;0;0;0;0
2020-03-12 02:30:00;0;3;0;0;0;0;0;0
2020-03-12 02:45:00;0;1;1;1;0;0;0;0
2020-03-12 03:00:00;3;0;0;0;0;0;0;0
2020-03-12 03:15:00;0;1;1;0;0;0;0;0
2020-03-12 03:30:00;2;0;0;0;0;0;0;0
2020-03-12 03:45:00;3;0;1;2;0;0;0;0
2020-03-12 04:00:00;4;2;1;1;0;0;0;0
2020-03-12 04:15:00;3;2;0;1;0;0;0;0
2020-03-12 04:30:00;6;2;0;0;0;0;0;0
2020-03-12 04:45:00;11;2;0;0;0;0;0;0
2020-03-12 05:00:00;9;7;1;1;0;0;0;0
2020-03-12 05:15:00;24;15;1;2;0;0;0;0
2020-03-12 05:30:00;20;17;2;0;0;0;0;0
2020-03-12 05:45:00;39;34;1;1;0;0;0;0
2020-03-12 06:00:00;36;31;0;0;0;0;0;0
2020-03-12 06:15:00;48;39;4;1;0;0;0;0
2020-03-12 06:30:00;58;37;4;4;0;0;0;0
2020-03-12 06:45:00;47;44;1;1;0;0;0;0
2020-03-12 07:00:00;83;48;1;1;0;0;0;0
2020-03-12 07:15:00;72;79;3;5;0;0;0;0
2020-03-12 07:30:00;57;57;1;2;0;0;1;0
2020-03-12 07:45:00;127;64;3;6;0;0;0;14
2020-03-12 08:00:00;101;54;5;5;0;0;0;0
2020-03-12 08:15:00;67;56;2;3;0;0;1;5
2020-03-12 08:30:00;67;67;2;1;0;0;0;0
2020-03-12 08:45:00;63;49;3;2;0;0;0;0
