DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-10-09 00:00:00;4;0;0;0;8;8;4;4;1;0;1;0;0
2020-10-09 00:15:00;1;5;0;0;9;8;8;6;4;2;0;0;0
2020-10-09 00:30:00;3;3;0;0;3;5;5;3;0;1;0;0;0
2020-10-09 00:45:00;2;1;0;0;2;3;4;3;4;0;0;0;0
2020-10-09 01:00:00;6;0;0;0;2;0;3;1;2;0;0;0;0
2020-10-09 01:15:00;1;4;1;0;3;3;3;6;3;0;0;0;0
2020-10-09 01:30:00;1;1;0;0;1;3;1;0;1;0;2;0;0
2020-10-09 01:45:00;1;0;0;0;2;2;1;0;1;0;0;0;0
2020-10-09 02:00:00;0;1;0;1;1;2;3;0;0;0;1;0;0
2020-10-09 02:15:00;1;0;0;0;0;0;1;1;0;0;0;0;0
2020-10-09 02:30:00;0;1;0;0;3;3;1;1;2;2;0;0;0
2020-10-09 02:45:00;0;1;0;0;1;1;1;2;0;0;0;0;0
2020-10-09 03:00:00;3;3;2;0;2;2;3;2;2;0;0;0;1
2020-10-09 03:15:00;2;0;0;0;3;2;3;1;3;2;0;0;0
2020-10-09 03:30:00;1;1;1;0;2;3;4;0;0;2;0;0;0
2020-10-09 03:45:00;0;0;0;0;2;3;1;0;2;0;0;0;0
2020-10-09 04:00:00;1;1;0;0;2;4;5;2;2;2;0;0;0
2020-10-09 04:15:00;2;0;0;0;3;3;6;3;4;1;0;0;0
2020-10-09 04:30:00;4;3;4;0;7;7;3;0;4;2;0;0;0
2020-10-09 04:45:00;1;1;1;1;10;7;10;5;3;1;0;0;0
2020-10-09 05:00:00;5;2;1;0;7;8;20;17;4;2;0;0;0
2020-10-09 05:15:00;3;1;0;0;12;13;42;41;3;2;4;0;0
2020-10-09 05:30:00;7;4;0;0;24;18;55;39;19;6;2;1;0
2020-10-09 05:45:00;7;5;0;0;43;37;53;44;23;8;2;2;1
2020-10-09 06:00:00;17;10;1;0;38;41;24;31;27;10;5;0;1
2020-10-09 06:15:00;13;6;1;1;42;45;49;38;33;10;3;2;1
2020-10-09 06:30:00;12;14;5;3;40;50;58;62;25;11;2;2;3
2020-10-09 06:45:00;18;5;0;7;43;43;70;69;45;13;3;8;0
2020-10-09 07:00:00;19;19;3;4;37;41;56;45;137;25;3;4;2
2020-10-09 07:15:00;37;22;1;4;67;57;91;77;109;67;6;0;1
2020-10-09 07:30:00;54;49;0;8;79;86;107;73;127;80;5;1;4
2020-10-09 07:45:00;59;41;1;13;98;115;97;70;102;60;13;0;0
2020-10-09 08:00:00;50;37;2;16;100;113;57;47;62;39;7;1;1
2020-10-09 08:15:00;32;20;2;7;65;71;57;45;48;23;6;2;1
2020-10-09 08:30:00;24;15;1;6;50;53;53;32;52;26;7;1;2
2020-10-09 08:45:00;32;22;2;8;56;59;70;42;54;17;5;4;1
2020-10-09 09:00:00;17;21;2;5;53;44;46;23;36;12;4;0;0
2020-10-09 09:15:00;27;13;1;6;53;52;48;17;59;24;5;1;0
2020-10-09 09:30:00;25;17;1;8;54;49;52;31;59;19;4;0;3
2020-10-09 09:45:00;20;16;2;2;46;43;46;20;45;20;6;3;0
2020-10-09 10:00:00;33;16;1;4;53;62;61;25;54;16;5;0;1
2020-10-09 10:15:00;28;23;2;1;53;50;65;28;43;18;136;2;1
2020-10-09 10:30:00;30;19;0;2;53;55;55;20;54;19;5;0;0
2020-10-09 10:45:00;41;25;1;5;52;71;59;36;51;20;6;1;1
2020-10-09 11:00:00;33;29;3;4;42;66;62;24;45;23;7;0;2
2020-10-09 11:15:00;50;33;4;5;62;58;57;24;47;15;3;0;2
2020-10-09 11:30:00;53;18;1;4;63;57;57;21;42;17;4;0;1
2020-10-09 11:45:00;49;33;1;3;66;67;61;37;53;24;3;1;2
