DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2019-11-29 00:00:00;1;10;1;2;0;1;0;3;0;0;0;0;0
2019-11-29 00:15:00;0;6;5;5;7;5;2;3;0;0;0;0;0
2019-11-29 00:30:00;1;7;2;3;3;4;2;2;0;0;0;0;0
2019-11-29 00:45:00;0;2;2;2;1;4;1;1;0;0;0;0;0
2019-11-29 01:00:00;1;4;2;1;3;3;2;4;0;0;0;0;0
2019-11-29 01:15:00;0;1;6;6;4;1;4;0;0;0;0;0;0
2019-11-29 01:30:00;0;2;2;2;5;2;1;1;0;0;0;0;0
2019-11-29 01:45:00;1;2;1;1;4;5;4;1;0;0;0;0;0
2019-11-29 02:00:00;0;3;2;3;1;2;1;4;0;0;0;0;0
2019-11-29 02:15:00;0;0;5;5;6;1;4;1;0;0;0;0;0
2019-11-29 02:30:00;3;0;1;1;1;1;1;1;0;0;0;0;0
2019-11-29 02:45:00;1;1;2;2;6;5;5;3;0;0;0;0;0
2019-11-29 03:00:00;0;5;1;3;4;1;3;2;0;0;0;0;0
2019-11-29 03:15:00;1;3;2;0;9;3;6;8;0;0;0;0;0
2019-11-29 03:30:00;1;3;4;4;4;1;1;1;0;0;0;0;0
2019-11-29 03:45:00;2;2;8;6;5;8;2;2;0;0;0;0;0
2019-11-29 04:00:00;0;1;1;1;3;6;2;1;0;0;0;0;0
2019-11-29 04:15:00;1;3;5;4;2;1;2;5;0;0;0;0;0
2019-11-29 04:30:00;1;6;8;8;5;4;4;10;0;0;0;0;0
2019-11-29 04:45:00;3;18;28;28;5;6;1;14;0;0;0;0;0
2019-11-29 05:00:00;4;24;46;46;8;20;9;35;0;0;0;0;0
2019-11-29 05:15:00;18;56;115;115;31;37;32;53;0;0;0;0;0
2019-11-29 05:30:00;10;98;113;118;21;59;27;74;0;0;0;0;0
2019-11-29 05:45:00;11;99;75;73;44;159;48;99;0;0;0;0;0
2019-11-29 06:00:00;8;69;31;34;45;137;45;109;0;0;0;0;0
2019-11-29 06:15:00;6;71;31;33;21;61;19;87;0;0;0;0;0
2019-11-29 06:30:00;3;96;48;49;30;90;31;97;0;0;0;0;0
2019-11-29 06:45:00;14;83;51;54;26;73;27;97;0;0;0;0;0
2019-11-29 07:00:00;4;58;46;49;24;45;25;88;0;0;0;0;0
2019-11-29 07:15:00;9;100;52;53;22;69;23;109;0;0;0;0;0
2019-11-29 07:30:00;7;80;51;53;27;71;28;123;0;0;0;0;0
2019-11-29 07:45:00;9;76;42;43;34;74;33;109;0;0;0;0;0
2019-11-29 08:00:00;6;78;39;42;26;70;26;93;0;0;0;0;0
2019-11-29 08:15:00;11;67;24;27;23;55;23;90;0;0;0;0;0
2019-11-29 08:30:00;4;52;39;38;13;64;12;90;0;0;0;0;0
2019-11-29 08:45:00;4;49;25;28;20;48;23;67;0;0;0;0;0
2019-11-29 09:00:00;6;52;25;25;13;35;13;63;0;0;0;0;0
2019-11-29 09:15:00;3;38;26;31;19;36;22;66;0;0;0;0;0
2019-11-29 09:30:00;3;48;29;31;11;32;16;60;0;0;0;0;0
2019-11-29 09:45:00;3;33;21;21;13;40;13;61;0;0;0;0;0
2019-11-29 10:00:00;6;33;26;26;11;45;17;52;0;0;0;0;0
2019-11-29 10:15:00;2;49;18;21;8;50;8;63;0;0;0;0;0
2019-11-29 10:30:00;8;40;27;29;17;31;19;59;0;0;0;0;0
