DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-10-20 00:00:00;0;8;1;2;1;4;10;6;0;1
2020-10-20 00:15:00;0;18;0;0;0;1;9;9;2;1
2020-10-20 00:30:00;0;2;0;0;1;2;10;2;0;0
2020-10-20 00:45:00;0;7;0;0;0;1;8;5;0;0
2020-10-20 01:00:00;0;7;0;0;0;0;5;6;0;0
2020-10-20 01:15:00;0;4;0;1;1;2;11;2;0;0
2020-10-20 01:30:00;0;3;0;0;0;0;7;4;0;0
2020-10-20 01:45:00;0;7;0;0;1;2;7;1;0;0
2020-10-20 02:00:00;0;8;0;0;2;0;8;4;0;0
2020-10-20 02:15:00;0;11;0;0;0;0;7;3;0;0
2020-10-20 02:30:00;0;8;0;0;0;0;3;2;0;0
2020-10-20 02:45:00;0;4;1;0;0;2;11;2;0;0
2020-10-20 03:00:00;0;4;0;0;0;0;4;1;0;0
2020-10-20 03:15:00;0;9;0;0;0;1;3;7;0;0
2020-10-20 03:30:00;0;9;0;0;0;0;10;1;0;0
2020-10-20 03:45:00;0;8;0;0;0;1;11;1;0;0
2020-10-20 04:00:00;0;10;0;1;0;2;2;2;0;0
2020-10-20 04:15:00;0;16;1;1;1;4;8;2;0;1
2020-10-20 04:30:00;0;14;0;1;0;9;11;14;2;1
2020-10-20 04:45:00;0;23;0;1;1;31;39;13;2;2
2020-10-20 05:00:00;0;32;1;3;2;71;55;36;2;2
2020-10-20 05:15:00;0;41;1;3;2;177;81;107;12;14
2020-10-20 05:30:00;0;53;5;10;13;200;66;119;13;17
2020-10-20 05:45:00;0;101;27;51;59;146;58;99;15;20
2020-10-20 06:00:00;0;147;17;55;63;118;65;93;12;11
2020-10-20 06:15:00;0;124;8;28;32;146;69;119;9;17
2020-10-20 06:30:00;0;119;5;10;8;191;77;133;28;43
2020-10-20 06:45:00;0;115;3;13;11;173;70;157;23;35
2020-10-20 07:00:00;0;100;7;15;10;159;67;155;12;26
2020-10-20 07:15:00;0;101;12;23;19;161;91;172;20;25
2020-10-20 07:30:00;0;105;10;22;17;175;92;198;17;21
2020-10-20 07:45:00;0;146;10;14;11;186;100;183;24;28
2020-10-20 08:00:00;0;125;15;13;6;140;107;175;14;14
2020-10-20 08:15:00;0;134;5;9;8;126;76;153;16;14
2020-10-20 08:30:00;0;89;11;12;13;94;69;136;16;15
2020-10-20 08:45:00;0;113;6;20;17;86;91;161;13;10
2020-10-20 09:00:00;0;89;7;20;14;58;71;105;6;8
2020-10-20 09:15:00;0;106;4;15;14;57;79;119;10;6
2020-10-20 09:30:00;0;100;16;21;17;63;92;127;8;3
2020-10-20 09:45:00;0;115;10;20;18;50;73;111;12;5
2020-10-20 10:00:00;0;111;13;16;20;47;80;114;11;8
2020-10-20 10:15:00;0;108;17;12;9;42;62;111;15;8
2020-10-20 10:30:00;0;112;10;17;18;34;88;136;9;4
