DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-04-24 00:00:00;1;4;7;0;0;0;5;0;0
2020-04-24 00:15:00;3;2;6;0;0;0;5;0;0
2020-04-24 00:30:00;0;2;2;1;0;0;5;0;0
2020-04-24 00:45:00;0;0;2;0;0;0;4;0;0
2020-04-24 01:00:00;0;1;2;0;0;0;5;0;0
2020-04-24 01:15:00;5;3;7;0;0;0;2;0;0
2020-04-24 01:30:00;0;2;3;1;0;0;5;0;0
2020-04-24 01:45:00;0;1;1;2;1;1;4;0;0
2020-04-24 02:00:00;0;2;2;0;0;0;1;0;0
2020-04-24 02:15:00;0;0;3;0;0;0;4;0;0
2020-04-24 02:30:00;0;1;1;1;0;0;2;0;0
2020-04-24 02:45:00;1;2;2;0;0;0;1;0;0
2020-04-24 03:00:00;0;0;0;0;0;0;0;0;0
2020-04-24 03:15:00;0;0;1;0;0;0;2;0;0
2020-04-24 03:30:00;2;4;4;0;0;0;0;0;0
2020-04-24 03:45:00;0;0;1;0;0;0;1;0;0
2020-04-24 04:00:00;1;1;2;0;0;0;1;0;0
2020-04-24 04:15:00;1;2;3;1;1;1;3;0;0
2020-04-24 04:30:00;2;6;6;0;1;0;0;0;0
2020-04-24 04:45:00;0;2;3;0;0;0;5;0;0
2020-04-24 05:00:00;5;9;12;3;2;1;5;0;0
2020-04-24 05:15:00;7;13;19;0;1;0;11;0;0
2020-04-24 05:30:00;15;13;29;4;0;3;38;0;0
2020-04-24 05:45:00;11;12;24;8;3;3;27;0;0
2020-04-24 06:00:00;15;18;26;16;6;5;14;0;0
2020-04-24 06:15:00;21;22;38;6;2;4;25;0;0
2020-04-24 06:30:00;28;28;53;17;15;20;59;0;0
2020-04-24 06:45:00;32;33;59;11;8;12;57;2;0
2020-04-24 07:00:00;29;27;51;15;8;6;54;1;2
2020-04-24 07:15:00;28;33;51;11;7;10;53;0;8
2020-04-24 07:30:00;36;29;60;19;8;4;62;2;6
2020-04-24 07:45:00;27;31;49;11;3;4;65;0;3
2020-04-24 08:00:00;23;29;55;15;6;7;50;0;3
2020-04-24 08:15:00;28;16;42;11;7;3;35;0;4
2020-04-24 08:30:00;22;17;40;10;5;1;52;1;0
2020-04-24 08:45:00;27;16;37;15;6;6;55;0;2
2020-04-24 09:00:00;22;32;39;21;7;3;42;1;2
2020-04-24 09:15:00;24;29;43;16;7;3;41;8;1
2020-04-24 09:30:00;36;44;57;18;14;2;56;1;1
2020-04-24 09:45:00;35;37;69;11;5;5;48;5;5
2020-04-24 10:00:00;31;26;40;13;8;2;40;2;6
2020-04-24 10:15:00;30;32;60;42;6;3;53;2;3
2020-04-24 10:30:00;31;41;54;9;6;3;46;2;0
2020-04-24 10:45:00;25;29;73;15;7;11;45;0;10
2020-04-24 11:00:00;32;43;56;9;6;4;53;3;5
2020-04-24 11:15:00;20;51;67;18;11;6;72;6;0
2020-04-24 11:30:00;29;33;40;14;7;1;63;2;1
2020-04-24 11:45:00;39;48;70;14;6;8;70;1;4
2020-04-24 12:00:00;33;45;67;16;8;5;50;12;3
