DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-02-07 00:00:00;4;7;5;2;5;3;0
2020-02-07 00:15:00;9;5;4;0;10;3;0
2020-02-07 00:30:00;3;3;0;3;10;3;0
2020-02-07 00:45:00;3;4;5;0;4;2;0
2020-02-07 01:00:00;3;3;2;1;2;6;0
2020-02-07 01:15:00;2;5;2;2;6;5;0
2020-02-07 01:30:00;3;2;1;0;4;3;0
2020-02-07 01:45:00;2;1;1;2;10;6;0
2020-02-07 02:00:00;2;2;3;1;9;5;0
2020-02-07 02:15:00;1;3;3;0;6;4;0
2020-02-07 02:30:00;2;2;0;1;5;3;0
2020-02-07 02:45:00;4;6;4;1;6;3;0
2020-02-07 03:00:00;5;9;7;2;7;6;0
2020-02-07 03:15:00;7;8;2;6;4;0;0
2020-02-07 03:30:00;3;2;1;3;2;4;0
2020-02-07 03:45:00;8;7;5;1;1;2;0
2020-02-07 04:00:00;5;5;4;1;8;6;0
2020-02-07 04:15:00;8;5;3;2;10;7;0
2020-02-07 04:30:00;4;6;4;5;7;3;0
2020-02-07 04:45:00;14;15;9;7;15;9;0
2020-02-07 05:00:00;26;19;10;6;17;13;0
2020-02-07 05:15:00;34;28;19;5;21;11;0
2020-02-07 05:30:00;35;23;19;7;42;17;0
2020-02-07 05:45:00;53;42;31;10;62;35;0
2020-02-07 06:00:00;47;31;22;17;62;32;0
2020-02-07 06:15:00;78;38;29;20;59;33;0
2020-02-07 06:30:00;70;54;47;18;69;24;1
2020-02-07 06:45:00;79;53;51;22;102;39;0
2020-02-07 07:00:00;96;72;65;25;88;30;0
2020-02-07 07:15:00;110;69;64;34;102;34;2
2020-02-07 07:30:00;91;55;52;40;76;32;0
2020-02-07 07:45:00;104;54;49;49;98;36;4
2020-02-07 08:00:00;79;66;66;46;74;36;3
2020-02-07 08:15:00;72;52;44;42;73;36;0
2020-02-07 08:30:00;62;51;48;33;70;32;1
2020-02-07 08:45:00;64;50;37;23;61;25;0
2020-02-07 09:00:00;48;46;31;46;50;40;2
2020-02-07 09:15:00;84;72;62;50;61;40;1
2020-02-07 09:30:00;82;56;49;34;74;42;1
2020-02-07 09:45:00;72;43;36;34;63;36;1
2020-02-07 10:00:00;68;38;32;38;76;40;0
2020-02-07 10:15:00;80;43;31;92;85;46;0
2020-02-07 10:30:00;67;41;37;32;79;41;1
2020-02-07 10:45:00;65;48;41;35;79;49;3
2020-02-07 11:00:00;64;42;36;38;89;53;3
2020-02-07 11:15:00;76;46;35;35;94;46;0
2020-02-07 11:30:00;79;62;46;45;79;46;3
2020-02-07 11:45:00;70;56;49;48;86;48;1
2020-02-07 12:00:00;77;61;51;57;94;47;2
2020-02-07 12:15:00;70;43;38;30;75;39;1
2020-02-07 12:30:00;68;59;53;44;117;50;0
2020-02-07 12:45:00;78;66;61;47;97;51;4
2020-02-07 13:00:00;88;69;64;47;96;41;0
2020-02-07 13:15:00;91;57;45;48;121;49;4
2020-02-07 13:30:00;95;58;48;38;100;46;0
2020-02-07 13:45:00;95;49;47;35;110;47;5
2020-02-07 14:00:00;79;46;39;45;112;70;4
2020-02-07 14:15:00;77;59;55;44;99;45;0
2020-02-07 14:30:00;83;47;41;59;102;77;2
2020-02-07 14:45:00;83;59;55;43;115;71;1
2020-02-07 15:00:00;109;62;60;53;101;57;3
2020-02-07 15:15:00;81;53;47;62;113;50;1
2020-02-07 15:30:00;93;57;58;55;96;52;1
2020-02-07 15:45:00;87;50;44;41;101;57;3
2020-02-07 16:00:00;92;57;50;60;96;49;1
2020-02-07 16:15:00;90;57;55;53;107;47;1
2020-02-07 16:30:00;86;52;45;32;114;60;1
2020-02-07 16:45:00;88;62;52;39;112;56;1
2020-02-07 17:00:00;71;38;33;47;120;60;1
2020-02-07 17:15:00;72;47;42;21;109;57;0
2020-02-07 17:30:00;76;47;41;27;71;30;0
2020-02-07 17:45:00;50;39;33;19;97;49;0
2020-02-07 18:00:00;72;38;26;15;94;56;1
2020-02-07 18:15:00;49;34;30;21;83;30;1
2020-02-07 18:30:00;53;34;27;17;69;24;0
2020-02-07 18:45:00;49;40;36;14;59;25;0
2020-02-07 19:00:00;61;29;24;9;49;18;0
2020-02-07 19:15:00;29;28;19;146;48;24;1
2020-02-07 19:30:00;42;17;15;7;59;20;0
2020-02-07 19:45:00;24;15;16;8;52;15;0
2020-02-07 20:00:00;35;24;14;4;60;25;0
2020-02-07 20:15:00;26;12;9;9;46;20;0
2020-02-07 20:30:00;16;12;7;7;30;13;0
2020-02-07 20:45:00;28;14;10;4;50;11;0
2020-02-07 21:00:00;25;16;10;7;30;11;0
2020-02-07 21:15:00;32;19;11;11;50;9;0
2020-02-07 21:30:00;18;2;2;2;40;17;0
2020-02-07 21:45:00;24;15;10;4;24;13;0
2020-02-07 22:00:00;21;7;5;6;28;6;0
2020-02-07 22:15:00;24;13;7;7;40;14;0
2020-02-07 22:30:00;24;16;13;3;33;11;0
2020-02-07 22:45:00;15;8;6;5;22;9;0
2020-02-07 23:00:00;22;10;7;6;19;10;0
2020-02-07 23:15:00;10;9;5;4;21;2;0
2020-02-07 23:30:00;12;6;4;2;18;8;0
2020-02-07 23:45:00;10;4;4;6;13;4;0
