DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-03-08 00:00:00;20;19;5;0;31;14;0;31;16;0;0
2020-03-08 00:15:00;30;23;4;0;35;19;2;28;22;0;0
2020-03-08 00:30:00;24;23;1;0;28;19;1;27;19;0;0
2020-03-08 00:45:00;12;18;0;0;18;14;1;19;13;0;0
2020-03-08 01:00:00;8;12;2;0;12;15;1;12;15;0;0
2020-03-08 01:15:00;9;12;1;0;27;13;0;28;10;0;0
2020-03-08 01:30:00;20;24;2;0;20;15;0;17;18;0;0
2020-03-08 01:45:00;8;6;2;1;15;11;0;16;9;0;0
2020-03-08 02:00:00;19;20;2;1;8;7;0;7;9;0;0
2020-03-08 02:15:00;10;12;0;0;11;11;0;9;11;0;0
2020-03-08 02:30:00;13;17;0;0;19;13;0;18;15;0;0
2020-03-08 02:45:00;8;8;0;0;16;12;0;13;14;0;0
2020-03-08 03:00:00;10;10;1;0;23;10;0;23;13;0;0
2020-03-08 03:15:00;3;4;0;0;11;5;0;11;4;0;0
2020-03-08 03:30:00;10;9;1;0;11;9;0;9;10;0;0
2020-03-08 03:45:00;5;6;1;0;10;6;0;11;5;0;0
2020-03-08 04:00:00;10;5;1;0;7;1;0;8;3;0;0
2020-03-08 04:15:00;1;6;0;0;10;5;0;10;5;0;0
2020-03-08 04:30:00;8;8;0;0;11;5;0;9;8;0;0
2020-03-08 04:45:00;5;6;0;0;11;7;2;12;10;0;0
2020-03-08 05:00:00;5;9;1;0;19;9;1;12;13;0;0
2020-03-08 05:15:00;14;16;2;0;19;9;0;19;10;0;0
2020-03-08 05:30:00;14;11;2;1;14;5;0;14;10;0;0
2020-03-08 05:45:00;9;8;1;0;10;3;0;8;4;0;0
2020-03-08 06:00:00;8;13;1;3;15;2;0;14;6;0;0
2020-03-08 06:15:00;10;13;0;1;6;4;1;5;6;0;0
2020-03-08 06:30:00;17;14;3;0;8;4;0;8;4;0;0
2020-03-08 06:45:00;14;20;2;0;10;11;0;14;11;0;0
2020-03-08 07:00:00;10;12;0;1;15;10;0;16;8;0;0
2020-03-08 07:15:00;16;14;1;2;9;3;0;8;5;0;0
2020-03-08 07:30:00;30;19;0;0;13;11;1;17;11;0;0
2020-03-08 07:45:00;27;18;0;0;19;10;1;19;8;0;0
2020-03-08 08:00:00;38;33;4;1;20;11;0;21;12;0;0
2020-03-08 08:15:00;23;27;2;1;21;19;0;23;17;0;0
2020-03-08 08:30:00;24;31;2;1;36;16;1;37;21;0;0
2020-03-08 08:45:00;43;34;0;0;49;27;0;50;29;0;0
2020-03-08 09:00:00;50;44;2;1;38;40;5;36;41;0;1
2020-03-08 09:15:00;54;44;3;2;50;46;1;48;43;1;0
2020-03-08 09:30:00;64;48;1;1;43;30;0;45;31;1;2
2020-03-08 09:45:00;65;67;5;1;62;48;0;68;45;0;0
2020-03-08 10:00:00;53;62;3;0;62;43;1;60;43;1;2
