DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-12-14 00:00:00;0;0;0;0;0;0;1;0;0
2020-12-14 00:15:00;0;0;0;0;0;0;3;0;0
2020-12-14 00:30:00;0;1;2;0;0;1;6;0;0
2020-12-14 00:45:00;2;2;2;0;0;0;4;0;0
2020-12-14 01:00:00;4;2;4;0;0;0;0;0;0
2020-12-14 01:15:00;0;0;0;0;0;0;3;0;0
2020-12-14 01:30:00;1;0;1;0;0;0;0;0;0
2020-12-14 01:45:00;0;1;1;0;0;0;2;0;0
2020-12-14 02:00:00;1;3;4;0;0;0;2;0;0
2020-12-14 02:15:00;0;0;1;0;0;0;2;0;0
2020-12-14 02:30:00;1;1;2;0;0;0;1;0;0
2020-12-14 02:45:00;1;0;2;0;0;0;1;0;0
2020-12-14 03:00:00;1;0;1;0;0;0;1;0;0
2020-12-14 03:15:00;1;1;2;0;0;0;0;0;0
2020-12-14 03:30:00;0;0;0;1;1;2;2;0;0
2020-12-14 03:45:00;1;1;2;0;0;0;2;0;0
2020-12-14 04:00:00;0;0;2;2;1;1;2;0;0
2020-12-14 04:15:00;0;6;5;0;0;0;3;0;0
2020-12-14 04:30:00;1;2;3;1;0;0;8;0;0
2020-12-14 04:45:00;3;5;10;5;2;0;8;0;0
2020-12-14 05:00:00;11;17;27;7;4;4;29;0;0
2020-12-14 05:15:00;10;17;28;9;6;8;53;0;0
2020-12-14 05:30:00;12;22;44;12;8;8;85;0;0
2020-12-14 05:45:00;26;31;52;12;7;8;57;0;0
2020-12-14 06:00:00;14;26;34;21;6;7;37;0;0
2020-12-14 06:15:00;18;37;53;16;6;10;36;0;0
2020-12-14 06:30:00;22;40;59;27;23;29;88;0;0
2020-12-14 06:45:00;42;37;79;21;16;31;94;1;0
2020-12-14 07:00:00;33;39;64;12;11;13;73;0;4
2020-12-14 07:15:00;43;44;71;27;11;12;101;0;0
2020-12-14 07:30:00;68;64;89;29;9;5;110;1;5
2020-12-14 07:45:00;72;67;96;24;12;13;112;7;1
2020-12-14 08:00:00;43;48;76;17;8;11;84;3;1
2020-12-14 08:15:00;48;50;93;28;11;8;105;1;13
2020-12-14 08:30:00;43;44;83;24;11;3;75;1;2
2020-12-14 08:45:00;34;52;86;16;5;5;97;0;3
2020-12-14 09:00:00;43;41;69;15;6;0;75;0;1
2020-12-14 09:15:00;26;40;66;14;7;3;71;4;1
2020-12-14 09:30:00;42;34;63;18;8;4;80;0;0
2020-12-14 09:45:00;49;55;82;17;11;7;83;2;3
2020-12-14 10:00:00;46;45;80;16;6;4;86;3;2
2020-12-14 10:15:00;33;49;72;19;9;3;88;3;8
2020-12-14 10:30:00;38;50;89;17;10;7;85;3;6
2020-12-14 10:45:00;53;54;93;25;11;1;93;3;12
2020-12-14 11:00:00;42;53;66;23;13;7;82;7;1
2020-12-14 11:15:00;59;77;105;18;8;5;104;3;11
2020-12-14 11:30:00;53;80;110;19;10;2;95;1;6
2020-12-14 11:45:00;45;61;76;13;7;4;66;6;6
2020-12-14 12:00:00;39;51;76;14;8;4;93;4;82
2020-12-14 12:15:00;50;62;82;22;9;6;85;4;12
2020-12-14 12:30:00;41;45;90;23;11;5;86;8;2
2020-12-14 12:45:00;28;41;69;19;7;2;68;1;1
2020-12-14 13:00:00;68;80;104;28;8;8;105;11;28
2020-12-14 13:15:00;43;52;77;16;7;4;87;3;5
2020-12-14 13:30:00;34;58;89;14;7;7;107;1;5
2020-12-14 13:45:00;38;70;96;26;11;6;109;4;11
2020-12-14 14:00:00;64;63;102;37;14;10;88;5;20
2020-12-14 14:15:00;78;75;116;41;8;5;102;14;1
2020-12-14 14:30:00;81;103;139;38;14;9;98;5;4
2020-12-14 14:45:00;92;103;140;38;11;5;97;7;8
2020-12-14 15:00:00;69;100;135;32;13;7;110;115;4
2020-12-14 15:15:00;73;88;117;30;9;4;99;3;7
2020-12-14 15:30:00;73;84;115;27;10;3;97;3;2
2020-12-14 15:45:00;73;93;126;33;8;3;95;9;8
2020-12-14 16:00:00;95;84;105;43;10;6;122;10;10
2020-12-14 16:15:00;75;89;127;45;12;3;104;8;12
2020-12-14 16:30:00;92;87;144;26;10;9;127;7;11
2020-12-14 16:45:00;79;79;116;24;9;5;100;5;5
2020-12-14 17:00:00;70;66;110;25;11;7;113;9;5
2020-12-14 17:15:00;81;70;92;25;11;8;106;0;5
2020-12-14 17:30:00;55;60;100;22;13;4;108;0;1
2020-12-14 17:45:00;48;56;93;19;10;5;81;3;6
2020-12-14 18:00:00;46;51;88;17;8;2;86;1;2
2020-12-14 18:15:00;24;41;66;16;8;7;72;8;0
2020-12-14 18:30:00;31;32;55;14;5;4;59;1;3
2020-12-14 18:45:00;30;37;63;7;4;1;52;0;1
2020-12-14 19:00:00;39;32;60;8;5;4;52;0;1
2020-12-14 19:15:00;27;35;50;3;1;4;49;0;0
2020-12-14 19:30:00;23;17;43;5;5;4;45;2;2
2020-12-14 19:45:00;20;28;46;8;6;2;46;0;0
