DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2019-08-29 00:00:00;15;3;4;1;0;0;1;34;0;0;0;0;0
2019-08-29 00:15:00;20;4;6;3;1;1;2;21;0;0;0;0;0
2019-08-29 00:30:00;12;4;8;3;0;0;0;24;0;0;0;0;0
2019-08-29 00:45:00;13;1;5;0;1;1;1;19;0;0;0;0;0
2019-08-29 01:00:00;12;5;11;4;2;2;1;14;0;0;0;0;0
2019-08-29 01:15:00;7;2;3;1;2;2;1;9;0;0;0;0;0
2019-08-29 01:30:00;20;4;7;2;0;0;1;14;0;0;0;0;0
2019-08-29 01:45:00;8;2;1;1;1;1;1;7;0;0;0;0;0
2019-08-29 02:00:00;7;4;5;3;1;1;1;7;0;0;0;0;0
2019-08-29 02:15:00;9;4;3;1;0;0;0;5;0;0;0;0;0
2019-08-29 02:30:00;9;1;2;2;0;0;1;9;0;0;0;0;0
2019-08-29 02:45:00;7;4;3;2;1;1;0;4;0;0;0;0;0
2019-08-29 03:00:00;8;6;6;6;0;0;0;9;0;0;0;0;0
2019-08-29 03:15:00;4;1;1;1;0;0;0;3;0;0;0;0;0
2019-08-29 03:30:00;12;1;1;0;0;0;0;8;0;0;0;0;0
2019-08-29 03:45:00;8;3;2;1;0;0;0;7;0;0;0;0;0
2019-08-29 04:00:00;13;2;4;1;1;1;1;10;0;0;0;0;0
2019-08-29 04:15:00;13;1;3;2;0;0;0;8;0;0;0;0;0
2019-08-29 04:30:00;11;2;4;1;0;0;1;12;0;0;0;0;0
2019-08-29 04:45:00;12;6;6;3;0;0;2;14;0;0;0;0;0
2019-08-29 05:00:00;24;5;9;6;2;1;4;17;0;0;0;0;0
2019-08-29 05:15:00;28;10;13;10;8;8;6;30;0;0;0;0;0
2019-08-29 05:30:00;57;12;18;11;6;10;7;68;0;0;0;0;0
2019-08-29 05:45:00;57;6;16;6;7;6;5;71;0;0;0;0;0
2019-08-29 06:00:00;55;21;31;20;7;6;7;83;0;0;0;0;0
2019-08-29 06:15:00;75;15;26;9;7;8;6;109;0;0;0;0;0
2019-08-29 06:30:00;119;15;26;12;10;9;11;175;0;1;0;0;0
2019-08-29 06:45:00;104;16;19;8;10;16;22;166;1;1;0;0;0
2019-08-29 07:00:00;106;15;27;16;13;15;8;133;0;1;0;0;0
2019-08-29 07:15:00;122;22;30;18;14;17;19;186;0;0;0;0;0
2019-08-29 07:30:00;132;20;22;18;19;18;25;158;1;2;0;0;0
2019-08-29 07:45:00;133;34;27;24;16;23;22;165;1;4;0;0;0
2019-08-29 08:00:00;107;15;19;12;24;26;9;171;0;2;0;0;0
2019-08-29 08:15:00;129;19;25;19;17;16;4;157;2;0;0;0;0
2019-08-29 08:30:00;151;18;20;13;22;22;11;168;1;1;0;0;0
2019-08-29 08:45:00;148;27;29;20;26;29;15;157;2;4;0;0;0
2019-08-29 09:00:00;117;18;26;17;20;20;10;163;1;0;0;0;0
2019-08-29 09:15:00;124;17;14;14;25;26;18;166;1;0;0;0;0
2019-08-29 09:30:00;148;25;24;16;36;32;5;181;2;2;0;0;0
2019-08-29 09:45:00;165;16;26;17;25;27;14;179;7;0;0;0;0
2019-08-29 10:00:00;133;20;24;16;47;21;16;164;3;0;0;0;0
2019-08-29 10:15:00;150;24;31;22;30;38;17;194;3;6;0;0;0
2019-08-29 10:30:00;168;26;105;104;27;31;14;173;1;2;0;0;0
2019-08-29 10:45:00;138;44;236;232;32;33;17;213;3;4;0;0;0
2019-08-29 11:00:00;184;25;91;90;26;32;34;173;5;0;0;0;0
2019-08-29 11:15:00;165;22;26;24;32;33;15;156;1;0;0;0;0
2019-08-29 11:30:00;149;21;30;20;25;35;9;198;2;2;0;0;0
2019-08-29 11:45:00;166;26;30;19;28;20;17;200;0;5;0;0;0
2019-08-29 12:00:00;127;19;20;15;24;23;13;159;1;1;0;0;0
2019-08-29 12:15:00;145;178;28;14;25;26;8;202;2;1;0;0;0
2019-08-29 12:30:00;136;17;22;17;24;24;13;181;4;1;0;0;0
2019-08-29 12:45:00;165;24;29;28;28;29;16;174;0;5;0;0;0
2019-08-29 13:00:00;150;22;31;27;30;33;16;178;0;3;0;0;0
2019-08-29 13:15:00;189;19;21;16;22;25;14;174;0;2;0;0;0
2019-08-29 13:30:00;173;21;23;12;15;15;21;200;1;1;0;0;0
2019-08-29 13:45:00;143;18;25;21;38;42;20;181;3;4;0;0;0
2019-08-29 14:00:00;174;17;21;17;28;29;15;188;1;7;0;0;0
2019-08-29 14:15:00;198;22;28;18;31;32;21;195;0;2;0;0;0
