DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2019-10-02 00:00:00;1;1;0;13;9;1;4;7;4;0;0
2019-10-02 00:15:00;1;1;0;8;11;1;3;10;3;0;0
2019-10-02 00:30:00;0;1;0;8;11;2;2;14;6;0;1
2019-10-02 00:45:00;1;0;0;6;7;3;1;11;9;1;1
2019-10-02 01:00:00;0;0;0;1;4;1;0;4;4;0;0
2019-10-02 01:15:00;0;0;0;6;5;1;2;4;4;0;0
2019-10-02 01:30:00;0;2;0;2;5;3;1;2;2;1;0
2019-10-02 01:45:00;1;2;0;4;4;1;1;2;2;0;0
2019-10-02 02:00:00;0;1;0;2;2;0;1;3;2;0;0
2019-10-02 02:15:00;0;0;0;1;0;1;2;1;1;0;0
2019-10-02 02:30:00;0;1;0;3;2;2;0;3;3;0;0
2019-10-02 02:45:00;1;2;0;5;1;0;2;4;2;0;0
2019-10-02 03:00:00;0;0;0;4;3;1;0;1;1;0;0
2019-10-02 03:15:00;0;0;0;1;1;0;1;3;2;0;0
2019-10-02 03:30:00;1;0;0;2;1;0;1;4;1;0;0
2019-10-02 03:45:00;1;1;0;2;3;1;1;4;3;1;0
2019-10-02 04:00:00;0;1;0;2;2;2;0;1;2;1;1
2019-10-02 04:15:00;0;1;0;4;4;3;1;6;1;0;0
2019-10-02 04:30:00;0;3;0;4;2;0;4;4;2;0;0
2019-10-02 04:45:00;0;0;0;14;8;4;0;15;13;1;2
2019-10-02 05:00:00;1;10;0;8;8;2;3;19;19;9;8
2019-10-02 05:15:00;4;13;1;13;11;3;7;42;36;16;14
2019-10-02 05:30:00;3;12;1;19;13;2;2;48;52;21;19
2019-10-02 05:45:00;5;18;6;48;24;7;7;81;93;36;29
2019-10-02 06:00:00;3;23;3;55;31;10;9;59;54;11;8
2019-10-02 06:15:00;6;26;5;55;38;10;13;78;88;27;22
2019-10-02 06:30:00;12;31;4;48;41;10;23;111;117;22;15
2019-10-02 06:45:00;13;41;7;53;38;11;17;133;125;28;26
2019-10-02 07:00:00;7;32;3;63;59;17;29;144;158;31;26
2019-10-02 07:15:00;16;50;11;85;70;12;47;160;182;26;20
2019-10-02 07:30:00;24;47;6;78;71;15;51;148;173;30;24
2019-10-02 07:45:00;24;60;4;119;85;24;61;130;140;27;21
2019-10-02 08:00:00;13;46;2;110;72;23;33;159;172;27;22
2019-10-02 08:15:00;14;27;10;116;77;22;31;113;144;23;21
2019-10-02 08:30:00;11;38;1;90;58;19;30;111;110;24;19
2019-10-02 08:45:00;9;36;7;95;80;20;29;79;92;20;17
2019-10-02 09:00:00;12;39;7;100;64;18;37;75;77;15;10
2019-10-02 09:15:00;10;24;5;96;60;16;37;85;71;10;8
2019-10-02 09:30:00;18;28;3;95;59;11;36;63;74;8;8
2019-10-02 09:45:00;13;23;5;101;70;15;21;90;76;9;9
2019-10-02 10:00:00;11;26;2;91;65;17;32;76;72;8;8
2019-10-02 10:15:00;7;26;6;87;54;13;29;67;60;11;13
2019-10-02 10:30:00;14;35;2;101;70;20;38;90;73;14;8
2019-10-02 10:45:00;12;22;6;93;82;28;35;76;69;10;8
2019-10-02 11:00:00;14;40;3;102;70;25;40;82;69;7;7
2019-10-02 11:15:00;12;38;4;95;63;12;30;78;56;17;14
2019-10-02 11:30:00;14;29;8;103;75;20;36;89;85;17;12
2019-10-02 11:45:00;18;30;7;99;89;22;43;76;57;11;11
2019-10-02 12:00:00;25;38;6;110;87;17;36;69;50;13;10
2019-10-02 12:15:00;13;28;4;137;90;16;40;75;65;15;15
2019-10-02 12:30:00;15;36;6;137;86;17;43;86;73;12;11
2019-10-02 12:45:00;16;27;10;106;87;20;40;81;80;22;18
2019-10-02 13:00:00;13;34;3;125;106;15;39;83;64;11;9
2019-10-02 13:15:00;12;19;2;116;109;29;34;74;68;9;7
2019-10-02 13:30:00;12;38;4;124;92;17;48;103;93;20;19
2019-10-02 13:45:00;15;30;5;109;84;10;40;103;79;19;18
2019-10-02 14:00:00;9;27;5;134;132;17;37;78;65;12;8
2019-10-02 14:15:00;10;30;3;141;130;25;33;85;74;12;12
2019-10-02 14:30:00;13;32;4;157;127;29;34;74;69;15;12
2019-10-02 14:45:00;13;20;2;198;138;24;43;82;91;19;19
2019-10-02 15:00:00;11;37;5;152;128;63;50;100;76;16;18
2019-10-02 15:15:00;15;32;8;174;158;15;42;93;64;12;9
2019-10-02 15:30:00;16;31;5;192;151;15;41;84;85;21;21
2019-10-02 15:45:00;27;26;5;201;150;14;44;97;80;17;16
2019-10-02 16:00:00;23;55;2;209;179;23;57;84;75;13;14
2019-10-02 16:15:00;18;36;8;206;168;35;77;99;87;17;21
2019-10-02 16:30:00;14;22;3;180;166;97;48;88;78;14;10
2019-10-02 16:45:00;11;38;6;193;149;29;41;103;110;15;12
2019-10-02 17:00:00;20;35;5;193;152;25;63;78;105;23;19
2019-10-02 17:15:00;15;28;3;176;147;31;47;94;116;22;21
2019-10-02 17:30:00;17;23;3;132;114;16;43;93;82;15;16
2019-10-02 17:45:00;14;43;5;153;103;16;50;109;104;21;22
2019-10-02 18:00:00;18;41;8;144;110;28;38;97;96;19;16
2019-10-02 18:15:00;13;27;5;142;103;22;52;94;101;24;22
2019-10-02 18:30:00;18;38;4;110;86;22;50;88;92;17;17
2019-10-02 18:45:00;14;27;5;111;96;28;55;83;86;22;18
2019-10-02 19:00:00;12;39;5;104;73;54;39;69;82;12;11
2019-10-02 19:15:00;14;33;5;85;63;20;39;69;62;14;12
2019-10-02 19:30:00;9;30;4;98;71;26;35;64;68;9;9
2019-10-02 19:45:00;20;26;2;82;68;14;23;54;59;16;13
2019-10-02 20:00:00;9;26;3;91;68;19;32;63;66;19;18
2019-10-02 20:15:00;5;18;5;77;49;21;33;63;53;12;9
2019-10-02 20:30:00;7;14;2;75;51;15;19;44;61;10;9
2019-10-02 20:45:00;5;16;7;64;53;13;24;44;42;6;4
2019-10-02 21:00:00;5;25;2;75;59;15;20;54;52;7;6
2019-10-02 21:15:00;9;14;1;80;52;16;25;42;34;7;5
2019-10-02 21:30:00;11;7;0;54;32;8;16;47;43;6;5
2019-10-02 21:45:00;2;9;2;57;49;9;31;33;43;8;6
2019-10-02 22:00:00;3;5;1;77;64;20;13;32;30;3;3
2019-10-02 22:15:00;4;11;5;63;41;11;18;29;24;1;1
2019-10-02 22:30:00;3;6;0;39;37;11;14;35;33;2;3
2019-10-02 22:45:00;6;10;2;41;40;8;17;31;22;5;4
2019-10-02 23:00:00;2;5;1;35;34;9;11;22;27;5;7
2019-10-02 23:15:00;2;2;1;34;34;8;15;20;21;10;10
2019-10-02 23:30:00;1;10;2;29;30;11;11;24;19;5;5
2019-10-02 23:45:00;0;8;1;46;48;20;8;24;21;5;4
