DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2019-08-15 00:00:00;256;7;9;3;6;4;17;2;6;0;0;0
2019-08-15 00:15:00;4;7;7;2;6;3;18;1;7;0;0;0
2019-08-15 00:30:00;2;6;6;1;2;3;8;0;2;0;0;0
2019-08-15 00:45:00;3;11;13;0;2;5;15;1;2;0;0;0
2019-08-15 01:00:00;1;4;4;0;1;0;10;0;0;0;0;0
2019-08-15 01:15:00;4;4;5;0;3;0;4;1;1;0;0;0
2019-08-15 01:30:00;0;3;3;0;2;3;7;0;0;0;0;0
2019-08-15 01:45:00;2;6;6;1;0;2;14;3;3;2;0;0
2019-08-15 02:00:00;0;0;0;1;1;1;5;2;4;0;0;0
2019-08-15 02:15:00;2;2;3;3;2;0;6;4;6;0;0;0
2019-08-15 02:30:00;0;0;0;1;2;1;6;1;1;0;0;0
2019-08-15 02:45:00;2;3;4;0;1;1;1;0;0;0;0;0
2019-08-15 03:00:00;0;3;4;0;5;1;3;0;0;0;0;0
2019-08-15 03:15:00;0;1;1;0;0;3;3;0;0;0;0;0
2019-08-15 03:30:00;2;0;0;2;2;1;4;1;2;0;0;0
2019-08-15 03:45:00;256;0;0;0;0;1;2;0;0;0;0;0
2019-08-15 04:00:00;3;0;1;1;0;0;4;0;0;0;0;0
2019-08-15 04:15:00;0;0;0;0;0;0;1;0;0;0;0;0
2019-08-15 04:30:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-15 04:45:00;13;1;1;0;0;1;1;0;0;0;0;0
2019-08-15 05:00:00;2;1;1;0;1;2;3;0;0;0;0;0
2019-08-15 05:15:00;258;1;2;0;0;1;2;0;0;0;0;0
2019-08-15 05:30:00;7;1;5;0;0;2;0;0;0;0;0;0
2019-08-15 05:45:00;3;2;2;0;1;2;5;0;0;0;0;0
2019-08-15 06:00:00;4;2;2;0;0;0;5;0;0;0;0;0
2019-08-15 06:15:00;0;3;3;0;0;0;4;0;0;0;0;0
2019-08-15 06:30:00;4;5;5;1;2;1;3;0;0;0;0;0
2019-08-15 06:45:00;4;1;4;0;0;1;3;0;0;0;0;0
2019-08-15 07:00:00;6;3;5;0;0;1;8;0;0;0;0;0
2019-08-15 07:15:00;2;2;3;0;0;0;5;0;0;0;0;0
2019-08-15 07:30:00;257;2;5;1;1;0;5;0;0;0;0;0
2019-08-15 07:45:00;5;12;14;2;2;0;4;0;0;0;0;0
2019-08-15 08:00:00;6;13;13;1;2;4;11;0;0;0;0;0
2019-08-15 08:15:00;6;17;21;0;1;6;13;0;1;2;0;0
2019-08-15 08:30:00;8;15;18;0;0;2;11;0;0;0;0;0
2019-08-15 08:45:00;6;17;20;1;2;3;13;1;1;0;0;0
2019-08-15 09:00:00;14;13;13;0;0;9;14;1;2;0;0;0
2019-08-15 09:15:00;259;16;26;0;0;2;19;0;0;1;0;0
2019-08-15 09:30:00;5;13;18;1;0;6;19;0;0;0;0;0
2019-08-15 09:45:00;264;18;24;1;2;9;21;0;1;0;0;0
2019-08-15 10:00:00;262;22;32;2;2;11;24;1;1;0;0;0
2019-08-15 10:15:00;17;19;21;13;5;11;29;0;0;0;0;0
2019-08-15 10:30:00;15;21;28;1;0;5;22;0;2;0;0;0
2019-08-15 10:45:00;12;20;24;2;2;12;27;0;2;1;0;0
2019-08-15 11:00:00;262;19;23;1;0;5;27;0;0;1;0;0
2019-08-15 11:15:00;9;18;22;2;3;11;31;0;2;2;0;0
2019-08-15 11:30:00;267;22;25;0;5;10;33;0;0;3;0;0
2019-08-15 11:45:00;258;15;19;4;2;9;40;0;1;0;0;0
2019-08-15 12:00:00;13;20;25;1;5;9;34;0;0;0;0;0
2019-08-15 12:15:00;24;29;35;4;0;16;37;0;0;0;0;0
2019-08-15 12:30:00;12;23;29;4;4;11;28;0;2;0;0;0
2019-08-15 12:45:00;20;22;29;1;3;9;24;0;0;0;0;0
2019-08-15 13:00:00;17;24;28;1;3;9;33;0;0;0;0;0
2019-08-15 13:15:00;14;29;36;2;3;7;26;0;1;0;0;0
2019-08-15 13:30:00;24;42;47;7;6;12;36;1;1;0;0;0
2019-08-15 13:45:00;42;41;44;2;6;11;33;0;1;0;0;0
2019-08-15 14:00:00;22;28;34;3;4;11;43;1;2;0;0;0
2019-08-15 14:15:00;254;21;26;3;1;6;21;1;2;0;0;0
2019-08-15 14:30:00;184;19;29;3;3;12;27;1;3;0;0;0
2019-08-15 14:45:00;255;19;21;0;4;10;32;0;0;0;0;0
2019-08-15 15:00:00;508;19;30;2;3;13;34;0;0;0;0;0
2019-08-15 15:15:00;8;24;25;3;8;10;26;0;1;0;0;0
