DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2019-11-01 00:00:00;18;5;1;5;7;20;8
2019-11-01 00:15:00;19;13;1;4;7;24;6
2019-11-01 00:30:00;16;6;1;2;6;16;8
2019-11-01 00:45:00;16;11;0;3;5;6;4
2019-11-01 01:00:00;17;6;2;4;11;19;7
2019-11-01 01:15:00;18;13;5;5;6;11;6
2019-11-01 01:30:00;25;12;2;3;3;21;7
2019-11-01 01:45:00;27;15;5;2;10;22;5
2019-11-01 02:00:00;13;6;1;5;6;13;7
2019-11-01 02:15:00;20;13;1;3;4;13;9
2019-11-01 02:30:00;14;5;0;0;0;9;5
2019-11-01 02:45:00;9;3;0;1;0;10;6
2019-11-01 03:00:00;17;4;2;1;5;14;7
2019-11-01 03:15:00;5;1;0;2;3;11;1
2019-11-01 03:30:00;14;9;0;1;3;14;2
2019-11-01 03:45:00;8;1;0;1;3;10;0
2019-11-01 04:00:00;8;3;0;0;2;13;3
2019-11-01 04:15:00;14;3;0;0;1;5;2
2019-11-01 04:30:00;14;7;1;2;2;9;5
2019-11-01 04:45:00;10;6;2;2;3;5;6
2019-11-01 05:00:00;10;6;0;2;4;11;8
2019-11-01 05:15:00;15;4;0;6;6;12;7
2019-11-01 05:30:00;27;11;1;0;2;24;11
2019-11-01 05:45:00;64;28;0;2;5;11;10
2019-11-01 06:00:00;97;40;2;2;6;14;8
2019-11-01 06:15:00;55;21;0;3;6;16;10
2019-11-01 06:30:00;18;10;0;1;2;22;8
2019-11-01 06:45:00;21;12;4;4;6;12;7
2019-11-01 07:00:00;22;16;0;3;6;13;4
2019-11-01 07:15:00;22;15;1;5;5;10;4
2019-11-01 07:30:00;27;15;3;5;10;22;7
2019-11-01 07:45:00;21;20;2;6;11;14;6
2019-11-01 08:00:00;32;21;3;8;12;17;7
2019-11-01 08:15:00;28;21;0;2;4;17;11
2019-11-01 08:30:00;32;23;3;6;14;25;10
2019-11-01 08:45:00;43;37;4;8;13;35;12
2019-11-01 09:00:00;41;28;1;9;16;44;13
2019-11-01 09:15:00;71;43;2;11;16;28;13
2019-11-01 09:30:00;51;45;3;9;17;48;20
2019-11-01 09:45:00;44;28;3;12;19;43;24
2019-11-01 10:00:00;56;51;5;16;34;59;42
2019-11-01 10:15:00;61;48;1;15;24;37;23
2019-11-01 10:30:00;66;54;4;14;22;65;32
2019-11-01 10:45:00;66;54;4;15;25;54;28
2019-11-01 11:00:00;81;51;3;13;25;75;46
2019-11-01 11:15:00;49;37;5;12;24;61;36
2019-11-01 11:30:00;66;51;5;21;35;77;51
2019-11-01 11:45:00;69;47;7;16;33;58;35
2019-11-01 12:00:00;68;54;9;16;37;66;41
2019-11-01 12:15:00;77;34;3;15;20;53;34
2019-11-01 12:30:00;83;62;9;15;31;74;48
2019-11-01 12:45:00;67;36;2;15;27;62;42
2019-11-01 13:00:00;86;59;11;17;41;87;50
2019-11-01 13:15:00;79;39;3;21;27;69;44
2019-11-01 13:30:00;86;43;3;5;27;88;54
2019-11-01 13:45:00;90;55;4;11;29;75;44
2019-11-01 14:00:00;97;46;3;19;30;63;27
2019-11-01 14:15:00;86;53;4;10;26;61;44
2019-11-01 14:30:00;106;50;4;19;36;87;39
2019-11-01 14:45:00;55;32;4;15;29;65;38
2019-11-01 15:00:00;62;37;3;18;32;54;41
2019-11-01 15:15:00;57;51;11;18;38;73;46
2019-11-01 15:30:00;87;53;7;14;27;88;43
2019-11-01 15:45:00;67;46;7;17;28;76;36
2019-11-01 16:00:00;102;69;5;15;36;84;48
2019-11-01 16:15:00;55;51;7;18;30;77;39
2019-11-01 16:30:00;81;53;3;8;30;82;60
2019-11-01 16:45:00;71;50;4;6;15;71;43
2019-11-01 17:00:00;89;63;9;21;31;87;48
2019-11-01 17:15:00;59;56;6;19;33;67;44
2019-11-01 17:30:00;74;54;7;18;42;83;43
2019-11-01 17:45:00;64;44;2;12;29;71;54
2019-11-01 18:00:00;81;63;8;14;30;67;39
2019-11-01 18:15:00;42;32;10;13;26;49;35
2019-11-01 18:30:00;62;40;4;22;33;55;29
2019-11-01 18:45:00;54;37;5;10;21;62;24
2019-11-01 19:00:00;63;43;8;13;28;64;33
2019-11-01 19:15:00;53;29;5;12;22;63;21
2019-11-01 19:30:00;48;37;8;13;28;65;35
2019-11-01 19:45:00;53;39;8;12;26;46;34
2019-11-01 20:00:00;50;29;3;22;30;59;38
2019-11-01 20:15:00;37;29;7;10;26;31;20
2019-11-01 20:30:00;41;28;5;16;27;37;16
2019-11-01 20:45:00;36;15;6;7;15;34;24
2019-11-01 21:00:00;40;18;2;15;22;42;18
2019-11-01 21:15:00;37;26;5;9;18;35;22
2019-11-01 21:30:00;37;13;0;4;11;44;19
2019-11-01 21:45:00;27;17;1;6;13;36;16
2019-11-01 22:00:00;67;21;5;14;25;41;23
2019-11-01 22:15:00;38;22;2;6;8;24;10
2019-11-01 22:30:00;66;18;3;6;8;24;15
2019-11-01 22:45:00;39;23;5;10;20;16;15
2019-11-01 23:00:00;20;20;8;6;14;35;7
2019-11-01 23:15:00;18;13;2;8;13;13;14
2019-11-01 23:30:00;24;11;0;4;8;21;9
2019-11-01 23:45:00;15;6;2;2;7;12;7
