DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2019-08-15 00:00:00;10;1;5;4;4;1;0;0;10;0;0;0;0;0;0
2019-08-15 00:15:00;4;3;4;1;1;1;1;0;7;0;0;0;0;0;0
2019-08-15 00:30:00;4;1;2;2;2;1;0;0;4;0;0;0;0;0;0
2019-08-15 00:45:00;2;3;5;1;1;1;1;0;9;0;0;0;0;0;0
2019-08-15 01:00:00;2;2;4;0;0;0;0;0;8;0;0;0;0;0;0
2019-08-15 01:15:00;2;0;1;1;1;1;1;0;1;0;0;0;0;0;0
2019-08-15 01:30:00;3;1;2;3;3;1;0;0;5;0;0;0;0;0;0
2019-08-15 01:45:00;7;1;4;0;0;0;0;0;5;0;0;0;0;0;0
2019-08-15 02:00:00;4;1;2;0;0;0;0;0;8;0;0;0;0;0;0
2019-08-15 02:15:00;3;2;3;3;3;0;0;0;1;0;0;0;0;0;0
2019-08-15 02:30:00;5;3;6;1;1;0;0;1;2;0;0;0;0;0;0
2019-08-15 02:45:00;3;2;2;1;1;1;1;0;3;0;0;0;0;0;0
2019-08-15 03:00:00;2;2;4;0;0;0;0;0;3;0;0;0;0;0;0
2019-08-15 03:15:00;2;1;1;1;1;1;1;0;2;0;0;0;0;0;0
2019-08-15 03:30:00;5;3;5;1;1;1;1;0;4;0;0;0;0;0;0
2019-08-15 03:45:00;2;1;2;1;1;0;0;0;0;0;0;0;0;0;0
2019-08-15 04:00:00;3;3;4;2;2;1;1;0;3;0;0;0;0;0;0
2019-08-15 04:15:00;5;3;5;2;2;1;2;0;0;0;0;0;0;0;0
2019-08-15 04:30:00;3;1;1;1;1;1;1;0;1;0;0;0;0;0;0
2019-08-15 04:45:00;1;0;0;1;1;1;1;0;4;0;0;0;0;0;0
2019-08-15 05:00:00;6;0;2;2;2;2;2;0;3;0;0;0;0;0;0
2019-08-15 05:15:00;4;2;4;3;3;3;1;0;2;0;0;0;0;0;0
2019-08-15 05:30:00;6;6;9;2;2;0;0;1;1;0;0;0;0;0;0
2019-08-15 05:45:00;4;2;5;9;9;3;2;0;3;0;0;0;0;0;0
2019-08-15 06:00:00;8;1;4;6;5;2;2;1;2;0;0;0;0;0;0
2019-08-15 06:15:00;5;0;3;3;3;0;0;0;4;0;0;0;0;0;0
2019-08-15 06:30:00;4;2;3;4;4;4;3;2;4;0;0;0;0;0;0
2019-08-15 06:45:00;5;1;1;5;5;1;1;1;11;0;0;0;0;0;0
2019-08-15 07:00:00;6;2;5;3;3;2;2;0;3;0;0;0;0;0;0
2019-08-15 07:15:00;13;2;5;0;0;1;1;0;2;0;0;0;0;0;0
2019-08-15 07:30:00;12;3;7;1;1;1;1;0;3;0;0;0;0;0;0
2019-08-15 07:45:00;5;3;5;2;2;2;2;1;9;0;0;0;0;0;0
2019-08-15 08:00:00;8;2;6;5;5;2;1;0;8;0;0;0;0;0;0
2019-08-15 08:15:00;11;4;7;2;2;4;4;1;6;0;0;0;0;0;0
2019-08-15 08:30:00;15;3;9;4;4;3;3;0;6;0;0;0;0;0;0
2019-08-15 08:45:00;27;1;4;4;4;3;3;0;4;0;0;0;0;0;0
2019-08-15 09:00:00;21;7;9;11;10;2;2;0;14;0;0;0;0;0;0
2019-08-15 09:15:00;27;4;8;3;3;4;4;1;17;0;0;0;0;0;0
2019-08-15 09:30:00;22;6;18;11;10;5;5;0;9;0;0;0;0;0;0
2019-08-15 09:45:00;30;7;14;11;11;10;10;2;24;0;0;0;0;0;0
2019-08-15 10:00:00;19;3;8;11;11;5;6;1;24;0;0;0;0;0;0
2019-08-15 10:15:00;20;8;11;5;5;9;7;2;24;0;0;0;0;0;0
2019-08-15 10:30:00;26;9;11;8;8;2;3;1;22;0;0;0;0;0;0
2019-08-15 10:45:00;36;7;11;15;15;8;7;2;24;0;0;0;0;0;0
2019-08-15 11:00:00;27;7;10;8;9;4;4;0;23;0;0;0;0;0;0
2019-08-15 11:15:00;28;13;19;4;4;10;10;3;24;0;0;0;0;0;0
2019-08-15 11:30:00;24;17;24;9;8;5;7;1;21;0;0;0;0;0;0
2019-08-15 11:45:00;36;7;20;18;19;7;7;0;32;0;0;0;0;0;0
2019-08-15 12:00:00;31;10;15;12;12;13;11;3;24;0;0;0;0;0;0
2019-08-15 12:15:00;27;15;20;17;16;6;6;2;41;0;0;0;0;0;0
2019-08-15 12:30:00;28;12;19;14;14;4;5;1;28;0;0;0;0;0;0
2019-08-15 12:45:00;16;7;14;12;10;6;6;1;27;0;0;0;0;0;0
2019-08-15 13:00:00;17;17;20;9;9;3;3;3;26;0;0;0;0;0;0
2019-08-15 13:15:00;34;10;16;8;8;4;4;2;16;0;0;0;0;0;0
2019-08-15 13:30:00;18;12;18;10;9;10;10;1;16;0;0;0;0;0;0
2019-08-15 13:45:00;35;6;12;18;18;10;9;1;24;0;0;0;0;0;0
2019-08-15 14:00:00;24;13;16;12;12;9;9;1;28;0;0;0;0;0;0
2019-08-15 14:15:00;33;9;18;17;16;6;6;1;19;0;0;0;0;0;0
2019-08-15 14:30:00;38;6;10;14;12;9;7;0;25;0;0;0;0;0;0
2019-08-15 14:45:00;33;8;11;17;16;6;6;1;38;0;0;0;0;0;0
2019-08-15 15:00:00;33;12;20;12;12;9;9;1;32;0;0;0;0;0;0
2019-08-15 15:15:00;37;8;15;13;13;7;7;1;18;0;0;0;0;0;0
2019-08-15 15:30:00;34;17;28;9;8;4;4;1;18;0;0;0;0;0;0
2019-08-15 15:45:00;28;14;19;13;11;7;6;2;25;0;0;0;0;0;0
2019-08-15 16:00:00;26;8;15;14;13;6;7;1;20;0;0;0;0;0;0
2019-08-15 16:15:00;24;17;20;14;14;6;6;3;32;0;0;0;0;0;0
2019-08-15 16:30:00;42;11;20;13;13;3;3;3;29;0;0;0;0;0;0
2019-08-15 16:45:00;29;9;13;13;11;13;14;1;37;0;0;0;0;0;0
2019-08-15 17:00:00;33;9;17;11;11;7;5;3;22;0;0;0;0;0;0
2019-08-15 17:15:00;36;10;14;16;15;8;7;1;34;0;0;0;0;0;0
2019-08-15 17:30:00;48;9;23;15;14;9;9;4;25;0;0;0;0;0;0
2019-08-15 17:45:00;34;10;16;6;5;7;8;3;33;0;0;0;0;0;0
2019-08-15 18:00:00;25;13;18;12;11;7;6;0;23;0;0;0;0;0;0
2019-08-15 18:15:00;35;9;17;17;17;4;3;3;30;0;0;0;0;0;0
2019-08-15 18:30:00;40;9;15;13;12;7;7;1;24;0;0;0;0;0;0
2019-08-15 18:45:00;39;11;18;10;9;10;11;1;25;0;0;0;0;0;0
2019-08-15 19:00:00;31;13;17;6;4;8;8;1;23;0;0;0;0;0;0
2019-08-15 19:15:00;22;17;22;10;8;10;8;3;22;0;0;0;0;0;0
2019-08-15 19:30:00;33;6;13;4;4;6;6;1;25;0;0;0;0;0;0
2019-08-15 19:45:00;25;8;17;12;12;7;7;3;20;0;0;0;0;0;0
2019-08-15 20:00:00;30;8;17;10;9;4;4;0;29;0;0;0;0;0;0
2019-08-15 20:15:00;24;7;14;8;6;6;6;4;26;0;0;0;0;0;0
2019-08-15 20:30:00;23;12;22;13;11;8;7;1;18;0;0;0;0;0;0
2019-08-15 20:45:00;28;9;14;9;9;8;6;0;18;0;0;0;0;0;0
2019-08-15 21:00:00;18;7;13;5;5;2;3;1;19;0;0;0;0;0;0
2019-08-15 21:15:00;25;6;15;4;5;2;2;3;17;0;0;0;0;0;0
2019-08-15 21:30:00;16;8;15;10;10;2;1;2;17;0;0;0;0;0;0
2019-08-15 21:45:00;10;9;12;5;5;1;2;2;21;0;0;0;0;0;0
2019-08-15 22:00:00;11;2;4;5;5;8;7;0;20;0;0;0;0;0;0
2019-08-15 22:15:00;9;5;8;5;5;3;2;0;12;0;0;0;0;0;0
2019-08-15 22:30:00;10;9;12;7;5;4;4;0;13;0;0;0;0;0;0
2019-08-15 22:45:00;6;7;10;3;4;4;3;1;15;0;0;0;0;0;0
2019-08-15 23:00:00;6;5;7;2;2;2;2;2;10;0;0;0;0;0;0
2019-08-15 23:15:00;4;2;5;5;5;3;2;0;6;0;0;0;0;0;0
2019-08-15 23:30:00;8;3;6;1;1;1;1;1;9;0;0;0;0;0;0
2019-08-15 23:45:00;6;0;2;1;1;1;1;0;6;0;0;0;0;0;0
