DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2019-12-29 00:00:00;10;3;1;11;3;0;0;0
2019-12-29 00:15:00;5;1;2;13;3;0;0;0
2019-12-29 00:30:00;12;2;1;14;2;0;0;0
2019-12-29 00:45:00;10;3;2;10;1;0;0;0
2019-12-29 01:00:00;12;2;1;14;1;0;0;0
2019-12-29 01:15:00;4;3;1;8;1;0;0;0
2019-12-29 01:30:00;4;4;4;8;3;0;0;0
2019-12-29 01:45:00;8;1;2;8;3;0;0;0
2019-12-29 02:00:00;7;2;1;6;2;0;0;0
2019-12-29 02:15:00;4;0;0;4;0;0;0;0
2019-12-29 02:30:00;2;0;0;4;0;0;0;0
2019-12-29 02:45:00;5;0;2;8;1;0;0;0
2019-12-29 03:00:00;3;1;0;6;0;0;0;0
2019-12-29 03:15:00;6;1;1;4;1;0;0;0
2019-12-29 03:30:00;0;1;1;2;0;0;0;0
2019-12-29 03:45:00;7;2;1;7;0;0;0;0
2019-12-29 04:00:00;2;0;1;4;0;0;0;0
2019-12-29 04:15:00;3;0;0;4;0;0;0;0
2019-12-29 04:30:00;2;1;0;3;0;0;0;0
2019-12-29 04:45:00;3;0;2;2;0;0;0;0
2019-12-29 05:00:00;4;0;1;2;0;0;0;0
2019-12-29 05:15:00;4;1;2;3;0;0;0;0
2019-12-29 05:30:00;13;3;3;5;1;0;0;0
2019-12-29 05:45:00;9;4;0;25;4;0;0;0
2019-12-29 06:00:00;8;1;0;5;0;0;0;0
2019-12-29 06:15:00;16;0;0;12;0;0;0;0
2019-12-29 06:30:00;10;2;1;4;2;0;0;0
2019-12-29 06:45:00;17;0;2;3;0;0;0;0
2019-12-29 07:00:00;11;1;2;4;0;0;0;0
2019-12-29 07:15:00;12;4;2;9;0;0;0;0
2019-12-29 07:30:00;9;4;3;8;1;0;0;0
2019-12-29 07:45:00;18;2;3;12;2;0;0;0
2019-12-29 08:00:00;14;2;4;6;0;0;0;0
2019-12-29 08:15:00;24;2;6;14;3;0;0;0
2019-12-29 08:30:00;19;3;5;8;3;0;0;0
2019-12-29 08:45:00;26;10;10;23;8;0;0;0
2019-12-29 09:00:00;31;3;14;15;7;1;0;0
2019-12-29 09:15:00;28;2;15;25;4;1;0;0
2019-12-29 09:30:00;37;2;16;23;5;8;0;0
2019-12-29 09:45:00;52;2;19;29;13;2;0;0
2019-12-29 10:00:00;52;6;22;26;10;1;0;0
2019-12-29 10:15:00;47;4;19;52;20;12;0;3
2019-12-29 10:30:00;54;3;26;40;14;7;0;0
2019-12-29 10:45:00;52;9;18;50;22;3;0;0
2019-12-29 11:00:00;48;8;25;54;21;6;0;0
2019-12-29 11:15:00;57;8;30;51;14;0;0;0
2019-12-29 11:30:00;63;5;33;45;18;7;0;0
2019-12-29 11:45:00;69;12;25;57;23;21;0;0
2019-12-29 12:00:00;55;4;38;47;23;15;0;1
2019-12-29 12:15:00;60;16;28;62;30;18;0;0
2019-12-29 12:30:00;57;10;41;38;29;26;0;0
2019-12-29 12:45:00;58;9;29;72;30;3;2;0
2019-12-29 13:00:00;57;7;40;62;20;26;0;2
2019-12-29 13:15:00;53;6;33;66;21;7;0;4
2019-12-29 13:30:00;66;11;46;65;34;10;0;0
2019-12-29 13:45:00;74;14;47;63;39;12;0;0
2019-12-29 14:00:00;74;11;38;60;42;11;0;6
2019-12-29 14:15:00;118;6;51;76;42;12;0;0
2019-12-29 14:30:00;86;5;42;70;45;15;0;0
2019-12-29 14:45:00;86;10;53;62;34;26;0;1
2019-12-29 15:00:00;81;13;62;71;60;19;0;0
2019-12-29 15:15:00;72;14;31;53;49;12;0;0
2019-12-29 15:30:00;76;16;28;66;58;12;0;0
2019-12-29 15:45:00;75;11;35;65;56;14;0;0
2019-12-29 16:00:00;72;12;24;66;58;14;0;0
2019-12-29 16:15:00;74;9;19;75;60;2;0;0
2019-12-29 16:30:00;49;10;15;58;45;12;0;0
2019-12-29 16:45:00;79;11;20;61;35;17;0;0
2019-12-29 17:00:00;62;14;16;64;28;3;0;0
2019-12-29 17:15:00;44;7;10;60;14;1;0;0
2019-12-29 17:30:00;48;1;17;51;11;0;0;0
2019-12-29 17:45:00;54;9;10;60;10;5;0;0
2019-12-29 18:00:00;49;5;17;50;5;13;0;0
2019-12-29 18:15:00;57;5;7;53;8;2;0;0
2019-12-29 18:30:00;45;3;12;44;3;0;0;0
2019-12-29 18:45:00;68;6;8;49;8;1;0;0
2019-12-29 19:00:00;48;2;11;60;3;3;0;0
2019-12-29 19:15:00;35;11;10;49;9;0;0;0
2019-12-29 19:30:00;36;4;7;31;6;2;0;0
2019-12-29 19:45:00;29;3;6;51;7;4;0;0
2019-12-29 20:00:00;31;3;9;41;3;1;0;0
2019-12-29 20:15:00;26;6;5;39;14;0;0;0
2019-12-29 20:30:00;21;6;4;31;4;7;0;0
2019-12-29 20:45:00;22;3;4;33;1;0;0;0
2019-12-29 21:00:00;14;1;3;34;2;0;0;0
2019-12-29 21:15:00;24;3;11;39;3;0;0;0
2019-12-29 21:30:00;17;3;5;39;3;0;0;0
2019-12-29 21:45:00;19;4;1;22;4;0;0;0
2019-12-29 22:00:00;16;3;5;20;4;0;0;0
2019-12-29 22:15:00;14;3;7;30;2;0;0;0
2019-12-29 22:30:00;13;0;2;13;1;0;0;0
2019-12-29 22:45:00;20;1;2;24;3;0;0;0
2019-12-29 23:00:00;14;4;2;23;3;0;0;0
2019-12-29 23:15:00;8;0;1;15;1;0;0;0
2019-12-29 23:30:00;5;2;2;15;2;0;0;0
2019-12-29 23:45:00;6;2;1;10;2;0;0;0
