DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2019-12-21 00:00:00;14;1;1;17;0;0;0;0
2019-12-21 00:15:00;15;4;2;28;3;0;0;0
2019-12-21 00:30:00;14;4;4;23;5;0;0;0
2019-12-21 00:45:00;7;3;3;21;6;0;0;0
2019-12-21 01:00:00;7;1;2;16;3;0;0;0
2019-12-21 01:15:00;5;1;2;10;0;0;0;0
2019-12-21 01:30:00;4;2;0;5;3;0;0;0
2019-12-21 01:45:00;2;1;0;7;1;0;0;0
2019-12-21 02:00:00;6;0;2;8;0;0;0;0
2019-12-21 02:15:00;7;0;0;11;0;0;0;0
2019-12-21 02:30:00;8;4;2;5;2;0;0;0
2019-12-21 02:45:00;5;1;1;7;1;0;0;0
2019-12-21 03:00:00;7;0;0;13;1;0;0;0
2019-12-21 03:15:00;3;3;0;5;0;0;0;0
2019-12-21 03:30:00;9;1;0;6;0;0;0;0
2019-12-21 03:45:00;5;1;0;7;0;0;0;0
2019-12-21 04:00:00;7;5;2;12;0;0;0;0
2019-12-21 04:15:00;8;5;2;2;2;0;0;0
2019-12-21 04:30:00;5;2;0;1;1;0;0;0
2019-12-21 04:45:00;7;0;0;2;1;0;0;0
2019-12-21 05:00:00;7;3;1;7;0;0;0;0
2019-12-21 05:15:00;14;1;1;2;0;0;0;0
2019-12-21 05:30:00;10;1;2;19;0;0;0;0
2019-12-21 05:45:00;10;4;1;22;2;0;0;0
2019-12-21 06:00:00;7;6;4;17;3;0;0;0
2019-12-21 06:15:00;16;5;1;15;2;0;0;0
2019-12-21 06:30:00;26;7;2;17;1;0;0;0
2019-12-21 06:45:00;18;2;3;11;1;0;0;0
2019-12-21 07:00:00;20;10;3;10;2;0;0;0
2019-12-21 07:15:00;22;4;3;11;3;0;0;0
2019-12-21 07:30:00;28;12;7;13;5;2;0;0
2019-12-21 07:45:00;41;8;13;23;5;0;0;0
2019-12-21 08:00:00;34;9;7;22;8;1;0;0
2019-12-21 08:15:00;43;7;12;30;8;0;0;0
2019-12-21 08:30:00;60;12;17;43;13;8;0;0
2019-12-21 08:45:00;57;16;19;46;20;0;0;0
2019-12-21 09:00:00;56;14;20;50;19;10;0;0
2019-12-21 09:15:00;74;13;36;67;22;2;0;0
2019-12-21 09:30:00;90;18;25;54;17;4;0;0
2019-12-21 09:45:00;101;19;45;78;26;0;0;0
2019-12-21 10:00:00;82;22;42;67;25;2;0;1
2019-12-21 10:15:00;112;18;49;87;27;4;0;0
2019-12-21 10:30:00;115;19;42;81;24;7;0;0
2019-12-21 10:45:00;104;20;59;90;16;2;0;0
2019-12-21 11:00:00;110;23;41;113;34;2;0;0
2019-12-21 11:15:00;85;28;61;90;15;0;0;0
2019-12-21 11:30:00;109;21;54;86;15;1;0;0
2019-12-21 11:45:00;88;17;61;100;26;2;0;0
2019-12-21 12:00:00;87;10;60;121;24;1;0;0
2019-12-21 12:15:00;97;18;46;97;13;9;0;0
2019-12-21 12:30:00;94;18;40;90;12;6;0;0
2019-12-21 12:45:00;100;16;63;100;28;0;0;0
2019-12-21 13:00:00;98;20;48;118;27;3;0;0
2019-12-21 13:15:00;82;30;47;82;26;10;0;19
2019-12-21 13:30:00;78;18;39;117;28;1;0;0
2019-12-21 13:45:00;84;17;47;105;25;2;0;0
2019-12-21 14:00:00;81;12;45;103;23;1;0;0
2019-12-21 14:15:00;95;18;39;82;27;1;0;0
2019-12-21 14:30:00;111;24;54;106;26;3;0;0
2019-12-21 14:45:00;96;13;48;91;18;28;0;0
2019-12-21 15:00:00;100;15;56;90;23;27;0;0
2019-12-21 15:15:00;88;16;49;124;21;2;0;0
2019-12-21 15:30:00;103;13;53;89;21;6;0;0
2019-12-21 15:45:00;111;17;29;71;22;12;0;0
2019-12-21 16:00:00;98;16;42;89;23;3;0;0
2019-12-21 16:15:00;80;10;31;80;18;6;0;0
2019-12-21 16:30:00;101;14;42;68;24;14;0;0
2019-12-21 16:45:00;84;15;39;82;28;3;0;0
2019-12-21 17:00:00;87;15;37;87;21;0;0;0
2019-12-21 17:15:00;87;9;41;71;18;8;0;0
2019-12-21 17:30:00;96;16;34;88;15;2;0;0
2019-12-21 17:45:00;66;11;33;76;17;6;0;0
2019-12-21 18:00:00;85;15;42;78;6;3;0;0
2019-12-21 18:15:00;87;11;36;69;11;3;0;0
2019-12-21 18:30:00;67;15;26;80;15;1;0;0
2019-12-21 18:45:00;82;14;34;75;16;0;0;0
2019-12-21 19:00:00;64;11;34;73;9;1;0;0
2019-12-21 19:15:00;70;10;21;67;11;5;0;0
2019-12-21 19:30:00;51;9;15;60;8;6;0;0
2019-12-21 19:45:00;58;7;23;66;3;3;0;0
2019-12-21 20:00:00;55;7;15;63;2;11;0;0
2019-12-21 20:15:00;31;5;12;53;7;0;0;0
2019-12-21 20:30:00;32;6;11;41;8;1;0;0
2019-12-21 20:45:00;30;5;14;56;7;0;0;0
2019-12-21 21:00:00;32;5;4;36;2;0;0;0
2019-12-21 21:15:00;26;4;9;34;7;0;0;0
2019-12-21 21:30:00;24;2;3;34;5;0;0;0
2019-12-21 21:45:00;31;4;11;23;4;0;0;0
2019-12-21 22:00:00;37;6;4;39;10;0;0;0
2019-12-21 22:15:00;22;2;4;41;4;0;0;0
2019-12-21 22:30:00;12;2;2;36;3;0;0;0
2019-12-21 22:45:00;14;0;3;22;3;0;0;0
2019-12-21 23:00:00;18;2;6;32;16;0;0;0
2019-12-21 23:15:00;10;0;2;22;6;0;0;0
2019-12-21 23:30:00;14;2;2;38;2;0;0;0
2019-12-21 23:45:00;11;2;4;25;2;0;0;0
