DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DB5);7(DC1);8(DD1);9(DD2);10(DD3);11(DD4);12(DD5);13(TAFGA);14(TAFBA);15(TAFBB);16(TAFGC);17(TAFBC);18(TAFBD)
2020-08-23 00:00:00;13;5;4;0;0;0;8;3;1;0;0;0;0;0;0;0;0;0
2020-08-23 00:15:00;17;2;1;0;0;0;16;1;4;0;0;0;0;0;0;0;0;0
2020-08-23 00:30:00;13;3;4;0;0;0;12;2;3;0;0;0;0;0;0;0;0;0
2020-08-23 00:45:00;12;2;3;0;0;0;6;2;3;0;0;0;0;0;0;0;0;0
2020-08-23 01:00:00;9;2;4;0;0;0;11;0;2;0;0;0;0;0;0;0;0;0
2020-08-23 01:15:00;9;2;6;0;0;0;11;1;2;0;0;0;0;0;0;0;0;0
2020-08-23 01:30:00;4;2;2;0;0;0;6;1;1;0;0;0;0;0;0;0;0;0
2020-08-23 01:45:00;5;2;2;0;0;0;6;3;2;0;0;0;0;0;0;0;0;0
2020-08-23 02:00:00;9;0;3;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0
2020-08-23 02:15:00;5;4;3;0;0;0;4;1;1;0;0;0;0;0;0;0;0;0
2020-08-23 02:30:00;4;1;6;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0
2020-08-23 02:45:00;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-08-23 03:00:00;3;0;3;0;0;0;4;2;3;0;0;0;0;0;0;0;0;0
2020-08-23 03:15:00;4;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-08-23 03:30:00;3;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0
2020-08-23 03:45:00;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
2020-08-23 04:00:00;2;1;2;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0
2020-08-23 04:15:00;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
2020-08-23 04:30:00;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-23 04:45:00;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-08-23 05:00:00;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-08-23 05:15:00;6;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0
2020-08-23 05:30:00;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-23 05:45:00;2;1;1;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0
2020-08-23 06:00:00;3;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-08-23 06:15:00;6;0;2;0;0;0;3;2;2;0;0;0;0;0;0;0;0;0
2020-08-23 06:30:00;4;3;3;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-08-23 06:45:00;5;7;3;0;0;0;6;2;3;0;0;0;0;0;0;0;0;0
2020-08-23 07:00:00;8;6;5;0;0;0;3;4;1;0;0;0;0;0;0;0;0;0
2020-08-23 07:15:00;5;6;3;0;0;0;5;4;4;0;0;0;0;0;0;0;0;0
2020-08-23 07:30:00;14;3;7;0;0;0;6;1;2;0;0;0;2;0;0;0;0;0
2020-08-23 07:45:00;9;1;6;0;0;0;6;5;1;0;0;0;0;0;0;0;0;0
2020-08-23 08:00:00;13;4;4;0;0;0;9;3;2;0;0;0;0;0;0;0;0;0
2020-08-23 08:15:00;11;11;11;0;0;0;6;8;2;0;0;0;0;0;0;0;0;0
2020-08-23 08:30:00;17;9;7;0;0;0;15;6;7;0;0;0;2;0;0;0;0;0
2020-08-23 08:45:00;25;7;9;0;0;0;10;9;2;0;0;0;0;0;0;0;0;0
2020-08-23 09:00:00;29;5;9;0;0;0;11;5;4;0;0;0;0;0;0;0;0;0
2020-08-23 09:15:00;39;9;11;0;0;0;23;5;6;0;0;0;0;0;0;0;0;0
2020-08-23 09:30:00;35;23;13;0;0;0;24;8;8;0;0;0;0;0;0;0;0;0
2020-08-23 09:45:00;33;10;11;0;0;0;27;9;7;0;0;0;0;0;0;0;0;0
2020-08-23 10:00:00;42;13;15;0;0;0;24;7;4;0;0;0;0;0;0;0;0;0
2020-08-23 10:15:00;36;12;16;0;0;0;13;9;5;0;0;0;0;0;0;0;0;0
2020-08-23 10:30:00;37;20;11;0;0;0;29;6;7;0;0;0;2;0;0;0;0;0
2020-08-23 10:45:00;46;4;9;0;0;0;34;11;9;0;0;0;0;0;0;0;0;0
2020-08-23 11:00:00;39;21;10;0;0;0;30;8;9;0;0;0;0;0;0;0;0;0
2020-08-23 11:15:00;56;20;14;0;0;0;25;12;9;0;0;0;0;0;0;0;0;0
2020-08-23 11:30:00;47;13;11;0;0;0;29;16;6;0;0;0;0;0;0;0;0;0
2020-08-23 11:45:00;38;16;13;0;0;0;28;13;4;0;0;0;0;0;0;0;0;0
2020-08-23 12:00:00;32;10;11;0;0;0;27;4;3;0;0;0;0;0;0;0;0;0
2020-08-23 12:15:00;40;12;10;0;0;0;30;9;4;0;0;0;0;0;0;0;0;0
2020-08-23 12:30:00;32;11;15;0;0;0;31;9;7;0;0;0;0;0;0;0;0;0
2020-08-23 12:45:00;46;15;10;0;0;0;24;5;11;0;0;0;0;0;0;0;0;0
2020-08-23 13:00:00;47;14;6;0;0;0;19;7;7;0;0;0;0;0;0;0;0;0
2020-08-23 13:15:00;30;10;12;0;0;0;26;8;11;0;0;0;0;0;0;0;0;0
2020-08-23 13:30:00;38;15;8;0;0;0;34;12;6;0;0;0;0;0;0;0;0;0
2020-08-23 13:45:00;44;14;19;0;0;0;36;8;5;0;0;0;0;0;0;0;0;0
2020-08-23 14:00:00;35;10;9;0;0;0;39;16;8;0;0;0;0;0;0;0;0;0
2020-08-23 14:15:00;43;20;14;0;0;0;33;14;7;0;0;0;0;0;0;0;0;0
2020-08-23 14:30:00;45;22;9;0;0;0;32;11;5;0;0;0;0;0;0;0;0;0
2020-08-23 14:45:00;45;18;19;0;0;0;37;14;7;0;0;0;0;0;0;0;0;0
2020-08-23 15:00:00;29;13;9;0;0;0;26;8;6;0;0;0;4;0;0;0;0;0
2020-08-23 15:15:00;50;14;9;0;0;0;34;13;11;0;0;0;0;0;0;4;0;0
2020-08-23 15:30:00;35;15;18;0;0;0;28;9;9;0;0;0;1;0;0;0;0;0
2020-08-23 15:45:00;35;15;11;0;0;0;39;17;3;0;0;0;0;0;1;0;0;0
2020-08-23 16:00:00;45;7;10;0;0;0;25;20;11;0;0;0;0;0;0;0;0;0
2020-08-23 16:15:00;38;13;21;0;0;0;38;16;8;0;0;0;1;0;0;2;0;0
2020-08-23 16:30:00;40;21;12;0;0;0;31;10;18;0;0;0;1;0;0;2;0;0
2020-08-23 16:45:00;48;18;8;0;0;0;31;4;11;0;0;0;0;0;0;0;0;0
2020-08-23 17:00:00;31;19;13;0;0;0;32;10;7;0;0;0;0;0;0;1;0;0
2020-08-23 17:15:00;42;17;7;0;0;0;44;11;9;0;0;0;4;0;0;0;0;0
2020-08-23 17:30:00;34;12;14;0;0;0;39;5;9;0;0;0;0;0;0;0;0;0
2020-08-23 17:45:00;46;16;13;0;0;0;38;11;5;0;0;0;0;0;0;0;0;0
2020-08-23 18:00:00;34;16;12;0;0;0;33;10;6;0;0;0;0;0;0;1;0;0
2020-08-23 18:15:00;39;20;8;0;0;0;32;15;7;0;0;0;1;0;0;1;0;0
2020-08-23 18:30:00;31;17;9;0;0;0;33;13;8;0;0;0;0;0;6;1;0;0
2020-08-23 18:45:00;27;25;8;0;0;0;30;10;4;0;0;0;0;0;0;4;0;0
2020-08-23 19:00:00;29;13;8;0;0;0;25;14;12;0;0;0;0;0;0;2;3;0
2020-08-23 19:15:00;21;16;7;0;0;0;27;10;4;0;0;0;0;0;0;0;0;0
2020-08-23 19:30:00;40;17;10;0;0;0;27;12;12;0;0;0;0;0;0;0;0;0
2020-08-23 19:45:00;28;11;11;0;0;0;21;11;4;0;0;0;0;0;0;0;0;0
2020-08-23 20:00:00;35;9;11;0;0;0;18;7;8;0;0;0;2;0;0;0;0;0
2020-08-23 20:15:00;31;7;12;0;0;0;17;6;3;0;0;0;2;0;0;0;0;0
2020-08-23 20:30:00;40;11;12;0;0;0;20;7;10;0;0;0;0;0;0;0;0;0
2020-08-23 20:45:00;26;5;5;0;0;0;16;6;9;0;0;0;0;0;0;0;0;0
2020-08-23 21:00:00;17;4;7;0;0;0;9;2;5;0;0;0;0;0;0;0;0;0
2020-08-23 21:15:00;16;3;4;0;0;0;19;6;4;0;0;0;0;0;0;0;0;0
2020-08-23 21:30:00;8;2;3;0;0;0;12;5;4;0;0;0;0;0;0;0;0;0
2020-08-23 21:45:00;8;2;3;0;0;0;12;2;3;0;0;0;0;0;0;0;0;0
2020-08-23 22:00:00;8;3;4;0;0;0;7;0;1;0;0;0;0;0;0;0;0;0
2020-08-23 22:15:00;5;2;1;0;0;0;9;2;3;0;0;0;0;0;0;0;0;0
2020-08-23 22:30:00;7;2;2;0;0;0;4;2;5;0;0;0;0;0;0;0;0;0
2020-08-23 22:45:00;9;1;0;0;0;0;6;0;2;0;0;0;0;0;0;0;0;0
2020-08-23 23:00:00;10;2;2;0;0;0;4;3;2;0;0;0;0;0;0;0;0;0
2020-08-23 23:15:00;19;6;8;0;0;0;11;3;6;0;0;0;0;0;0;0;0;0
2020-08-23 23:30:00;11;4;3;0;0;0;15;4;5;0;0;0;0;0;0;0;0;0
2020-08-23 23:45:00;3;4;0;0;0;0;7;1;2;0;0;0;0;0;0;0;0;0
