DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DD1);6(DD2);7(DF1);8(DF2);9(DC1);10(DA3);11(DC2);12(TAFGA);13(TAFBA);14(TAFGA2);15(TAFBA2);16(TAFBB);17(TAFBC);18(TAFGD);19(TAFBD);20(TAFGE);21(TAFBE);22(TAFBF)
2020-03-17 00:00:00;0;2;4;3;2;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-17 00:15:00;0;1;2;4;4;2;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-17 00:30:00;1;2;5;2;9;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-17 00:45:00;5;2;2;0;5;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-17 01:00:00;2;0;2;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-17 01:15:00;1;3;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-17 01:30:00;1;0;1;0;2;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-17 01:45:00;3;0;1;0;0;1;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-17 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-17 02:15:00;1;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-17 02:30:00;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-17 02:45:00;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-17 03:00:00;0;1;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-17 03:15:00;1;1;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-17 03:30:00;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-17 03:45:00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-17 04:00:00;1;3;0;0;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-17 04:15:00;1;4;3;1;5;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-17 04:30:00;4;3;1;1;6;2;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-17 04:45:00;2;4;3;1;9;2;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-17 05:00:00;5;8;5;7;20;6;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-17 05:15:00;11;9;7;4;54;12;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-17 05:30:00;15;13;21;10;69;23;2;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-17 05:45:00;14;28;25;7;77;36;5;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-17 06:00:00;12;24;13;15;51;25;14;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-17 06:15:00;15;32;27;11;62;27;14;3;0;6;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-17 06:30:00;22;33;23;17;130;42;12;1;0;13;0;0;0;0;0;0;0;0;0;0;0;0
