DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-03-30 00:00:00;8;5;6;1;3;0;2
2020-03-30 00:15:00;12;2;6;1;2;8;3
2020-03-30 00:30:00;9;0;4;1;5;1;2
2020-03-30 00:45:00;6;0;2;2;5;7;2
2020-03-30 01:00:00;3;1;3;0;0;2;3
2020-03-30 01:15:00;10;0;2;3;3;1;5
2020-03-30 01:30:00;4;1;6;0;1;2;2
2020-03-30 01:45:00;4;0;8;3;5;3;4
2020-03-30 02:00:00;4;0;5;0;1;4;1
2020-03-30 02:15:00;6;1;9;0;5;5;2
2020-03-30 02:30:00;6;2;2;2;1;6;3
2020-03-30 02:45:00;6;2;2;1;3;4;2
2020-03-30 03:00:00;5;0;5;2;4;3;4
2020-03-30 03:15:00;4;2;5;0;2;6;7
2020-03-30 03:30:00;5;2;4;0;3;10;2
2020-03-30 03:45:00;8;5;6;1;6;6;2
2020-03-30 04:00:00;5;2;6;0;1;4;5
2020-03-30 04:15:00;6;6;13;3;5;4;0
2020-03-30 04:30:00;5;2;8;4;3;3;3
2020-03-30 04:45:00;10;9;17;2;1;1;0
2020-03-30 05:00:00;15;11;20;2;3;3;5
2020-03-30 05:15:00;21;17;56;12;1;0;0
2020-03-30 05:30:00;23;16;50;27;1;1;1
2020-03-30 05:45:00;35;18;72;26;0;0;0
2020-03-30 06:00:00;42;19;72;27;1;0;1
2020-03-30 06:15:00;52;27;82;38;1;0;0
2020-03-30 06:30:00;73;32;118;54;3;0;0
2020-03-30 06:45:00;94;58;119;52;7;1;4
2020-03-30 07:00:00;104;43;97;46;4;1;0
2020-03-30 07:15:00;101;56;120;58;9;4;0
2020-03-30 07:30:00;129;66;115;48;11;1;0
2020-03-30 07:45:00;123;57;105;65;6;1;0
2020-03-30 08:00:00;91;51;98;49;8;0;1
2020-03-30 08:15:00;90;60;85;36;11;1;0
2020-03-30 08:30:00;90;63;96;41;8;0;0
2020-03-30 08:45:00;71;46;93;42;8;1;2
2020-03-30 09:00:00;75;53;91;33;9;3;0
2020-03-30 09:15:00;58;50;94;42;10;0;0
2020-03-30 09:30:00;71;44;94;27;4;1;1
2020-03-30 09:45:00;81;60;96;53;9;2;0
2020-03-30 10:00:00;73;58;109;37;6;1;0
2020-03-30 10:15:00;93;56;111;42;7;1;0
2020-03-30 10:30:00;97;59;94;33;5;0;0
2020-03-30 10:45:00;71;62;104;52;5;2;0
2020-03-30 11:00:00;81;59;97;38;8;3;0
2020-03-30 11:15:00;78;52;117;43;6;1;2
2020-03-30 11:30:00;80;57;93;49;6;1;1
2020-03-30 11:45:00;85;60;115;33;5;2;1
2020-03-30 12:00:00;89;57;114;49;8;5;4
2020-03-30 12:15:00;97;72;109;34;8;6;3
2020-03-30 12:30:00;90;51;85;32;7;2;1
2020-03-30 12:45:00;86;52;105;40;4;1;3
2020-03-30 13:00:00;78;61;103;46;0;1;2
2020-03-30 13:15:00;89;73;113;48;7;4;1
2020-03-30 13:30:00;93;63;100;37;9;3;2
2020-03-30 13:45:00;81;70;115;48;8;0;0
2020-03-30 14:00:00;117;62;94;44;4;2;1
2020-03-30 14:15:00;97;75;105;58;4;0;2
2020-03-30 14:30:00;117;62;110;47;7;0;2
2020-03-30 14:45:00;86;64;108;44;5;1;3
2020-03-30 15:00:00;111;48;95;50;2;2;1
2020-03-30 15:15:00;107;67;104;45;6;1;1
2020-03-30 15:30:00;114;83;121;50;7;4;3
2020-03-30 15:45:00;103;102;106;43;6;5;3
2020-03-30 16:00:00;117;87;138;56;6;5;7
2020-03-30 16:15:00;123;85;132;63;5;3;1
2020-03-30 16:30:00;110;94;117;51;2;2;3
2020-03-30 16:45:00;133;90;122;51;4;1;5
2020-03-30 17:00:00;126;89;119;64;9;4;4
2020-03-30 17:15:00;112;76;130;55;4;1;1
2020-03-30 17:30:00;92;74;103;47;6;3;1
2020-03-30 17:45:00;82;71;97;54;6;3;3
2020-03-30 18:00:00;98;56;95;28;6;4;0
2020-03-30 18:15:00;70;62;92;26;6;1;3
2020-03-30 18:30:00;71;39;78;36;0;1;1
2020-03-30 18:45:00;57;38;77;31;1;4;0
2020-03-30 19:00:00;49;46;57;16;2;3;1
2020-03-30 19:15:00;57;37;70;21;5;0;0
2020-03-30 19:30:00;57;35;64;29;3;1;4
2020-03-30 19:45:00;43;32;55;15;2;0;2
2020-03-30 20:00:00;49;28;52;11;3;1;1
2020-03-30 20:15:00;47;24;33;11;1;0;1
2020-03-30 20:30:00;30;20;39;8;4;1;1
2020-03-30 20:45:00;38;24;39;13;6;0;0
2020-03-30 21:00:00;26;12;28;10;1;0;1
2020-03-30 21:15:00;21;13;28;4;0;0;2
2020-03-30 21:30:00;20;7;28;5;1;0;1
2020-03-30 21:45:00;22;10;19;9;3;1;0
2020-03-30 22:00:00;29;12;17;7;2;1;2
2020-03-30 22:15:00;25;19;25;6;0;0;0
2020-03-30 22:30:00;19;8;15;6;1;0;1
2020-03-30 22:45:00;16;6;12;6;1;0;1
2020-03-30 23:00:00;11;6;12;2;3;0;2
2020-03-30 23:15:00;14;4;8;1;0;2;1
2020-03-30 23:30:00;3;2;12;2;3;2;1
2020-03-30 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
