DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2020-11-23 00:00:00;0;3;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-23 00:15:00;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-23 00:30:00;0;4;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-23 00:45:00;0;6;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-23 01:00:00;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-23 01:15:00;0;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-23 01:30:00;1;3;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-23 01:45:00;0;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-23 02:00:00;0;3;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-23 02:15:00;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-23 02:30:00;0;3;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-23 02:45:00;0;4;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-23 03:00:00;0;6;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-23 03:15:00;0;7;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-11-23 03:30:00;0;4;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-23 03:45:00;0;9;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-23 04:00:00;1;6;0;2;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-23 04:15:00;0;5;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-23 04:30:00;0;9;0;7;5;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-23 04:45:00;4;16;2;6;6;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0
2020-11-23 05:00:00;0;31;2;13;4;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-11-23 05:15:00;1;45;7;25;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-23 05:30:00;9;49;12;37;13;1;0;0;0;2;0;0;2;0;0;0;0;0;0;0
2020-11-23 05:45:00;16;51;17;37;14;2;0;1;0;1;2;0;1;2;0;0;0;0;0;0
2020-11-23 06:00:00;10;62;10;45;20;0;1;2;1;2;1;0;2;1;0;0;0;0;0;0
2020-11-23 06:15:00;13;83;18;37;11;1;1;0;0;3;1;0;2;1;0;0;0;0;0;0
2020-11-23 06:30:00;8;89;39;47;18;3;1;0;0;2;2;0;2;2;1;0;2;0;0;0
2020-11-23 06:45:00;37;100;53;55;26;3;4;1;1;4;3;1;4;3;0;0;0;0;1;0
2020-11-23 07:00:00;27;74;41;48;17;3;2;0;1;4;2;0;4;2;1;0;0;0;0;0
2020-11-23 07:15:00;23;121;66;42;40;4;5;5;6;9;4;2;8;5;0;3;0;0;0;0
2020-11-23 07:30:00;27;100;50;31;31;7;3;5;2;4;2;1;4;2;0;0;0;7;0;0
2020-11-23 07:45:00;27;94;44;51;26;3;7;3;4;7;0;4;6;0;0;0;0;0;0;0
2020-11-23 08:00:00;24;91;36;54;30;5;0;4;3;0;1;3;0;1;0;1;0;21;0;0
